,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
142,142,2.25,0.02,1620,500000.0,17.15,2.43,0.81,,1.6200000000000006,500000.0,100.0,1620.0,1.6193302527788092,0.0438007832635783,0.026244633830983,7.051391448156825e-06,1.534394396995876e-05,23450000000000.0,861135422495803.1,864775654284508.1,828769635627530.2,792865945424476.1,1.0004137570031526,100.04137570031524,23459702601723.93,861491723307523.5,865133461267624.2,829112544868271.5,793193999261956.9,0.0016432991449892,0.0603455481239816,0.0606006436372413,0.0580774598558562,0.0555614469171509,0.0010692626875199,0.039265670625863,0.0394316562985959,0.0377898698475914,0.0361527493239923
143,143,2.25,0.02,1630,500000.0,17.15,2.43,0.81,,1.6299999999999994,500000.0,100.0,1630.0,1.6290376772659785,0.0437595297758959,0.0267460216799164,-3.5374816814015465e-06,2.456413775528771e-06,23450000000000.0,854811975377728.1,860902712114816.2,825920796981843.9,790619528665931.8,1.0005910867056815,100.05910867056816,23463860983248.24,855317243372231.4,861411580262832.8,826408987784885.8,791086853358578.2,0.0016520956671471,0.0602230772173566,0.0606521808324132,0.0581876405160084,0.0557006011799949,0.0010744115935653,0.0391650275763074,0.0394440876259313,0.0378413168291728,0.0362239141875446
144,144,2.25,0.02,1640,500000.0,17.15,2.43,0.81,,1.64,500000.0,100.0,1640.0,1.5870341437434488,0.0430573543907497,0.0260046802380021,1.603821638590023e-05,-6.90226604242137e-06,23450000000000.0,848488528259653.1,857029769945124.4,823067696298042.9,788367846074380.1,1.047337014452087,104.73370144520872,24560052988901.445,888653441984310.5,897599000550885.9,862029263732749.4,825686826197564.0,0.0016606291915895,0.0600863462156428,0.0606912005983854,0.0582861510928307,0.0558288553902637,0.0010794910510422,0.0390590948046167,0.0394522800482951,0.0378888790002413,0.0362915153418639
145,145,2.25,0.02,1650,500000.0,17.15,2.43,0.81,,1.65,500000.0,100.0,1650.0,1.6489505410626637,0.043338974455083,0.0262275017543176,-8.13440821531311e-06,-7.517471472235595e-06,23450000000000.0,842165081141578.1,853156827775432.8,820214595614241.9,786069292355371.9,1.0006370174136552,100.06370174136552,23464938058350.21,842701554963437.6,853700303531304.5,820737086594582.5,786570032182942.0,0.0016689572021028,0.0599376323040862,0.0607199246157392,0.0583753968708024,0.0559452454937501,0.0010845134257673,0.0389483725889383,0.0394567178681302,0.0379332085694709,0.0363540597502322
146,146,2.25,0.02,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,500000.0,100.0,1660.0,1.659427657267588,0.0435326076622727,0.025843593710393,1.1708717857861348e-06,-4.1926630985378425e-06,23450000000000.0,835841634023503.1,849283885605740.9,817361494930440.9,783770738636363.8,1.0003449743583217,100.0344974358322,23458089648702.65,836129977954859.2,849576866769210.8,817643463687671.5,784041119443996.2,0.0016773257894066,0.0597858732881634,0.0607473673285293,0.0584640304782437,0.0560613591853768,0.0010894713856961,0.0388326457672528,0.0394571638251707,0.0379740708100854,0.0364134666392415
147,147,2.25,0.02,1670,500000.0,17.15,2.43,0.81,,1.67,500000.0,100.0,1670.0,1.6683555864085975,0.0432321553495725,0.0258181216248562,-3.587546642422506e-06,3.176622933157933e-06,23450000000000.0,829518186905428.1,845410943436049.0,814508394246640.0,781472184917355.2,1.000987082500033,100.09870825000333,23473147084625.78,830336989791181.8,846245433783651.2,815312381228731.0,782243562435349.9,0.0016855478494118,0.0596244177392949,0.0607667632229372,0.0585455382622741,0.0561709492819886,0.0010943574091962,0.0387117003796616,0.0394533786680129,0.0380112279785253,0.0364695042919043
148,148,2.25,0.02,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,500000.0,100.0,1680.0,1.679029844578008,0.04318763076476,0.0256760928585423,-6.223996697363201e-06,2.9214583887168293e-06,23450000000000.0,823193665314576.9,841538001266357.1,811655293562839.0,779173631198347.1,1.0005781636633269,100.05781636633267,23463557937905.016,823669605979742.4,842024547959998.0,812124563160723.9,779624121079328.5,0.0016937473667556,0.0594576589746928,0.0607826342716315,0.0586242650825328,0.0562781785112021,0.0010991740960522,0.0385856355201776,0.0394454913362749,0.0380447963159076,0.0365222802447874
149,149,2.25,0.02,1690,500000.0,17.15,2.43,0.81,,1.69,500000.0,100.0,1690.0,1.6897243378887652,0.0435015657174689,0.0257389727718956,-1.920893956665328e-05,-8.333941018374925e-06,23450000000000.0,816867610252869.8,837665059096665.1,808802192879038.0,776875077479338.9,1.0001631518115934,100.01631518115931,23453825909981.867,817000883683314.4,837801725668565.4,808934150422026.8,777001826055611.4,0.0017016703607874,0.0592767335204496,0.0607859191186363,0.0586914592478513,0.0563746393765886,0.0011039346207078,0.038454943944265,0.0394340067929247,0.0380752555233939,0.03657225134305
150,150,2.25,0.02,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,500000.0,100.0,1700.0,1.6993088975503725,0.0440522232321636,0.025616916651694,1.083656191679694e-05,-2.442367159362862e-06,23450000000000.0,810541555191162.8,833740765326044.4,805949092195237.0,774576523760330.8,1.0004068219970104,100.04068219970102,23459539975829.89,810871301325305.2,834079949409183.2,806276970014412.4,774891638528564.1,0.0017095678064695,0.0590906502584477,0.060781934812056,0.0587558474059855,0.0564687031414832,0.0011086160028365,0.0383189483602959,0.0394157080877458,0.0381018362933571,0.0366186750388999
151,151,2.25,0.02,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,500000.0,100.0,1710.0,1.7092602359645297,0.0430844845192733,0.0254017059575399,2.776653130026477e-06,-1.3426446313898874e-06,23450000000000.0,804215500129455.6,829796993361968.0,803073121228743.9,772277970041322.2,1.000433005220028,100.0433005220028,23460153972409.66,804563729639039.0,830156299791657.2,803420856082300.0,772612370433663.0,0.0017173112106327,0.0588950232041339,0.0607684298187575,0.0588113634986764,0.0565561456578538,0.0011132421218536,0.038178531760843,0.0393929622856341,0.0381242995940461,0.0366623610247202
152,152,2.25,0.02,1720,500000.0,17.15,2.43,0.81,,1.7200000000000002,500000.0,100.0,1720.0,1.6642017393890165,0.0435602366113762,0.0252186869540363,-5.826949861538269e-06,2.211049079280241e-07,23450000000000.0,797889445067748.2,825853221397891.6,800165825562260.0,769967359516616.2,1.04742917238459,104.74291723845904,24562214092418.64,835732681101711.8,865022756199941.2,838117028439110.2,806486274141637.8,0.0017250921858981,0.05869649666938,0.0607536434512705,0.0588639579147196,0.0566424168570885,0.0011177951074416,0.0380331308305407,0.03936608487606,0.0381416394437365,0.0367021640664201
153,153,2.25,0.02,1730,500000.0,17.15,2.43,0.81,,1.73,500000.0,100.0,1730.0,1.7295562576899557,0.0431809444083263,0.025575974629317,1.8420993193808288e-06,-1.0804925468942812e-06,23450000000000.0,791563390006041.1,821909449433814.9,797258529895776.1,767635033232628.2,1.000256599572476,100.0256599572476,23456017259974.56,791766504833504.2,822120351047153.5,797463106093700.4,767832008053973.4,0.0017324568733511,0.058479720072882,0.0607216492513369,0.058900469934147,0.0567119227952659,0.0011222995415083,0.0378836345278704,0.0393359743394855,0.0381561996829695,0.0367384411873224
154,154,2.25,0.02,1740,500000.0,17.15,2.43,0.81,,1.7399999999999998,500000.0,100.0,1740.0,1.6836810806632243,0.0436027247726547,0.0252860052070679,-9.065481920912258e-06,3.3064322660760637e-06,23450000000000.0,785237334944334.1,817965677469738.2,794351234229292.2,765302706948640.4,1.0474162760172114,104.74162760172116,24561911672603.613,822470365157074.2,856750563805248.9,832016411606121.1,801590511338036.4,0.0017397907525003,0.0582579383306675,0.0606861032633054,0.058934112219588,0.0567789583118426,0.0011267158994267,0.0377287586398849,0.0393012765027958,0.0381666595025773,0.0367709478803154
155,155,2.25,0.02,1750,500000.0,17.15,2.43,0.81,,1.75,500000.0,100.0,1750.0,1.7485918871931063,0.0430338565744461,0.0253354270576552,-2.014488488069394e-06,5.930888333823004e-07,23450000000000.0,778911279882627.1,814021905505661.9,791443938562808.4,762970380664652.8,1.0008063865071857,100.08063865071858,23468909763593.508,779539383429019.2,814678321786815.1,792082148276059.5,763585629685003.0,0.0017469623244879,0.0580268085319276,0.0606424562996312,0.0589604581071919,0.0568392541459037,0.0011315874555446,0.0375866197568234,0.0392808945334269,0.0381913873196002,0.0368173864269655
156,156,2.25,0.02,1760,500000.0,17.15,2.43,0.81,,1.7600000000000002,500000.0,100.0,1760.0,1.7592058486808129,0.0429957702494371,0.025146929996043,3.3489539638191986e-06,-7.112326922039486e-06,23450000000000.0,772585224820920.0,810078133541585.2,788536642896324.9,760638054380664.8,1.000451899222281,100.0451899222281,23460597036762.49,772934355483162.4,810444207220119.9,788892981991989.8,760981786125876.6,0.0017541015853278,0.0577907448895203,0.0605952809503079,0.0589839392491916,0.0568970753539368,0.0011363911705555,0.0374396173982176,0.0392565304228917,0.0382126259550931,0.0368606553938922
157,157,2.25,0.02,1770,500000.0,17.15,2.43,0.81,,1.77,500000.0,100.0,1770.0,1.768817960572028,0.0427211865243147,0.0250592475107097,-4.0202812512962027e-07,6.071048876794452e-06,23450000000000.0,766259169759212.9,806134361577508.9,785629347229840.9,758305728096676.9,1.0006689387154026,100.06689387154026,23465686612876.184,766771750183897.0,806673616061784.2,786154885116159.2,758812988156312.1,0.0017608095299143,0.0575367355435534,0.0605308770258912,0.0589912000674944,0.0569395288964314,0.0011411691996243,0.0372891839428107,0.0392296675561221,0.0382318129372985,0.036902138200538
158,158,2.25,0.02,1780,500000.0,17.15,2.43,0.81,,1.78,500000.0,100.0,1780.0,1.7783558982437395,0.0434898756175481,0.0251461543080863,-2.8733017485112205e-06,7.089084397133828e-06,23450000000000.0,759933114697505.9,802190589613432.1,782722051563357.1,755973401812688.9,1.0009250240784022,100.0925024078402,23471691814638.53,760636071126576.1,802932635224292.2,783446088307749.5,756672695411997.2,0.0017676144079446,0.0572822482990862,0.0604675327982227,0.0590000330814238,0.0569837730092556,0.0011458755808782,0.037133850713546,0.0391987466033428,0.0382474236887595,0.0369403608072773
159,159,2.25,0.02,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,500000.0,100.0,1790.0,1.7891242289840874,0.042810461582442,0.0249608754343122,1.219069931280595e-06,-4.221981375338374e-06,23450000000000.0,753607059635798.9,798246817649355.9,779814755896873.1,753641075528700.9,1.000489779308417,100.04897793084174,23461485324782.387,753976160780285.6,798637782423650.5,780196693028710.1,754010193333468.2,0.00177418221232,0.0570164708010505,0.060393829633883,0.0589992950454976,0.0570190443785397,0.0011505419076916,0.0369746910039788,0.0391648791636298,0.0382605354752976,0.0369763599468494
160,160,2.25,0.02,1800,500000.0,17.15,2.43,0.81,,1.8000000000000005,500000.0,100.0,1800.0,1.7996335315810028,0.042882709980223,0.0248187869173186,4.496146480285006e-06,4.2748346755709737e-07,23450000000000.0,747304553092742.1,794290581017683.1,776891901264789.9,751306372161337.9,1.000203643015383,100.02036430153828,23454775428710.73,747456736445343.2,794452332746691.8,777050109874189.9,751459370456441.0,0.0017804419336573,0.0567391199803583,0.0603065355203822,0.0589855402529056,0.0570429582098098,0.0011551382717751,0.0368119441342986,0.0391264583814114,0.0382694058926725,0.0370090722521174
161,161,2.25,0.02,1810,500000.0,17.15,2.43,0.81,,1.81,500000.0,100.0,1810.0,1.808726275004733,0.0429501018725503,0.0248167285686316,-1.4642849475275512e-05,4.126066072848165e-08,23450000000000.0,741007041690005.8,790320894983760.2,773933924928600.8,748945057055699.9,1.0007047265223443,100.07047265223444,23466525836948.977,741529249005528.6,790877855079618.4,774479336692040.0,749472858501185.8,0.0017867970855942,0.0564618005329021,0.0602193207608213,0.0589706985716409,0.0570666458514873,0.0011597084161695,0.0366461451040031,0.0390849378843238,0.0382745282003798,0.0370387158173198
162,162,2.25,0.02,1820,500000.0,17.15,2.43,0.81,,1.82,500000.0,100.0,1820.0,1.8185838413455715,0.0426892463624814,0.0247887201728027,4.095987781227831e-06,-7.192255863095896e-07,23450000000000.0,734709530287269.0,786351208949837.8,770975948592411.1,746583741950062.1,1.000779237733853,100.07792377338532,23468273124858.85,735282043676690.2,786963963483912.2,771576722143447.5,747165508173270.8,0.0017929764047729,0.0561755587277985,0.0601240581454893,0.0589484726854423,0.057083455586505,0.0011642108189689,0.0364757690388071,0.0390395985061282,0.038276270384483,0.0370652822876151
163,163,2.25,0.02,1830,500000.0,17.15,2.43,0.81,,1.83,500000.0,100.0,1830.0,1.8292526071413024,0.0426807295558434,0.0249284467917594,1.0272384159564529e-05,-1.2528599714176074e-06,23450000000000.0,728412018884532.1,782381522915914.9,768017972256222.0,744222426844424.2,1.000408674166286,100.0408674166286,23459583409199.406,728709702059062.8,782701262032510.1,768331841360726.4,744526571324246.4,0.0017989088818101,0.0558783305069777,0.060018467826762,0.0589166034832202,0.0570911869378557,0.001168672597244,0.0363017128346929,0.0389913793783317,0.0382755461990093,0.037089652729532
164,164,2.25,0.02,1840,500000.0,17.15,2.43,0.81,,1.8400000000000003,500000.0,100.0,1840.0,1.8395826266576705,0.0425413821195122,0.0245998205645632,-5.887192492208173e-06,-3.74067363777571e-07,23450000000000.0,722114507481795.8,778411836881992.1,765059995920032.8,741861111738786.8,1.0002268974048714,100.02268974048712,23455320744144.227,722278353389563.0,778588456507701.6,765233586047677.6,742029438099814.9,0.0018303769341677,0.0563642532333721,0.0607585105122362,0.0597163398629635,0.0579055636367894,0.0011730748066552,0.0361234258527576,0.0389396722835185,0.0382717529549495,0.0371112400945856
165,165,2.25,0.02,1850,500000.0,17.15,2.43,0.81,,1.85,500000.0,100.0,1850.0,1.8494228597071245,0.0427775955631814,0.0245667495658953,-5.990264362962181e-06,1.0852578242719451e-06,23450000000000.0,715816996079059.0,774442150848069.1,762102019583843.2,739499796633148.9,1.0003121847379222,100.03121847379222,23457320732104.277,716040463220380.1,774683919867967.6,762339936203097.1,739730657183354.0,0.0018405331545141,0.0561827255372368,0.0607840705709632,0.0598155238450415,0.0580415306379423,0.0011774216223815,0.0359410835331214,0.0388846453600081,0.0382650488835252,0.037130194042756
166,166,2.25,0.02,1860,500000.0,17.15,2.43,0.81,,1.86,500000.0,100.0,1860.0,1.859070519926354,0.042510999353202,0.0244233289086948,8.740141592900847e-06,1.2581926015940583e-06,23450000000000.0,709519484676322.2,770472464814146.4,759144043247654.0,737138481527511.0,1.0005001647072491,100.05001647072496,23461728862385.004,709874361281663.4,770857827948954.1,759523740305805.1,737507172180326.5,0.0018511808048772,0.056010611970968,0.0608223384882902,0.0599280546267359,0.0581909001083191,0.0011817173956863,0.0357548621586535,0.0388264697044016,0.0382555958096982,0.0371466680874577
167,167,2.25,0.02,1870,500000.0,17.15,2.43,0.81,,1.8700000000000008,500000.0,100.0,1870.0,1.8695634255501543,0.0427573293530014,0.0243186963987238,-2.3292755258174884e-06,3.0943821405891804e-06,23450000000000.0,703221973273585.8,766502778780223.9,756186066911464.9,734777166421873.1,1.0002335334958024,100.02335334958022,23455476360476.56,703386199159329.2,766681782853694.5,756362661687147.6,734948761502183.4,0.0018618359694608,0.0558330048765873,0.0608572470884728,0.0600381415343653,0.0583383606815667,0.0011859726492959,0.0355651184088032,0.0387655151915876,0.038243752372525,0.0371610073647573
168,168,2.25,0.02,1880,500000.0,17.15,2.43,0.81,,1.8799999999999997,500000.0,100.0,1880.0,1.8791338073189536,0.0425069435738337,0.024384157015438,3.7382772279572433e-06,7.946689258208518e-07,23450000000000.0,696924461870849.0,762533092746301.0,753228090575275.2,732415851316235.6,1.0004610983139943,100.04610983139943,23460812755463.168,697245812565199.1,762884695469731.2,753575402777892.8,732753567030420.2,0.001872074846232,0.0556373029762139,0.060875011614067,0.0601321689484588,0.0584706734426758,0.0011901680446223,0.0353713101933629,0.0387011735587953,0.0382289127383648,0.0371726201113649
169,169,2.25,0.02,1890,500000.0,17.15,2.43,0.81,,1.89,500000.0,100.0,1890.0,1.8875409411775763,0.0430090601398249,0.0242436396706458,7.940516628607782e-06,-6.571524310116563e-07,23450000000000.0,690626950468112.2,758563406712378.1,750270114239086.1,730044313146233.2,1.0013096657593337,100.13096657593336,23480711662056.37,691531440937613.4,759556871232432.9,751252717317956.4,731000427185957.2,0.0018827427849903,0.0554487380858734,0.060903188952897,0.0602373409116217,0.0586134611215058,0.0011943141479116,0.0351737969242266,0.038633817003182,0.0382114376200851,0.0371813326990599
170,170,2.25,0.02,1900,500000.0,17.15,2.43,0.81,,1.9,500000.0,100.0,1900.0,1.8992134763244397,0.0425635348036588,0.0243665816937499,-6.794444148726621e-06,2.501335758859907e-06,23450000000000.0,684329439065375.9,754593720678455.2,747299289638189.0,727638742350706.9,1.0004141956119583,100.04141956119584,23459712887100.42,684612885316170.5,754906270086371.8,747608817724776.8,727940127124879.4,0.001893418237969,0.0552546627166549,0.0609279962895335,0.0603390236342137,0.0587515763505219,0.0011984157403857,0.0349727578415932,0.0385636244118284,0.0381908414277852,0.037186086232309
171,171,2.25,0.02,1910,500000.0,17.15,2.43,0.81,,1.91,500000.0,100.0,1910.0,1.9093252487839665,0.0423571783254898,0.0240766881984569,-7.677279762826206e-07,4.240330683011686e-06,23450000000000.0,678031927662639.0,750621661943657.1,744315770032203.1,725233171555180.2,1.0003535273700064,100.03535273700066,23458290216826.65,678271630506805.9,750887027245674.1,744578906028836.9,725489561330961.8,0.0019041012051683,0.0550550708147136,0.0609492371485018,0.0604372091575311,0.0588877337307576,0.0012024592727813,0.0347678370430597,0.0384900630172577,0.0381667121344396,0.0371882026467015
172,172,2.25,0.02,1920,500000.0,17.15,2.43,0.81,,1.9200000000000004,500000.0,100.0,1920.0,1.8576054825515225,0.0424793336975185,0.0243092549885286,-3.300217334094511e-06,-1.247733399948446e-06,23450000000000.0,671786607142857.1,746645999333222.1,741332250426217.1,722827600759654.0,1.0475844585909837,104.75844585909836,24565855553958.566,703753209132423.8,782174744970617.4,776608144198783.9,757222960796421.8,0.0019143588674906,0.0548418186970309,0.0609530230149236,0.0605192310174932,0.0590085896452547,0.0012064556955512,0.0345620801016023,0.0384134464160405,0.038140064640621,0.0371880373491752
