,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
324,324,5.0,0.02,1530,500000.0,17.15,2.43,0.81,,1.5299999999999998,645.7,0.1291399999999999,1530.0,0.0644713256550403,0.0144927253619648,0.0055772349224027,0.0002577493378191,6.638220446612043e-05,30283330000.0,1185229979334.0063,1161307222655.876,1102853708095.4966,1049748829284.35,24.04015578509388,3.107877915194818,728797371113.1848,28523695812288.742,27947971736475.363,26541231865267.97,25263212041462.33,2.0167303379933087e-06,7.893085921601333e-05,7.733771377390979e-05,7.344497885419485e-05,6.990843844751242e-05,1.317319453990239e-06,5.155729271612913e-05,5.051665706723664e-05,4.7973939609001705e-05,4.566388685193312e-05
325,325,5.0,0.02,1540,500000.0,17.15,2.43,0.81,,1.5399999999999998,636.2,0.12724,1540.0,0.0589586572692723,0.0130660812216012,0.0059114978670162,0.0003104382700521,-5.119067095457474e-05,29837780000.0,1159831503854.692,1139362537759.0334,1083106715854.5848,1031518169651.7268,26.562403955210613,3.3807093484052344,792776342201.0276,30816199368566.96,30272348181583.43,28777656394294.93,27406972015022.395,1.998868144896609e-06,7.769848314796455e-05,7.63272429187122e-05,7.255859892543325e-05,6.91026212472541e-05,1.3052054626737706e-06,5.073495463175474e-05,4.983957279157298e-05,4.737875278227977e-05,4.512209520536324e-05
326,326,5.0,0.02,1550,500000.0,17.15,2.43,0.81,,1.5500000000000005,643.4,0.12868,1550.0,0.0665835291480334,0.0140550186651332,0.0057754815792732,0.0002127885932556,1.1815157610036846e-05,30175460000.0,1164906928597.3765,1147343237013.5642,1091760453360.324,1040374528634.8276,23.82129178670358,3.0660701288222407,718993445208.8157,27756343927809.133,27337852242100.61,26013476172501.684,24789099044410.664,2.0335671649148847e-06,7.850473464787191e-05,7.73210924929708e-05,7.357528965278883e-05,7.011231910451688e-05,1.3272572926563214e-06,5.123803303236288e-05,5.0465500062175146e-05,4.8020710324093217e-05,4.576051799125706e-05
327,327,5.0,0.02,1560,500000.0,17.15,2.43,0.81,,1.5600000000000005,644.3,0.1288599999999999,1560.0,0.0625084224857345,0.0138857523495909,0.0056622031425524,0.0001895260573413,-2.525789586359813e-05,30217670000.0,1158474545388.4966,1144027599183.8596,1089668331821.8624,1039008348673.0344,25.746240664737325,3.318950913296141,778293989167.9451,29837964849041.457,29465865630508.008,28065774523436.69,26760963120834.117,2.048341480720211e-06,7.852860480896593e-05,7.754930100491052e-05,7.386449201073132e-05,7.04304434922211e-05,1.3363141066745677e-06,5.1231146452590646e-05,5.0592260065532185e-05,4.818833362764563e-05,4.594800040123624e-05
328,328,5.0,0.02,1570,500000.0,17.15,2.43,0.81,,1.57,669.4,0.1338799999999999,1570.0,0.0666061893178493,0.0123497482979514,0.0062110441507752,9.188478438944478e-05,-4.32728219894855e-05,31394860000.0,1195217258645.7751,1183483237560.6978,1128358255789.4736,1076526441515.9868,23.82336289304441,3.1855970925438064,747022518201.5226,28439502719600.84,28160298481085.227,26848631453471.383,25615323439945.16,2.1405171095192687e-06,8.149050487003283e-05,8.06904734987807e-05,7.693202492970786e-05,7.339810615224481e-05,1.3957799641661517e-06,5.313800738220734e-05,5.261632607738056e-05,5.016553174094146e-05,4.7861147906475744e-05
329,329,5.0,0.02,1580,500000.0,17.15,2.43,0.81,,1.58,652.2,0.13044,1580.0,0.0583586995649283,0.0150068984479869,0.0057435722275078,0.0001536814126833,-1.3245271494016295e-05,30588180000.0,1156258262786.7937,1148093151779.3232,1095701809068.8258,1045935243291.0692,27.4788373598538,3.5886994340652394,841550017288.2986,31811280077401.277,31586639405432.64,30145235066770.57,28776044278346.74,2.0971747399177542e-06,7.927492323955357e-05,7.871511011718109e-05,7.512307552987225e-05,7.171099986399195e-05,1.3670450584123636e-06,5.16754231337448e-05,5.13105084950134e-05,4.896903783033268e-05,4.674487353482259e-05
330,330,5.0,0.02,1590,500000.0,17.15,2.43,0.81,,1.59,636.6,0.1273199999999999,1590.0,0.0686320538253084,0.0149479609121082,0.0064312220512628,9.25835276855498e-05,-3.1702917651041635e-06,29856540000.0,1120550658533.856,1115770104374.7864,1065917627611.3362,1018057335165.3802,23.41590880503869,2.982140390122485,699311921483.7229,26245989459567.703,26134017391982.65,24966352574955.26,23845349502490.93,2.0586751065512147e-06,7.72644702418036e-05,7.693484035693431e-05,7.349740075700617e-05,7.019732671457695e-05,1.341215949112341e-06,5.033739391818154e-05,5.01226417907167e-05,4.788316806275318e-05,4.573318726934254e-05
331,331,5.0,0.02,1600,500000.0,17.15,2.43,0.81,,1.6,623.9,0.12478,1600.0,0.0662765954884889,0.0144412488777392,0.0058741594754867,0.0002355331886749,-3.639116373647793e-05,29260910000.0,1090305574818.1312,1088732375894.8925,1041148154170.0406,994944284363.2858,24.39324816338832,3.0384727308103963,712521855375.038,26549637420543.72,26511329021534.254,25352622817592.938,24227529064862.21,2.028719219070873e-06,7.559313344300156e-05,7.54840603181057e-05,7.218494811900675e-05,6.898153856433424e-05,1.3211237781339591e-06,4.922706164381926e-05,4.915603205160134e-05,4.7007614699417146e-05,4.4921519938744646e-05
332,332,5.0,0.02,1610,500000.0,17.15,2.43,0.81,,1.61,624.9,0.1249799999999999,1610.0,0.0673647117251902,0.0128796108818701,0.0058529816786932,0.0002039081482564,-1.7527052442242176e-05,29307810000.0,1084150095243.4248,1085637015848.4592,1039306609433.1984,993731430256.3396,24.219036087898456,3.0228714777656784,708863361536.0515,26222166750906.49,26258130664225.9,25137544457584.965,24035224812619.48,2.042856316960159e-06,7.556903332596287e-05,7.567267686503363e-05,7.244328635742671e-05,6.926653781572274e-05,1.329845951403226e-06,4.919346122664542e-05,4.926093045572336e-05,4.715868182649447e-05,4.509070173815549e-05
333,333,5.0,0.02,1620,500000.0,17.15,2.43,0.81,,1.6200000000000006,623.6,0.1247199999999999,1620.0,0.0657582933553385,0.0135295874208867,0.0056870850829764,7.267493970189985e-05,2.0461413937267104e-09,29246840000.0,1074008098936.766,1078548196023.6388,1033641489554.656,988862407133.4069,25.24040224476716,3.149522042683845,738562919009.3617,27121649948863.977,27236299851454.035,26102282357159.656,24971487720077.547,2.049522693630679e-06,7.526296762022988e-05,7.55811227443675e-05,7.243420793222397e-05,6.929623659507067e-05,1.3335844238748806e-06,4.897214440457643e-05,4.91791617356089e-05,4.713152567391619e-05,4.508970895688327e-05
334,334,5.0,0.02,1630,500000.0,17.15,2.43,0.81,,1.6299999999999994,672.6,0.13452,1630.0,0.0677666555192672,0.0134355135467875,0.0059321266301758,0.0002627925696699,-3.889970714522044e-05,31544940000.0,1149893069278.12,1158086328336.851,1111028656099.9763,1063541389961.4116,24.247179567378957,3.263561570132392,765305188196.046,27897315125317.1,28096090068806.65,26954433730030.637,25802355103503.2,2.2223990914463032e-06,8.10120834727882e-05,8.158931365576231e-05,7.827401402213463e-05,7.492844870732925e-05,1.445298475664234e-06,5.268479509564875e-05,5.306018667440294e-05,5.090413939860334e-05,4.872840936508512e-05
335,335,5.0,0.02,1640,500000.0,17.15,2.43,0.81,,1.64,622.2,0.12444,1640.0,0.0662877766549854,0.0139731150566739,0.0057429356930369,0.0002006127291994,1.2996216211889674e-05,29181180000.0,1055859124566.3124,1066487845719.7128,1024225441273.2844,981044947654.9586,25.225233307993456,3.1444564910818977,737375047158.7051,26680352602945.93,26948928231543.723,25881005602242.05,24789883909488.395,2.066486966014022e-06,7.4771449230746e-05,7.552413002463095e-05,7.253128641991868e-05,6.947342764764416e-05,1.3433186639169182e-06,4.860513757486523e-05,4.909441729209844e-05,4.714892102790034e-05,4.516116169141557e-05
336,336,5.0,0.02,1650,500000.0,17.15,2.43,0.81,,1.65,621.6,0.1243199999999999,1650.0,0.0637354564588576,0.0145540635535879,0.0060005115750902,0.0002877238685817,2.5992079869612017e-05,29153040000.0,1046979628875.21,1060644568290.418,1019690785267.6254,977241344256.1984,26.32466638255958,3.276662069982958,768377255411.0037,27594903780407.297,27955066173187.438,26875660546955.97,25756834346391.92,2.074847593654344e-06,7.451446448044004e-05,7.548701028228702e-05,7.25722933897817e-05,6.955112919783013e-05,1.3482670909141363e-06,4.842061680256815e-05,4.90525916536595e-05,4.715856489356625e-05,4.519536708148874e-05
337,337,5.0,0.02,1660,500000.0,17.15,2.43,0.81,,1.6599999999999997,650.6,0.1301199999999999,1660.0,0.0722753101442321,0.0143751972052185,0.0061752084936044,0.0001611727189468,-3.826200871034689e-05,30513140000.0,1087597134191.3824,1105088191950.19,1063550777203.4896,1019842485113.6364,23.905435539552364,3.107681906614406,728751407101.0784,25975299228498.613,26393041648761.4,25400995289586.336,24357101433940.367,2.182536317175958e-06,7.779337832255829e-05,7.904447436788237e-05,7.607339645829083e-05,7.294704057201236e-05,1.4176201670677656e-06,5.052903867234936e-05,5.1341661569312206e-05,4.941186093808316e-05,4.738120279098114e-05
338,338,5.0,0.02,1670,500000.0,17.15,2.43,0.81,,1.67,619.5,0.1239,1670.0,0.0714658070155337,0.0130537654190742,0.0060310311703035,-7.282107709949241e-06,3.865815053475672e-07,29054550000.0,1027773033575.8254,1047464158917.2646,1009175900471.5872,968244037112.6031,23.75669877584434,2.935307480849939,688329604259.3108,24348909395245.81,24815410666602.39,23908325828472.336,22938611504640.6,2.0883937854212896e-06,7.387465357898645e-05,7.529001963321939e-05,7.253792190695765e-05,6.959580616038388e-05,1.35590882999426e-06,4.7963796770400805e-05,4.888273616966809e-05,4.709591146539297e-05,4.518571581766948e-05
339,339,5.0,0.02,1680,500000.0,17.15,2.43,0.81,,1.6800000000000002,631.6,0.12632,1680.0,0.0740495940420941,0.0136282046561808,0.0063325413250307,0.00018703112628,-2.30386440891736e-06,29622040000.0,1039858238025.3732,1063030803199.6624,1025282966828.578,984252130929.752,23.12652507585543,2.9202420776340543,684796767205.1857,24039247794934.312,24574946812260.758,23702299407966.227,22753756236083.305,2.13954167368582e-06,7.510691481683216e-05,7.678062361192502e-05,7.405417165225554e-05,7.109059509535052e-05,1.388476718133326e-06,4.874137478908857e-05,4.982754465598252e-05,4.805818670625466e-05,4.613494440521567e-05
340,340,5.0,0.02,1690,500000.0,17.15,2.43,0.81,,1.69,580.1,0.11602,1690.0,0.0717692841473762,0.0135849897050984,0.0061706947066172,0.0001790932304256,-2.746869140441234e-05,27206690000.0,947729801415.3792,971859001563.9508,938372304178.26,901330464891.5288,23.983814385816668,2.777751315887436,651382683575.6038,22690550792857.34,23268252201786.887,22466513555623.914,21579657687483.875,1.9742779525855432e-06,6.877286623042562e-05,7.05238233614419e-05,6.809383101935713e-05,6.540585660471831e-05,1.2807849469452315e-06,4.461542596413645e-05,4.575133468115125e-05,4.4174911458241605e-05,4.243112600820673e-05
341,341,5.0,0.02,1700,500000.0,17.15,2.43,0.81,,1.6999999999999995,595.7,0.11914,1700.0,0.0770247436193357,0.0125588878511266,0.0054977502549954,0.0002080443454994,6.726626810907104e-06,27938330000.0,965679208854.7512,993318747809.4496,960207748441.4056,922830470408.058,22.282232369538622,2.657386703495802,623157181969.7656,21539223513958.043,22155716239398.445,21417184012941.35,20583493550807.023,2.03677908462786e-06,7.040060071791462e-05,7.241559713508368e-05,7.000171659949121e-05,6.727681292276315e-05,1.3208051057794589e-06,4.5653195076456736e-05,4.695987461574043e-05,4.53945277599057e-05,4.362748944134537e-05
342,342,5.0,0.02,1710,500000.0,17.15,2.43,0.81,,1.7100000000000004,645.2,0.12904,1710.0,0.0773634578313703,0.0152165612253772,0.0058019572480965,0.0001556229414454,3.884441834153383e-06,30259880000.0,1037759681367.0492,1070770040234.2836,1036285555633.5717,996547492541.3224,22.277475693009613,2.8750722353329103,674204439185.5675,23121776556465.684,23857262965777.22,23088932337869.023,22203549496250.68,2.216018386200512e-06,7.599813794261463e-05,7.841558183812472e-05,7.589018345869205e-05,7.29800503568946e-05,1.436527634040048e-06,4.926557738419193e-05,5.083267853338224e-05,4.919559619615711e-05,4.730911066629902e-05
343,343,5.0,0.02,1720,500000.0,17.15,2.43,0.81,,1.7200000000000002,605.1,0.1210199999999999,1720.0,0.0781664801342685,0.0137583905747198,0.0059838444001287,0.0003142553845823,3.220968547773678e-05,28379190000.0,965605806420.989,999447568535.7284,968360682095.4471,931814498487.009,22.354988492898475,2.706913613751599,634771242424.7498,21598178011225.96,22355133279625.656,21659797664732.684,20842351276199.004,2.0877065633739084e-06,7.103450026928375e-05,7.352405930472766e-05,7.123716186839368e-05,6.854865288044852e-05,1.3527556390260644e-06,4.6027694931120425e-05,4.764083591700804e-05,4.615901205480995e-05,4.4416958953181744e-05
344,344,5.0,0.02,1730,500000.0,17.15,2.43,0.81,,1.73,577.3,0.1154599999999999,1730.0,0.0748125947880907,0.0133212441810502,0.0057538315788196,0.0002883607427357,-9.064611481979276e-07,27075370000.0,913939090100.9752,948976650316.2826,920514698617.6632,886311409370.3928,23.877715855554367,2.7701235653661187,649593976078.3547,21927284001368.266,22767907344737.03,22085046413534.383,21264438951583.074,2.000294705971209e-06,6.75206847961496e-05,7.010921622559365e-05,6.800648258596632e-05,6.547958605941407e-05,1.2958070506255202e-06,4.374044442587919e-05,4.541731597237003e-05,4.405514815395669e-05,4.241820419488255e-05
345,345,5.0,0.02,1740,500000.0,17.15,2.43,0.81,,1.7399999999999998,541.3,0.10826,1740.0,0.0883821008324275,0.0132163845223149,0.005833754248025,0.0002593848665363,-3.752127823361881e-05,25386970000.0,850097938810.7362,885529642428.7386,859964646176.6321,828516710542.5983,19.848849969537127,2.1486275507049117,503853160640.3016,16871825717034.969,17575035901424.87,17067649468015.074,16443504807788.96,1.8834974686568528e-06,6.307004403678067e-05,6.569877539285459e-05,6.380206988892617e-05,6.146890026840091e-05,1.2197826327194453e-06,4.0845154103539485e-05,4.2547561941926745e-05,4.131922557749027e-05,3.980822817522946e-05
346,346,5.0,0.02,1750,500000.0,17.15,2.43,0.81,,1.75,555.0,0.1109999999999999,1750.0,0.0739543131891195,0.0147624040472571,0.0057956795245426,0.0001697007764057,-2.2607264769019564e-05,26029500000.0,864591520669.7162,903564315111.2848,878502771804.7175,846897122537.7644,24.347445060750328,2.717093403259064,637158403064.2506,21163747002931.613,22117735495578.07,21504271045183.79,20730617881859.844,1.939128180181721e-06,6.440975747043982e-05,6.731312649259066e-05,6.544610849898307e-05,6.309157210195321e-05,1.2560620756547045e-06,4.1721147930073975e-05,4.3601792932104015e-05,4.239243992475632e-05,4.086729893393192e-05
347,347,5.0,0.02,1760,500000.0,17.15,2.43,0.81,,1.7600000000000002,544.1,0.1088199999999999,1760.0,0.0795066813522452,0.0137120818049465,0.0058518530806823,0.0001461332915934,-3.3414905743201946e-05,25518290000.0,840727241650.1251,881527024919.9534,858085574799.7805,827726330777.0393,22.412951334558205,2.4421748064924,572689992122.4678,18867881719259.18,19783524090256.457,19257443232774.99,18576110932678.555,1.9088133451537702e-06,6.288788858877606e-05,6.593978473012523e-05,6.41863226909705e-05,6.191539740015404e-05,1.2366208717985996e-06,4.0741791652740434e-05,4.271895640619095e-05,4.1582979564332375e-05,4.0111765199633606e-05
348,348,5.0,0.02,1770,500000.0,17.15,2.43,0.81,,1.77,539.3,0.1078599999999999,1770.0,0.0759176376804816,0.0135616355257651,0.0058628409542203,6.583550882478013e-05,7.667744635592849e-06,25293170000.0,826487140502.287,869496522397.5009,847379813922.1064,817908558325.0754,23.7810327217932,2.555944882371169,599369074916.0391,19585162035160.41,20604349959775.83,20080253094927.137,19381876450014.44,1.8992091589656876e-06,6.205912295727678e-05,6.528860396012628e-05,6.362790839279949e-05,6.141497586769094e-05,1.2308650987147854e-06,4.02201138007157e-05,4.23131194260333e-05,4.1236833434170185e-05,3.980264626310036e-05
349,349,5.0,0.02,1780,500000.0,17.15,2.43,0.81,,1.78,617.0,0.1234,1780.0,0.075312525973095,0.0138215901419123,0.0062421859346061,0.0002006763495227,-3.277943532148878e-05,28937300000.0,937757463536.7224,989903187582.9752,965879011629.1826,932871177836.858,23.84873703764952,2.944167305273389,690407233086.6096,22373702304869.69,23617833065378.496,23044646733293.48,22257121732732.21,2.181236179403709e-06,7.068629440107244e-05,7.461693547300691e-05,7.280604082247719e-05,7.031797589342152e-05,1.4140104668038133e-06,4.582317178051583e-05,4.837125330852519e-05,4.7197320831929256e-05,4.5584405236180254e-05
350,350,5.0,0.02,1790,500000.0,17.15,2.43,0.81,,1.7899999999999996,646.7,0.1293399999999999,1790.0,0.0812160032094424,0.0126757936086979,0.0063406049174816,0.0003133010692766,-2.0391830515572955e-06,30330230000.0,974715370932.942,1032452433947.6764,1008612405277.016,974759367088.8217,22.582380679649045,2.921768017150829,685154600021.8693,22018650043429.54,23322920216003.17,22784378130817.65,22019643908909.1,2.294727273414727e-06,7.37451033340787e-05,7.811337924846435e-05,7.630968821184662e-05,7.374843199920332e-05,1.4881109034084495e-06,4.782306534454645e-05,5.065585471023893e-05,4.948617658374993e-05,4.782522395525505e-05
351,351,5.0,0.02,1800,500000.0,17.15,2.43,0.81,,1.8000000000000005,591.4,0.1182799999999999,1800.0,0.0782478369530963,0.0135476739155975,0.0057456741669013,0.0002747534012809,1.1277373865324874e-05,27736660000.0,883911825398.0955,939486899227.7158,918907740815.9937,888645176992.4303,23.333966075206074,2.762343767912017,647769613575.3683,20643120749680.12,21941036363854.125,21460425018001.11,20753664749324.586,2.105906719129945e-06,6.711103111276787e-05,7.133057021350815e-05,6.976809701113682e-05,6.747041097056308e-05,1.3662975478557284e-06,4.354116752204839e-05,4.627877497353357e-05,4.526505328985318e-05,4.377433065980465e-05
352,352,5.0,0.02,1810,500000.0,17.15,2.43,0.81,,1.81,646.5,0.1293,1810.0,0.0838410158564783,0.0136511528626334,0.0060191479033714,0.0001727941455286,-5.931204848205652e-05,30320850000.0,958122104905.1774,1021884917214.0024,1000696564932.6808,968385958773.0198,22.26557954990229,2.88486446274028,676500716512.5956,21377048812118.02,22799686640997.43,22326944765356.23,21606049796449.805,2.310328631673429e-06,7.300510808904247e-05,7.786358174374203e-05,7.624911325313179e-05,7.378717308597328e-05,1.499502982107356e-06,4.738346561947604e-05,5.053682468443083e-05,4.948896496309113e-05,4.78910595517947e-05
353,353,5.0,0.02,1820,500000.0,17.15,2.43,0.81,,1.82,525.8,0.1051599999999999,1820.0,0.0757698048887504,0.0126986413673106,0.0060934196537563,6.51465533607659e-05,3.0958168003987726e-05,24660020000.0,772620542050.092,826926931331.6493,810758307539.7795,785107463034.6853,24.395766866769144,2.570945014136533,602886605815.0168,18888978037306.48,20216657200098.195,19821367710528.43,19194257490019.08,1.885493987259215e-06,5.9074217558153e-05,6.322645954579674e-05,6.199021387601112e-05,6.002896189476877e-05,1.2242840972277385e-06,3.83579187212096e-05,4.1054041789044464e-05,4.025132593632237e-05,3.897785085365624e-05
