,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
533,533,0.02,1566,2,100000.0,1.67989101971152,,1.5660000000000005,3275.0,0.5370294136954009,1566.0,0.1097366351546043,0.0084648569306258,0.0062175428392794,-0.0002272778768813,-4.587658837304199e-05,709211784314.4204,3215582940849.657,2293212261773.827,1470230796168.036,962184859929.776,14.270530509648989,7.663694632719127,10120828405861.531,45888074463701.84,32725355546744.56,20980973432941.48,13730888399550.203,4.823833257071012e-05,0.0002187137364889,0.000155977013052,0.0001000004281793,6.544475753834553e-05,3.1463609573545646e-05,0.0001426567471662,0.0001017365149162,6.52256050685221e-05,4.268655631501133e-05
534,534,0.02,1568,2,100000.0,1.68097914497167,,1.568,3470.0,0.570885916473075,1568.0,0.0939039593158668,0.0098705637745264,0.0064098291442077,-0.0001965244505347,9.500796272282304e-07,753923359012.6724,3413585075639.056,2437785622804.996,1562920082387.5022,1022844878826.479,16.69791147704096,9.532602496756809,12588945509266.977,56999741412369.14,40705928529600.98,26097501181396.08,17079373241389.234,5.13430688485709e-05,0.000232469164755,0.0001660160725536,0.000106436698685,6.965694112962662e-05,3.3482853127353134e-05,0.0001516023696029,0.0001082656704936,6.941159594378849e-05,4.5426056163935165e-05
535,535,0.02,1570,2,100000.0,1.6820695970425,,1.57,3364.0,0.5552227566106561,1570.0,0.1010290200133567,0.0089770557433711,0.0065962993537959,-0.0001973032386771,-8.29838828440178e-06,733238276835.1647,3315336294369.1787,2370901110823.6914,1520038893000.559,994781508564.1804,15.540089370286225,8.628211258146273,11394588351733.13,51520622307050.59,36844015150311.05,23621540243539.64,15458993546995.514,4.999254900069936e-05,0.0002260412711478,0.0001616492124091,0.0001036370048346,6.782469612270979e-05,3.259894440574785e-05,0.000147396101596,0.0001054075816075,6.757920983254831e-05,4.422686065097478e-05
536,536,0.02,1572,2,100000.0,1.68315941041203,,1.572,3380.0,0.5596463116785739,1572.0,0.0988933480234663,0.0095197704506177,0.0062233073407524,-0.00017168619072,4.742788153316443e-05,739080112128.9583,3337121900645.3955,2389790487203.613,1532149303945.5486,1002707103708.2672,15.895912429084516,8.89608876170275,11748352740479.885,53046597497839.29,37987900308447.85,24354911163801.234,15938944312567.584,5.0445733057914496e-05,0.0002277744426064,0.0001631145676949,0.0001045764776014,6.843952916448656e-05,3.289297333283005e-05,0.0001485195716742,0.0001063583141754,6.818874621240187e-05,4.462576854883686e-05
537,537,0.02,1574,2,100000.0,1.68425152837438,,1.574,3388.0,0.5627709814946963,1574.0,0.1065520989120614,0.00846452454729,0.0067218384231733,-0.0002622649287424,-5.1681070863774045e-05,743206613581.5259,3351099944571.209,2403133389759.0225,1540703743747.845,1008305512124.4176,14.7721163268594,8.313318404020492,10978734550717.545,49502838204137.99,35499365982480.23,22759454927870.94,14894806318115.436,5.07881765875915e-05,0.0002290026119753,0.000164221847239,0.0001052863798258,6.890412096474075e-05,3.311119567159288e-05,0.0001492975492306,0.0001070639287099,6.864113181844628e-05,4.4921829944177374e-05
538,538,0.02,1576,2,100000.0,1.68534296749524,,1.5760000000000003,3239.0,0.539787999604349,1576.0,0.0945369352980378,0.0095099795156491,0.0061432920131112,-4.093787636333124e-05,2.0522401782542177e-05,712854828037.4952,3209779757600.437,2304991920150.4985,1477783004396.822,967127363131.12,16.670732926040923,8.998661578085986,11883812453251.912,53509381090369.26,38425904697511.21,24635725788941.78,16122721976225.098,4.8765138750925874e-05,0.0002195753596426,0.0001576804229766,0.0001010925232162,6.615947342707128e-05,3.17921975976391e-05,0.0001431510993331,0.0001027989931528,6.590678415065087e-05,4.313235040491438e-05
539,539,0.02,1578,2,100000.0,1.68763420793944,,1.578,3291.0,0.5502492877686685,1578.0,0.0968431980331843,0.0093856694450109,0.0064690866884941,-0.0001479550308166,5.814069978446495e-05,726670214413.0591,3267435080758.003,2349663503644.013,1506422977617.1616,985870643909.3682,16.2943813509678,8.965971733001108,11840641590035.924,53240833245401.17,38286313174826.67,24546230473154.465,16064152234583.428,4.976963456308096e-05,0.0002237865908117,0.0001609284261321,0.0001031748922776,6.752226897516386e-05,3.244228565262068e-05,0.0001458750615325,0.0001049010308401,6.725444855752309e-05,4.401432233200119e-05
540,540,0.02,1580,2,100000.0,1.68872777614473,,1.58,3308.0,0.5549172883753688,1580.0,0.1018431543832321,0.0097927560019881,0.006432280894359,-0.0002026354557113,3.860773632821559e-05,732834869374.2795,3290564143656.9976,2369596706474.7324,1519202609558.1309,994234207236.3809,15.51405206926837,8.609015705992682,11369238321648.057,51049983461962.15,36762046687415.84,23568988388453.227,15424601260112.969,5.024433544534738e-05,0.0002256063617435,0.0001624633553421,0.0001041589704775,6.816629380951372e-05,3.275181088938207e-05,0.0001470616902337,0.0001059018702,6.789610954700835e-05,4.4434254012727405e-05
541,541,0.02,1582,2,100000.0,1.68982661204537,,1.582,3280.0,0.5520548716269051,1582.0,0.1040905419199589,0.008151379252918,0.0060934626296771,-0.0002500550162158,-5.8837607670948406e-06,729054704567.9235,3269024191071.6816,2357373671723.778,1511366142601.6943,989105672396.4934,15.198306885715793,8.39029935674014,11080397136498.164,49683632872736.24,35828088507164.61,22970206451941.047,15032731551484.176,5.004288994196936e-05,0.0002243883988217,0.0001618119881361,0.0001037413640737,6.789299348126461e-05,3.261627812967167e-05,0.0001462488364186,0.0001054636296162,6.761514349198363e-05,4.4250377246573686e-05
542,542,0.02,1584,2,100000.0,1.69092469073647,,1.584,3357.0,0.566892350067391,1584.0,0.0837063023438986,0.0086374422405442,0.0064489312608798,-0.0002325121688251,-6.698950509292941e-06,748649375345.9979,3352196118845.182,2420732375410.772,1551986855702.997,1015689685768.7432,18.92330631799145,10.727477589651285,14166921454445.28,63434633994889.47,45808260253777.125,29368722671964.21,19220207047826.41,5.144524947292253e-05,0.0002303542503277,0.0001663464701384,0.0001066485241284,6.979556918390288e-05,3.352727843029589e-05,0.0001501236978626,0.0001084093182046,6.950369177462507e-05,4.548632779905843e-05
543,543,0.02,1586,2,100000.0,1.69202198241605,,1.5860000000000003,3239.0,0.5487964327837852,1586.0,0.1014543116732511,0.0078284668906378,0.0063153272976056,-0.0002687928644455,-4.494337017815122e-05,724751545062.9224,3240648083213.7065,2343459551344.664,1502445481996.4966,983267592690.0522,15.632652509712468,8.579143932278688,11329789059845.88,50659925391145.65,36634488836737.81,23487208134838.688,15371080600585.082,4.9858568466904445e-05,0.0002229371919724,0.0001612159908951,0.00010335925662,6.764292525539773e-05,3.2490395015247585e-05,0.0001452772843966,0.0001050565908332,6.735418162468649e-05,4.407959211652012e-05
544,544,0.02,1588,2,100000.0,1.69312149967812,,1.588,3314.0,0.5633849613349763,1588.0,0.0942870170042624,0.0102780663029946,0.0060536043493104,-8.076572651775561e-05,-1.2959792618320428e-05,744017447638.1964,3322130269577.1265,2405755194193.389,1542384642496.378,1009405567524.6504,16.842191538716417,9.488637428836014,12530884361269.418,55951954316785.57,40518189775866.98,25977137575298.645,17000601908496.912,5.123902708138839e-05,0.0002287886169754,0.0001656796570265,0.0001062210150012,6.951578807013519e-05,3.338838612395939e-05,0.0001490832890368,0.0001079602146407,6.92157612147513e-05,4.529789314910842e-05
545,545,0.02,1590,2,100000.0,1.69422018789828,,1.59,3307.0,0.564071963082818,1590.0,0.0973281189990302,0.0086702237474081,0.0062912462190181,-0.0001510350180591,-1.833310228808404e-05,744924715886.4312,3321512436964.5986,2408688815316.988,1544265454051.4617,1010636454816.2234,16.336491615705036,9.214956895556735,12169456375410.14,54261860077932.17,39349524636268.47,25227879642534.64,16510253970631.098,5.136422267450053e-05,0.0002290256998995,0.0001660844727326,0.0001064805516031,6.968564044270806e-05,3.346351954495935e-05,0.0001492090327824,0.0001082031560104,6.937151647970701e-05,4.539982636815494e-05
546,546,0.02,1592,2,100000.0,1.69532107747228,,1.592,3379.0,0.5781892279845344,1592.0,0.1042706566165634,0.0091004890277516,0.0066588055385164,-0.0001946582019064,-0.0001280773417839,763568258260.9358,3399855569267.469,2468972077554.999,1582914431345.5398,1035930075995.3308,15.267957943856567,8.827768816458768,11658128054391.78,51908851846762.25,37696161844665.91,24167870966507.34,15816536833072.848,5.271011980809625e-05,0.0002346964956275,0.0001704363854872,0.0001092706623402,7.151161383120799e-05,3.433566796176944e-05,0.0001528826148564,0.0001110232183497,7.117952290258804e-05,4.658306672149677e-05
547,547,0.02,1594,2,100000.0,1.69642109546972,,1.594,3425.0,0.5879177924868472,1594.0,0.108924227045918,0.0099092483882921,0.0062152493188712,-0.0001414332237706,-3.020080017525448e-05,776415995113.9801,3452194987028.768,2510514799121.4854,1609548419669.1665,1053360550442.8344,14.63402626973,8.603604419694191,11362092068736.545,50519512128409.2,36738939520889.75,23554173855840.99,15414905966677.69,5.365245168300401e-05,0.0002385560394266,0.0001734833836589,0.0001112241625123,7.279007180824509e-05,3.494869413743593e-05,0.0001553931236137,0.0001130054177066,7.245035621677676e-05,4.741475694155867e-05
548,548,0.02,1596,2,100000.0,1.69752021135639,,1.5960000000000003,3342.0,0.5754824824451321,1596.0,0.107077834994925,0.0087853815921865,0.0060576103461882,-0.0001527277093041,-4.363107215062754e-05,759993675966.6903,3374409487017.844,2457413786887.554,1575504147014.8623,1031080454147.2944,14.9050454753371,8.577592571104578,11327740301252.129,50295726856409.88,36627864245279.34,23482960957838.71,15368301057796.648,5.257768892085946e-05,0.000233447537671,0.0001700081747028,0.0001089961266189,7.133194536333351e-05,3.424409919546831e-05,0.0001520454930793,0.0001107271338481,7.098969636112246e-05,4.645883573362259e-05
549,549,0.02,1598,2,100000.0,1.6986214823262,,1.598,3296.0,0.5693472099812277,1598.0,0.104143274370017,0.0074066935830595,0.0065604930424582,-0.000252367007169,-4.455719989316496e-05,751891312445.4089,3333716674938.167,2431215069117.639,1558707550237.707,1020088009179.166,15.344245796635583,8.73620353358065,11537205110517.28,51153368076593.93,37305161605025.43,23917191775919.09,15652481147045.775,5.2070787349614415e-05,0.000230870139329,0.0001683691256565,0.0001079452948122,7.064423397991636e-05,3.3913340353571016e-05,0.0001503641103018,0.0001096576363458,7.030401706726759e-05,4.601009650367716e-05
550,550,0.02,1600,2,100000.0,1.69972180784833,,1.6,3293.0,0.5706131590794542,1600.0,0.0861390693730754,0.0087221480371077,0.0059951782713997,-0.0001187409215138,1.0436583511104608e-05,753563150143.5088,3336400818729.7275,2436620899637.904,1562173351743.4126,1022356184859.4766,18.57461441880997,10.59891941219994,13997144954139.482,61972358754506.59,45259293695587.94,29016767663973.89,18989871932450.387,5.224608686058384e-05,0.0002313195475971,0.0001689359506825,0.000108308699292,7.088206214230503e-05,3.4023213768133684e-05,0.0001506377776702,0.000110012908307,7.053179004191763e-05,4.615916133640998e-05
551,551,0.02,1602,2,100000.0,1.70082426307364,,1.602,3382.0,0.5878734697345883,1602.0,0.1108709705833916,0.0092417473932116,0.0061317664143275,-0.000149956126947,-1.421965046998824e-05,776357461600.8921,3432451195726.8022,2510325532991.2446,1609427076827.0798,1053281138254.0673,14.449228608448545,8.494318157036922,11217766444546.104,49596272014399.125,36272267507815.93,23254979761701.555,15219099955599.916,5.388179053089458e-05,0.0002382235316632,0.0001742249430488,0.0001116995931867,7.310121492813466e-05,3.5087223989374376e-05,0.0001551285199072,0.0001134533492866,7.273753539091496e-05,4.760269985104139e-05
552,552,0.02,1604,2,100000.0,1.70192572900666,,1.604,3345.0,0.5832674007145475,1604.0,0.0971754465688263,0.0082003974752639,0.0063338123286463,-7.085795727396594e-05,2.1707077624569165e-06,770274594731.6458,3400724203512.2266,2490656789183.2466,1596816995610.224,1045028536512.2406,16.506227206930674,9.627544238590202,12714327472366.992,56133126371281.17,41111346856743.1,26357424137430.78,17249478461397.293,5.351844233153405e-05,0.0002362812734782,0.000173050068964,0.0001109463545573,7.260826184410574e-05,3.4846958525714026e-05,0.0001538475968021,0.000112676459055,7.223945330635046e-05,4.72767326341804e-05
553,553,0.02,1606,2,100000.0,1.70302929882373,,1.6060000000000003,3369.0,0.5892908028146995,1606.0,0.105304214106809,0.0075829450815766,0.0059768352045372,-0.0001566163801743,-3.5552520524483055e-05,778229220013.1484,3430958115980.364,2516377800363.2734,1613307323773.8308,1055820545587.0408,15.25105157112754,8.98730442411813,11868813968578.889,52325719165195.11,38377407605780.76,24604633194952.45,16102373590603.973,5.412853530459959e-05,0.0002386350097549,0.0001750227839098,0.0001122111071987,7.343597259964637e-05,3.524189833638168e-05,0.00015537000412,0.0001139534835441,7.305818289477328e-05,4.781254593397671e-05
554,554,0.02,1608,2,100000.0,1.70413183499473,,1.608,3420.0,0.6001019216660648,1608.0,0.1042001483867807,0.0103314837917419,0.0066264028165525,-0.000172135342192,3.3254122969708496e-05,792506599790.6384,3488924087652.54,2562543223859.9966,1642905031964.402,1075190611010.6548,15.431839828397,9.260676735863957,12229834910916.656,53840517694090.13,39544756583951.55,25353047306542.105,16592169294112.732,5.518613755225442e-05,0.000242950966795,0.0001784425049241,0.0001144035685043,7.487081744152232e-05,3.592423561526885e-05,0.0001581525390472,0.0001161597980036,7.447270152373709e-05,4.87382702572768e-05
555,555,0.02,1610,2,100000.0,1.70523644878924,,1.61,3369.0,0.5930255844768724,1610.0,0.10165442505604,0.0075396144644758,0.0056997154698619,-0.0001640022697449,2.055308946696108e-05,783161447371.8472,3442863448252.214,2532325990321.4507,1623532072878.1782,1062512079195.5226,15.837972612726295,9.392322965590708,12403689554818.402,54527977002774.98,40106909681206.125,25713456506127.34,16828037210989.56,5.458907744943205e-05,0.0002399795598406,0.0001765119313224,0.0001131658336418,7.406078833017704e-05,3.5536059503679795e-05,0.0001562204073894,0.0001149046437063,7.366799341507717e-05,4.821163324162364e-05
556,556,0.02,1612,2,100000.0,1.70760246617569,,1.612,3425.0,0.6047866175146337,1612.0,0.1068930436229038,0.0088716114711256,0.0065672317384493,-0.0001680186819282,2.041532713795341e-05,798693302822.1757,3506125995198.783,2582547718378.6387,1655730370635.988,1083584086868.619,15.080494907477764,9.120481505540136,12044690285846.416,52874115215570.66,38946097715327.38,24969233422532.29,16340984303846.152,5.573467081577212e-05,0.0002446656025417,0.000180216168636,0.00011554070485,7.561501037936923e-05,3.627620942100085e-05,0.0001592463094517,0.0001172978933723,7.520236047763039e-05,4.921579174586088e-05
557,557,0.02,1614,2,100000.0,1.70871175498269,,1.614,3394.0,0.6013015837444402,1614.0,0.1020002361965453,0.0092372929438293,0.0064942982284366,-0.0002343391951881,-1.7602521233840142e-05,794090897524.5826,3480933950278.879,2567665996873.833,1646189358832.9917,1077340021563.2386,15.82349277005562,9.514691263003144,12565291575747.21,55080533195278.98,40629444337450.76,26048465417636.336,17047282042097.473,5.5476095187310666e-05,0.0002431820132536,0.0001793800731072,0.0001150046648962,7.526420183338188e-05,3.610242538358221e-05,0.0001582566411438,0.0001167359685787,7.484209764874594e-05,4.898001962052414e-05
558,558,0.02,1616,2,100000.0,1.70982310133047,,1.6160000000000003,3299.0,0.5864100008560953,1616.0,0.1045920161400317,0.0092769166675858,0.0062662106574387,-8.47343180621777e-05,2.4484561802781428e-05,774424775330.5765,3389861180448.831,2504076257455.681,1605420523443.7407,1050659070333.8488,15.450510083259491,9.060333631151307,11965257799971.04,52375084349374.586,38689255465069.69,24804565985339.246,16233218560261.172,5.415720813334048e-05,0.0002370603618851,0.0001751154965295,0.0001122705473782,7.347487291449734e-05,3.524277670567837e-05,0.0001542669145557,0.0001139563237214,7.306000379738513e-05,4.781373761417352e-05
559,559,0.02,1618,2,100000.0,1.71093331264808,,1.618,3255.0,0.5804833197420141,1618.0,0.1053363162000096,0.0098030094866813,0.0058084777515448,-9.567654263815454e-05,9.168524089421736e-05,766597881717.6986,3350781035358.6206,2478768262295.9536,1589194989290.9094,1040040354315.3718,15.360324514555716,8.916412166523944,11775192235354.85,51469084080327.41,38074684905247.22,24410550752414.266,15975357350517.62,5.3668256193306575e-05,0.0002345826662739,0.0001735344870072,0.0001112569260369,7.281151372569212e-05,3.492075534530002e-05,0.0001526377877398,0.0001129150785694,7.239243773105155e-05,4.737685249130495e-05
560,560,0.02,1620,2,100000.0,1.7120423565671,,1.62,3444.0,0.6161089689157229,1620.0,0.0983114286634645,0.0079115437833428,0.0062611816829578,-0.0001641199755697,-5.52274509892533e-06,813645826529.4819,3551310907231.805,2630896196884.541,1686727685290.2637,1103870117426.9224,16.47824695484301,10.152395740886975,13407456863330.156,58519378142793.26,43352557244820.74,27794315343783.684,18189844401032.37,5.701763288102454e-05,0.0002488642293153,0.0001843645829806,0.0001182003481052,7.735560000626527e-05,3.710026111574857e-05,0.0001619310978629,0.0001199624365913,7.6910660037858e-05,5.033377946408839e-05
561,561,0.02,1622,2,100000.0,1.713153407462,,1.622,3327.0,0.5970333717103397,1622.0,0.0982259923798665,0.0082198156688364,0.0064483980486352,-0.0001968961271187,3.695432637911454e-05,788454211348.1088,3436400157910.2847,2549439963210.058,1634504232065.1138,1069692751425.9812,16.512940828607636,9.858776739756946,13019697738057.818,56745072470990.47,42098751258575.32,26990471668199.984,17663773109087.727,5.531435280229753e-05,0.0002410821680811,0.0001788570845885,0.000114669365003,7.504476657086856e-05,3.5986076269723146e-05,0.0001568417752051,0.0001163597576634,7.460090023199993e-05,4.882216923182866e-05
