,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
305,305,2.25,0.02,1625,1,100000.0,0.01715,0.00243,0.81,,1304.8,1.3048,1625.0,0.1183969306008975,0.0146235133063176,0.0070833314233858,6.255544175811059e-05,5.196007424992999e-05,7111160000000.0,11899783141855.123,11963553945144.129,13.794547023335394,17.974254681601828,97959688014729.95,163925301078736.94,164803774913475.47,0.0004996982045457,0.0008361927267097,0.0008406738740761,0.0003250303380723,0.0005439043050057,0.0005468190820256
306,306,2.25,0.02,1630,1,100000.0,0.01715,0.00243,0.81,,1303.2,1.3032,1630.0,0.1134707391978053,0.014909640295405,0.007413961474587,0.0001615869332005,-1.594851743111802e-05,7102440000000.0,11839071968329.057,11923449024203.023,14.45186992135074,18.85468003032071,102758006165247.88,171287533623989.8,172508299730807.1,0.0005003799722887,0.0008340844137278,0.0008400289326368,0.0003254133850149,0.0005424322464745,0.0005462981606349
307,307,2.25,0.02,1635,1,100000.0,0.01715,0.00243,0.81,,1295.4,1.2954,1635.0,0.1169959077196608,0.0152576376400048,0.0069047028382567,7.529495493687304e-05,4.688026935541143e-06,7059930000000.0,11722368831900.27,11824578097551.035,14.156120384289476,18.370419062510194,100118783890680.6,166238094679107.7,167687552022071.97,0.0004986518705538,0.0008279658786063,0.0008351850495477,0.0003242285144813,0.0005383518296313,0.0005430458079523
308,308,2.25,0.02,1640,1,100000.0,0.01715,0.00243,0.81,,1303.1,1.3031,1640.0,0.1176998558064269,0.0156754410133136,0.0069073060797147,0.0001132164760336,-9.094466659738842e-06,7101895000000.0,11746601404753.94,11867195291249.562,14.03534320885293,18.30273761082359,99749919978988.58,164987309746100.22,166681115487792.2,0.0005029259766568,0.000831844315339,0.0008403842611062,0.0003269267419164,0.0005407399188311,0.0005462913056662
309,309,2.25,0.02,1645,1,100000.0,0.01715,0.00243,0.81,,1309.4,1.3094,1645.0,0.1122920537848358,0.0155878161003901,0.0070860925954146,0.0001838098635117,-2.142905887005569e-05,7136230000000.0,11760914814608.64,11896765562237.04,14.866039884602628,19.445145474047155,105976042833556.95,174654574215626.53,176672015448551.7,0.0005066348451587,0.0008349631746769,0.0008446078641683,0.000329269733169,0.0005426553352162,0.0005489235664002
310,310,2.25,0.02,1650,1,100000.0,0.01715,0.00243,0.81,,1298.4,1.2983999999999998,1650.0,0.1163547168752756,0.0148972236583197,0.0071990207090667,7.705508874578711e-05,-7.8080424487431e-06,7076280000000.0,11619993625126.297,11769253681605.51,14.331009850514471,18.61870761536891,101471956503760.58,166627590726029.84,168767939886719.88,0.0005036250946735,0.00082700520465,0.0008376281746392,0.0003272631413428,0.0005374003877944,0.0005443033530474
311,311,2.25,0.02,1655,1,100000.0,0.01715,0.00243,0.81,,1297.8,1.2978,1655.0,0.120973746983941,0.015153443194536,0.0066831317900889,1.9821855104599463e-05,5.914747710644531e-05,7073010000000.0,11572523242484.672,11736258163927.012,13.76089462670882,17.853540610587874,97301796327703.92,159200580734067.0,161453044957631.7,0.000504673984381,0.0008257236189581,0.0008374064463805,0.0003278579176207,0.0005364255630769,0.0005440152300484
312,312,2.25,0.02,1660,1,100000.0,0.01715,0.00243,0.81,,1276.8,1.2768000000000002,1660.0,0.1117470386371223,0.0156655280220636,0.0070138508459576,3.339868027890835e-05,6.791035132029655e-06,6958560000000.0,11340896864854.15,11519240157036.832,14.900915600555908,19.030215323349665,103714673512255.66,169031727207139.44,171689865718818.2,0.0004977301554427,0.0008111888608281,0.0008239453556403,0.0003232900642067,0.0005268905169462,0.0005351762275502
313,313,2.25,0.02,1665,1,100000.0,0.01715,0.00243,0.81,,1286.2,1.2862,1665.0,0.1197286838614672,0.015656070897775,0.0073404893380187,-2.1961499977240333e-05,7.551481309008877e-06,7009790000000.0,11378872787765.973,11576736147453.477,13.965911289910371,17.96283780086278,97897466014702.16,158915290190710.2,161678614274678.75,0.0005026803524774,0.0008159924596528,0.0008301814757846,0.0003263988191551,0.0005298376472396,0.0005390508143895
314,314,2.25,0.02,1670,1,100000.0,0.01715,0.00243,0.81,,1295.1,1.2951,1670.0,0.1221968734307665,0.015365069469784,0.0070064945138257,-3.1658072606132465e-05,-1.3440251086381845e-05,7058295000000.0,11411777643155.297,11629343202068.703,13.848150455424207,17.91735642422595,97649592512031.44,157878841376284.97,160888801738177.8,0.000507338761525,0.0008202600112744,0.0008358982696937,0.0003293943466755,0.0005325613396966,0.0005427146224848
315,315,2.25,0.02,1675,1,100000.0,0.01715,0.00243,0.81,,1294.0,1.294,1675.0,0.1156857068943736,0.015130823028326,0.0068185062144644,1.1221942194668996e-05,2.4514720247093977e-05,7052300000000.0,11357788803279.87,11591989691846.22,14.771418544215598,19.139840741397155,104312132040614.5,167995570996290.94,171459688236363.3,0.0005081227243579,0.0008183359456354,0.0008352102694086,0.0003298372631967,0.0005312057023723,0.0005421593175224
316,316,2.25,0.02,1680,1,100000.0,0.01715,0.00243,0.81,,1267.0,1.267,1680.0,0.1227991025811206,0.0156971720521453,0.0072553156033612,3.666287173758228e-05,-1.3421404786555988e-05,6905150000000.0,11079700913129.027,11323213882123.287,13.79217335066465,17.495752729909388,95351852378006.16,152997401339744.8,156360023827550.4,0.0004987453999809,0.0008002649998316,0.0008178534625184,0.0003236657573285,0.0005193398821201,0.0005307540888396
317,317,2.25,0.02,1685,1,100000.0,0.01715,0.00243,0.81,,1269.3,1.2693,1685.0,0.1185257432582602,0.0152495187768301,0.006952570168112,6.511331790949629e-05,-2.761917159995793e-05,6917685000000.0,11058637841877.066,11316817444939.576,14.425205531589487,18.270590856081213,99574720165642.62,159180530555828.22,162896826069056.44,0.0005008390265764,0.0008006431937833,0.0008193353460105,0.0003249539651073,0.0005194726581804,0.0005316004850075
318,318,2.25,0.02,1690,1,100000.0,0.01715,0.00243,0.81,,1286.0,1.286,1690.0,0.113163792422415,0.0151048235462452,0.0072425929203172,-6.993575762518409e-06,2.7147236407225346e-06,7008700000000.0,11162416838641.45,11440059512860.44,15.032678855109566,19.34004031805576,105403219733403.88,167870600082636.16,172046043716701.6,0.0005085926250596,0.0008100108268259,0.0008301582174275,0.0003299422846973,0.0005254830873751,0.0005385534225673
319,319,2.25,0.02,1695,1,100000.0,0.01715,0.00243,0.81,,1283.6,1.2836,1695.0,0.1256703477573637,0.0149977854180683,0.0070743501364842,8.85876638678093e-05,-2.638709346303524e-05,6995620000000.0,11099944610714.848,11393725404699.686,13.60440147587818,17.461889684819415,95167298782265.8,151001876207469.94,154998423275156.1,0.0005088413994381,0.0008073782380122,0.0008287470130942,0.0003300233283876,0.0005236477489268,0.0005375070659633
320,320,2.25,0.02,1700,1,100000.0,0.01715,0.00243,0.81,,1282.4,1.2824,1700.0,0.1184717227298278,0.0148611363432187,0.0072125786420355,8.616226352866442e-05,2.825006505966867e-05,6989080000000.0,11047966180527.225,11358113026949.592,14.456076261798549,18.548183442008565,101087599758946.69,159793904692393.62,164279759808895.94,0.0005095226509526,0.0008054263244858,0.0008280368602607,0.0003304138990662,0.0005223007294894,0.000536963149838
321,321,2.25,0.02,1705,1,100000.0,0.01715,0.00243,0.81,,1291.4,1.2914,1705.0,0.1230964757760147,0.0149422408042974,0.0070973030469131,3.822716428991828e-05,3.237518880797582e-05,7038130000000.0,11083608433422.22,11412689404092.41,13.910769769433912,17.959605329665703,97879849046678.08,154140648205681.75,158717204156386.3,0.0005142423434277,0.0008098260154954,0.0008338703809071,0.0003334255550475,0.0005250767311549,0.0005406666684396
322,322,2.25,0.02,1710,1,100000.0,0.01715,0.00243,0.81,,1249.9,1.2498999999999998,1710.0,0.1206183745774068,0.0144155606596929,0.0067698503860972,3.823885303906517e-06,1.4585222934233995e-05,6811955000000.0,10684631561126.69,11021606885205.188,14.350567058016424,17.92926146476956,97714474982994.1,153266303635626.3,158100065290621.8,0.0004988591338091,0.0007824664205288,0.0008071440965095,0.0003233840186853,0.0005072316379672,0.0005232288714337
323,323,2.25,0.02,1715,1,100000.0,0.01715,0.00243,0.81,,1258.4,1.2584,1715.0,0.1232222294000848,0.0148606754572062,0.0071119151485973,-6.305385079176966e-05,1.0226955253308834e-05,6858280000000.0,10712759453840.465,11071897712425.06,13.980505213945198,17.612722939418695,95989340019831.9,149937113936054.06,154963657678422.0,0.0005033810138533,0.0007862903986191,0.0008126502702954,0.000326247639344,0.0005096048109258,0.0005266889791227
324,324,2.25,0.02,1720,1,100000.0,0.01715,0.00243,0.81,,1268.6,1.2686,1720.0,0.1241361021829106,0.0150859442304761,0.0069876814466416,6.912303056502826e-05,4.278392517276925e-05,6913870000000.0,10754697674124.686,11134704593143.09,14.000919589736885,17.7682552382543,96836991048485.92,150632361094204.0,155954810983390.28,0.0005086167638087,0.0007911660946408,0.0008191211891647,0.0003295646080805,0.0005126459890043,0.0005307598429434
325,325,2.25,0.02,1725,1,100000.0,0.01715,0.00243,0.81,,1247.6,1.2476,1725.0,0.1229384050717726,0.0146220519758199,0.0069967483473694,2.4509771802789134e-05,-1.1848716546121395e-05,6799420000000.0,10533325179751.512,10923893417225.191,14.295891489783624,17.8146552935951,97089871350093.28,150406826845638.66,155983805459954.7,0.0005012755067276,0.0007765512230465,0.0008053451924073,0.0003247608266822,0.0005031034107452,0.0005217581288944
326,326,2.25,0.02,1730,1,100000.0,0.01715,0.00243,0.81,,1271.5,1.2715,1730.0,0.1230797770196886,0.0149448405013026,0.0072787719046311,4.229217838971821e-05,3.051771476445979e-05,6929675000000.0,10693862257181.783,11106161746789.24,14.46487266673628,18.4176646227315,100376272193886.69,154900486491907.66,160872640423259.22,0.0005119557818267,0.000790049260986,0.0008205094351715,0.0003316490863667,0.0005118002860634,0.0005315326326796
327,327,2.25,0.02,1735,1,100000.0,0.01715,0.00243,0.81,,1257.7,1.2577000000000005,1735.0,0.1366175163111392,0.0149226408876606,0.0068935513900103,6.308057128825677e-05,1.0298458388652392e-05,6854465000000.0,10536998463898.06,10958917704564.443,12.810888807379978,16.105621715623688,87775638350149.1,134932743323248.77,140335678589779.77,0.0005075009181017,0.0007801537238086,0.0008113923984539,0.0003286937778278,0.0005052831741156,0.000525515567038
328,328,2.25,0.02,1740,1,100000.0,0.01715,0.00243,0.81,,1225.8,1.2258,1740.0,0.1242180330233395,0.0141968614166668,0.0070409745633712,5.7317022803761314e-05,3.7082416720161614e-05,6680610000000.0,10229975555657.398,10654930417519.275,14.244368127125336,17.449880524488904,95101848858464.52,145628855616465.66,151678302155697.56,0.0004956444988938,0.0007589772652467,0.000790505305285,0.0003209871857086,0.000491525633659,0.0005119436890705
329,329,2.25,0.02,1745,1,100000.0,0.01715,0.00243,0.81,,1225.5,1.2254999999999998,1745.0,0.121942788093338,0.0149185229557725,0.0069843223835825,-3.680195912374245e-05,-1.5533396130560613e-05,6678975000000.0,10184720567835.027,10626301132192.855,14.521104338184935,17.79260193743705,96969680559031.92,147868363041629.16,154279515391631.3,0.0004965363048956,0.0007571646124064,0.0007899931200352,0.0003216008840566,0.0004904068571128,0.0005116695059294
330,330,2.25,0.02,1750,1,100000.0,0.01715,0.00243,0.81,,1225.4,1.2254,1750.0,0.130830265582972,0.0153841377989641,0.0071510062002595,5.303628630772292e-05,-2.186902619121672e-05,6678430000000.0,10140523306910.02,10599414469801.678,13.662762685598816,16.775668013151655,91427390671676.52,138823284214419.22,145105482519331.53,0.0004975251853615,0.0007554418834867,0.0007896280486301,0.0003222698341463,0.0004893342842967,0.0005114782281512
331,331,2.25,0.02,1755,1,100000.0,0.01715,0.00243,0.81,,1230.1,1.2301000000000002,1755.0,0.1314952805181974,0.0145058288800458,0.0067155801499336,1.8793984795233765e-05,4.648079638638558e-06,6704045000000.0,10135884579834.402,10613948975571.531,13.438226081876,16.53664242145004,90124701196902.72,136260059281205.5,142686837564866.62,0.0005004456739148,0.0007566267215208,0.0007923134239071,0.0003241910993118,0.0004901464063016,0.0005132644226627
332,332,2.25,0.02,1760,1,100000.0,0.01715,0.00243,0.81,,1218.2,1.2182,1760.0,0.122682240079348,0.0148597421907798,0.0070393151885729,0.0001208132920239,-1.4248337365635312e-05,6639190000000.0,9996292581794.652,10485402842696.371,14.545227565928062,17.7167477159504,96556275051929.69,145379899660550.28,152493216930028.56,0.000496623185684,0.0007477404121588,0.0007843267270436,0.0003217363281722,0.0004844221163428,0.0005081244865738
333,333,2.25,0.02,1765,1,100000.0,0.01715,0.00243,0.81,,1223.8,1.2238,1765.0,0.1265232439129931,0.0152486645245412,0.0071621479728008,1.1724169070182144e-05,1.4923920889303472e-05,6669710000000.0,10002545147170.035,10507618087133.896,14.076092256437018,17.23038025404037,93905572384520.02,140829920243459.7,147941048541877.22,0.0004998519599176,0.0007496265648698,0.0007874785402844,0.0003238933970464,0.0004857420077975,0.0005102692796401
334,334,2.25,0.02,1770,1,100000.0,0.01715,0.00243,0.81,,1203.9,1.2039,1770.0,0.1301718423058446,0.0137669449457542,0.0071224470420735,-2.151286080906558e-05,2.3669244555145303e-05,6561255000000.0,9800841189153.656,10311192485606.502,13.861684522950458,16.684896291024103,90932684786081.36,135830234077436.77,142903212276045.75,0.0004926703766395,0.0007359238621338,0.000774245031703,0.0003192964655385,0.0004769474667577,0.0005017831674187
335,335,2.25,0.02,1775,1,100000.0,0.01715,0.00243,0.81,,1225.8,1.2258,1775.0,0.1290448541144541,0.0147128478098088,0.0071765413988699,-7.125228966943688e-05,-4.761417380782863e-05,6680610000000.0,9939362363722.584,10472734090502.951,13.88021054570289,17.013088240712577,92721330911883.56,137950113354894.66,145352870944073.66,0.0005026315520621,0.0007478115219099,0.0007879410099144,0.0003257737639525,0.0004846838070952,0.0005106931857327
336,336,2.25,0.02,1780,1,100000.0,0.01715,0.00243,0.81,,1180.2,1.1801999999999997,1780.0,0.1285265358275864,0.0150753039960989,0.0067649077943205,5.545573968767563e-05,4.060014418574913e-06,6432090000000.0,9531330388084.473,10058086524108.545,13.954009949044842,16.483003506897205,89832369112589.77,133117227768337.8,140474051389219.3,0.0004848381644859,0.0007184527471581,0.0007581585780966,0.0003143017000004,0.0004657449358203,0.0004914846796731
337,337,2.25,0.02,1785,1,100000.0,0.01715,0.00243,0.81,,1188.5,1.1885,1785.0,0.1296310133323231,0.0158832988622938,0.0071585771801606,0.000116527437989,1.4680120690433564e-05,6477325000000.0,9559806433443.332,10103586046749.148,13.962959763479976,16.6080092365674,90513650339292.31,133588013080709.58,141186748327188.3,0.0004891377364042,0.0007219125301443,0.0007629762607978,0.0003171552450154,0.0004680856297466,0.0004947112130688
338,338,2.25,0.02,1790,1,100000.0,0.01715,0.00243,0.81,,1173.0,1.1729999999999998,1790.0,0.1297075965578869,0.0152843261141184,0.0072144120993374,1.5422405496462948e-05,-2.924393578344945e-07,6392850000000.0,9397078610816.691,9946911696119.926,13.862757706178911,16.255697129939424,88593549358169.88,130226823362035.88,137846533597934.88,0.0004836708211526,0.0007109650200035,0.000752564341099,0.0003136563682126,0.0004610547015614,0.0004880315035605
339,339,2.25,0.02,1795,1,100000.0,0.01715,0.00243,0.81,,1177.6,1.1776,1795.0,0.1291662761213956,0.0144962540363181,0.0072495102173925,8.79849351965394e-05,2.221410002568024e-05,6417920000000.0,9393449249992.629,9960914592370.084,14.151133215709214,16.67283987367803,90866977311545.23,132995478266514.95,141029835253030.97,0.0004864440118186,0.0007119732153067,0.000754984053353,0.0003155141179333,0.0004617953876743,0.0004896927947716
340,340,2.25,0.02,1800,1,100000.0,0.01715,0.00243,0.81,,1173.3,1.1733,1800.0,0.1343619769813358,0.0146339083925521,0.0070266856493794,-2.771521082821093e-05,-9.598664330987475e-06,6394485000000.0,9317627009365.154,9899629083274.703,13.583620080039134,15.947017791853122,86911246965599.52,126641407735615.16,134551743904993.0,0.0004855014600486,0.0007074411023305,0.0007516296267597,0.0003149899510358,0.0004589828384069,0.0004876520439432
341,341,2.25,0.02,1805,1,100000.0,0.01715,0.00243,0.81,,1163.7,1.1637,1805.0,0.1370150949908747,0.0143546418314194,0.0070279456475771,6.112209884266244e-05,-1.62023983297682e-05,6342165000000.0,9200207337734.172,9793920467284.229,13.269344056776484,15.43739289180235,84133791260322.83,122047963700820.95,129924033861417.16,0.0004824081152744,0.0006998012006831,0.000744961178678,0.0003130294759286,0.000454093528214,0.0004833973558178
342,342,2.25,0.02,1810,1,100000.0,0.01715,0.00243,0.81,,1171.7,1.1717,1810.0,0.1325421993583176,0.0143279411348111,0.0069812696951917,-1.7399120943404438e-05,5.2256997475151e-05,6385765000000.0,9222906931841.2,9836370771276.256,13.914435979944216,16.279907993785294,88725498566129.84,128145494824288.92,136669122769596.66,0.0004865699910997,0.0007027489648836,0.0007494924787607,0.0003158049217134,0.000456114404708,0.0004864529623886
343,343,2.25,0.02,1815,1,100000.0,0.01715,0.00243,0.81,,1163.0,1.1629999999999998,1815.0,0.1401016203780045,0.0148272439741552,0.0065333849916541,9.682611936449887e-05,4.262264744485616e-05,6338350000000.0,9116697796461.41,9738640161699.691,13.008991096257915,15.130796285677246,82462839756941.02,118609541836922.0,126701100933957.84,0.0004838120691678,0.0006958859048307,0.0007433593360279,0.0003140673388994,0.0004517353911483,0.0004825528410523
344,344,2.25,0.02,1820,1,100000.0,0.01715,0.00243,0.81,,1146.5,1.1465,1820.0,0.131782885131065,0.0142726437834514,0.0071195266106863,7.336352557840101e-05,-4.534461636590668e-06,6248425000000.0,8950162353250.486,9576129593216.908,13.856921521233968,15.887573389315998,86587274971772.16,124026481669045.12,132700795200902.16,0.0004777517523237,0.0006843253696488,0.0007321865419908,0.0003102125367383,0.0004443443856367,0.0004754214787322
345,345,2.25,0.02,1825,1,100000.0,0.01715,0.00243,0.81,,1126.7,1.1267,1825.0,0.1289072489862973,0.0151038946906456,0.0067064813713111,3.812912562160231e-05,2.04309131476713e-05,6140515000000.0,8759043013190.81,9386826582018.39,14.317337741493546,16.11730842521185,87839330917404.58,125297060223034.7,134277428913080.3,0.0004702521986531,0.0006707840034672,0.0007188608510149,0.0003054382347747,0.0004356876640257,0.0004669145407751
346,346,2.25,0.02,1830,1,100000.0,0.01715,0.00243,0.81,,1118.0,1.118,1830.0,0.1310907072283725,0.0156871684067231,0.007194402755621,-7.870685056112547e-05,-1.524561076071332e-05,6093100000000.0,8652257249620.453,9290605626330.414,14.062891804394472,15.699922580882928,85564578065811.95,121502476716390.16,130466716514224.34,0.0004674171303947,0.0006637365634988,0.0007127058839488,0.0003036605118237,0.0004312006802531,0.0004630139107587
347,347,2.25,0.02,1835,1,100000.0,0.01715,0.00243,0.81,,1112.9,1.1129,1835.0,0.1386996389828936,0.0149824924196046,0.0072223657586592,8.574826590194415e-06,7.68648763068596e-07,6065305000000.0,8573403770395.519,9224593726348.78,13.328706133324092,14.843370798975332,80896370854415.53,114348289310193.05,123033574580013.05,0.000466021216106,0.0006587282999367,0.0007087617830327,0.0003028435403699,0.0004280740953419,0.0004605883170858
348,348,2.25,0.02,1840,1,100000.0,0.01715,0.00243,0.81,,1115.3,1.1153,1840.0,0.1333640734259688,0.0144346396351052,0.0072669212145429,5.186178038196381e-06,1.475563166252473e-05,6078385000000.0,8552423294999.662,9220805077388.746,13.990771403329992,15.596099230607951,84998740806813.3,119595124514460.44,128941621960950.84,0.0004744450192319,0.0006675547262432,0.0007197249009854,0.0003040682434392,0.0004278308018428,0.0004612662743438
349,349,2.25,0.02,1845,1,100000.0,0.01715,0.00243,0.81,,1112.2,1.1122,1845.0,0.1420127010597525,0.0149504859880834,0.0071993791617967,0.0001130501456201,-5.504648805032108e-05,6061490000000.0,8490878476743.727,9171559734530.053,13.24853958419149,14.708390252893803,80160726878271.22,112288396175007.34,121290127497927.62,0.0004744119585046,0.0006645518325654,0.0007178264116909,0.0003037838352552,0.0004255375540257,0.0004596512724476
350,350,2.25,0.02,1850,1,100000.0,0.01715,0.00243,0.81,,1088.9,1.0889000000000002,1850.0,0.1283209557766212,0.0134780748769222,0.0070596356046987,0.0001096779618062,1.3417779352568789e-05,5934505000000.0,8277675103994.55,8956299244791.684,14.92838553432204,16.248982395829863,88556954057272.75,123522634808712.08,133649323868495.16,0.0004657847849948,0.0006496944763836,0.0007029580256625,0.0002979707678093,0.0004156210511936,0.0004496946860271
351,351,2.25,0.02,1855,1,100000.0,0.01715,0.00243,0.81,,1082.6,1.0826,1855.0,0.1389718255833485,0.0149509609588766,0.0073614854752797,-5.636623882945054e-05,-1.4449425621309247e-05,5900170000000.0,8194663729009.961,8881493777598.0,13.579012705573732,14.690859548864635,80065184541312.27,111201416860392.23,120521686376138.4,0.0004643765802841,0.0006449661482731,0.0006990235380093,0.0002967862496352,0.0004122022780962,0.0004467507257269
352,352,2.25,0.02,1860,1,100000.0,0.01715,0.00243,0.81,,1079.1,1.0791000000000002,1860.0,0.136648099249669,0.0150823628810408,0.0072553501051241,3.4680035366535234e-06,1.4010623342404531e-05,5881095000000.0,8133164665545.814,8829867187169.29,13.779055786138851,14.870893495409684,81046369549982.78,112081758430137.28,121682897339456.16,0.0004642631204971,0.0006420451305656,0.0006970439508103,0.0002963664079822,0.0004098551030812,0.0004449640791759
353,353,2.25,0.02,1865,1,100000.0,0.01715,0.00243,0.81,,1067.7,1.0677,1865.0,0.1371187332852286,0.0154014645770731,0.0069915855899302,0.0001964868047016,-8.2695859323028e-06,5818965000000.0,8012606728457.139,8713914262565.294,13.658008336452973,14.590812678492346,79519929097783.3,109497465431624.56,119081287535387.28,0.000460628087635,0.0006342763213563,0.0006897916833288,0.0002937624946991,0.0004045054991042,0.0004399100514208
354,354,2.25,0.02,1870,1,100000.0,0.01715,0.00243,0.81,,1040.7,1.0407,1870.0,0.141173004117968,0.014930698737202,0.0069674648329954,3.789718333165648e-05,3.347670119644476e-05,5671815000000.0,7776223529199.604,8471459048262.393,13.383049373050046,13.941787043637778,75982739387825.86,104174548330764.16,113488304025917.77,0.0004503193679798,0.0006174009668754,0.000672599879312,0.0002868493587149,0.0003932788238994,0.0004284400311671
355,355,2.25,0.02,1875,1,100000.0,0.01715,0.00243,0.81,,1034.3,1.0343,1875.0,0.1436080945033381,0.0151405395157202,0.0071100000582989,-1.0140613320541388e-06,9.478396340806484e-06,5636935000000.0,7694849267647.693,8397400221587.42,13.275318298284924,13.7188320538426,74767634693442.17,102063564519474.5,111382116725184.62,0.0004487805613675,0.0006126199386676,0.0006685530320062,0.0002855886756222,0.0003898504792872,0.0004254443962815
356,356,2.25,0.02,1880,1,100000.0,0.01715,0.00243,0.81,,1011.0,1.011,1880.0,0.1405158204982399,0.0141746090212535,0.0069077016803505,1.3452105743340482e-05,-1.5709047453320866e-05,5509950000000.0,7488708089888.436,8186762261965.091,13.457061632849946,13.600198764885668,74121083268626.9,100739780924520.28,110130162219179.23,0.0004398737227716,0.0005978431576057,0.000653570648303,0.0002796488877384,0.0003800776573172,0.0004155063041837
357,357,2.25,0.02,1885,1,100000.0,0.01715,0.00243,0.81,,1022.7,1.0227,1885.0,0.1401767330571146,0.0140056264487504,0.0068696227242696,5.8030007231435365e-05,3.1342335814697917e-06,5573715000000.0,7542196222778.227,8259789680653.427,13.574482960829318,13.883404257094622,75664553201165.69,102387170379546.48,112128678219507.2,0.0004462991640717,0.0006039196244319,0.0006613788523245,0.0002833770571816,0.0003834579576273,0.0004199416175105
358,358,2.25,0.02,1890,1,100000.0,0.01715,0.00243,0.81,,1006.2,1.0062,1890.0,0.1450497239349942,0.0148359974902957,0.0068234410756172,-6.585935944923873e-05,4.204012143052835e-06,5483790000000.0,7387871031561.812,8105163012646.689,13.209272112094032,13.286991994812738,72414106371729.4,97557725357852.05,107029652221912.95,0.0004402800024264,0.0005931539821369,0.0006507435899032,0.0002792907454658,0.0003762660509995,0.0004127979043553
359,359,2.25,0.02,1895,1,100000.0,0.01715,0.00243,0.81,,990.6,0.9906,1895.0,0.1389800681613451,0.0132637708073206,0.0069515243472999,1.862219729147669e-05,-2.65675935551914e-06,5398770000000.0,7240286486887.437,7958467639415.089,13.700507238238703,13.577576719689253,73997793122306.4,99238386077370.8,109082076464084.95,0.0004346334421947,0.0005828865905146,0.0006407044909701,0.0002754319910616,0.0003693816411776,0.0004060214803972
360,360,2.25,0.02,1900,1,100000.0,0.01715,0.00243,0.81,,986.4,0.9864,1900.0,0.1366542387845356,0.0141636933171906,0.0072807794516619,-7.175880581476065e-05,7.045178792807669e-05,5375880000000.0,7174680869171.628,7903780143153.604,14.043694421874068,13.858361299584937,75528069082737.9,100800202447486.31,111043634282550.48,0.0004340635069139,0.0005793036933601,0.0006381731970978,0.000274735147566,0.0003666631337253,0.000403923860644
361,361,2.25,0.02,1905,1,100000.0,0.01715,0.00243,0.81,,964.3,0.9643,1905.0,0.1382121687145854,0.0144469568581005,0.006923632473316,-3.8610900124024495e-05,3.110532556852089e-05,5255435000000.0,6979808512852.455,7706222799337.514,13.930200078097414,13.42788424614053,73181969141465.9,97193882371470.56,107309206392692.31,0.0004254872034138,0.0005650948407691,0.0006239063346372,0.0002690321276094,0.0003573049109196,0.0003944909442393
362,362,2.25,0.02,1910,1,100000.0,0.01715,0.00243,0.81,,962.1,0.9621000000000002,1910.0,0.1355952871680301,0.0155295794424215,0.0072427920572443,9.1242963543703e-05,-4.522373962744261e-05,5243445000000.0,6929836545686.506,7668212679518.141,14.632317363655968,14.108285462345616,76890155769783.6,101619490899012.84,112447077713979.92,0.0004257590594342,0.0005626912630388,0.0006226461835631,0.0002688711753333,0.000355345254295,0.0003932073962535
363,363,2.25,0.02,1915,1,100000.0,0.01715,0.00243,0.81,,933.7,0.9337,1915.0,0.1380971729321572,0.0146340101478213,0.0072491137668931,-3.95737960389134e-05,2.811342613717586e-05,5088665000000.0,6694767367005.145,7422030888702.2705,14.017301698245545,13.083293916033885,71303951842384.67,93809156219343.05,103999798190825.77,0.0004143040576097,0.000545068163242,0.0006042798087307,0.0002613673251358,0.0003438610006987,0.0003812151832466
364,364,2.25,0.02,1920,1,100000.0,0.01715,0.00243,0.81,,924.6,0.9246,1920.0,0.1454854323055315,0.0134274675647448,0.0071112338224963,4.128401916153874e-05,4.077322764016077e-05,5039070000000.0,6599524928447.818,7330062160657.81,13.2813852119331,12.292700988509418,66995220387376.33,87741711671666.72,97454317940897.4,0.0004113683726398,0.0005387573163325,0.0005983952876977,0.0002592500938925,0.0003395323854096,0.0003771170679091
365,365,2.25,0.02,1925,1,100000.0,0.01715,0.00243,0.81,,901.6,0.9016,1925.0,0.1468833001104939,0.0152254689917222,0.0071253523940534,0.0001229283860888,-2.474002435138609e-05,4913720000000.0,6406109673303.709,7128578327955.281,13.296211229676038,11.965343422154016,65211121650739.4,85016972317060.52,94605021967290.84,0.0004022860358888,0.0005244679114688,0.0005836163878032,0.00025321405382,0.0003301199497718,0.0003673502390032
366,366,2.25,0.02,1930,1,100000.0,0.01715,0.00243,0.81,,889.2,0.8892,1930.0,0.1344850233500437,0.0148077961178362,0.0071016750343754,9.500988873073213e-05,-5.1976033300343565e-06,4846140000000.0,6289158538941.608,7011655971623.768,14.588238790073,12.967661240951491,70673753763185.62,91718035789060.1,102254587694682.4,0.0003978137628058,0.000516269406839,0.0005755783459767,0.000250140138435,0.0003246235122325,0.0003619162045258
