sep=	
IntermediateFocus_RN	IntermediateFocus_RS	IntermediateFocus_RO	IntermediateFocus_OX	IntermediateFocus_OY	IntermediateFocus_OZ	IntermediateFocus_DX	IntermediateFocus_DY	IntermediateFocus_DZ	IntermediateFocus_EN	IntermediateFocus_PL	IntermediateFocus_S0	IntermediateFocus_S1	IntermediateFocus_S2	IntermediateFocus_S3
315739	2	1	-0.000463523035368951	-0.000277643525622984	0	-6.66087591618524e-05	4.2401779633083e-05	0.99999999688268	1000.00592638875	1000.26915028671	1	1	-3.43138e-21	1.75365e-18
315741	2	1	-0.000207640956083166	0.00014685500479264	0	0.000513097048903668	-0.000145777370126551	0.999999857740179	999.986076698829	999.793606132081	1	1	-3.53901e-21	1.75757e-18
315758	2	1	-0.000444164470489616	-0.000440562704588032	0	0.000352788222237875	-0.000584413391323641	0.999999767000702	999.983201522254	1000.31027131315	1	1	-3.38084e-21	1.75648e-18
315771	2	1	0.000474701755688596	-3.26742043593453e-05	0	-2.03564645822243e-05	0.000230872333707182	0.999999973141789	1000.00850685591	999.668852671712	1	1	-3.49114e-21	1.75413e-18
315778	2	1	-8.27020582083865e-05	-0.000203782969133537	0	6.68436298657989e-05	0.000464180984215266	0.999999890033965	999.983116678936	999.846699315197	1	1	-3.57e-21	1.75461e-18
315790	2	1	-0.00012576973640499	-3.06275239626563e-05	0	0.00050126269005679	-0.000799350954506724	0.999999554886784	1000.00410076807	1000.14969088134	1	1	-3.36454e-21	1.7576e-18
315800	2	1	2.04224636322914e-05	0.000413089373452691	0	0.000225812738738874	-0.000477871793257555	0.999999860323568	999.993307041307	999.667885555088	1	1	-3.37549e-21	1.75575e-18
315816	2	1	8.28166785640239e-05	-2.53076235223748e-06	0	-0.00035266634706139	-0.000314118112263713	0.999999888478123	1000.008670657	1000.30120845898	1	1	-3.26634e-21	1.75164e-18
315822	2	1	5.09406408999435e-07	0.000128343402353126	0	-2.77968068245378e-05	-0.000542508256746677	0.999999852456054	1000.00638447037	1000.48879607557	1	1	-3.29012e-21	1.75386e-18
315823	2	1	-0.000450992662127572	0.0002676810145672	0	7.4548932191318e-05	0.00167110674447041	0.999998600921374	1000.0182476794	1029.85630759231	1	1	-3.84321e-21	1.75433e-18
315850	2	1	-8.77264714626569e-05	-0.000368771895175812	0	-0.000166343223696873	-0.000557342259980602	0.999999830849754	999.998419377111	999.611721946877	1	1	-3.25006e-21	1.75297e-18
315870	2	1	-0.000419155996279647	-8.31916877317707e-05	0	-0.000122438915743246	0.000150547527924649	0.999999981172077	999.994613800801	1000.15941485454	1	1	-3.44358e-21	1.75321e-18
315876	2	1	0.000401130602762811	-4.4152836582434e-06	0	0.000475736821086979	0.00144266713322	0.999998846192344	999.994416975461	1092.11452631683	1	1	-3.90179e-21	1.7573e-18
315889	2	1	0.000167398060845536	-0.00043486715125679	0	0.00014576351268999	0.000432096717361536	0.999999896022707	999.988102995155	1000.22099970402	1	1	-3.58152e-21	1.75477e-18
315891	2	1	0.000110665486252007	0.000293122164580994	0	-7.70622859229322e-05	-0.000782013395537342	0.999999691258179	999.994969897586	1000.10085529637	1	1	-3.21285e-21	1.75355e-18
315899	2	1	-0.000189024295892459	4.8553626252279e-05	0	0.000275290928770395	0.000323130963029562	0.999999909900638	1000.00011677031	999.522392182428	1	1	-3.5902e-21	1.75576e-18
315918	2	1	0.000471741005952042	-0.000441585665339028	0	-0.000307669019274341	-0.000941265600533248	0.999999509679302	1000.00411563702	1000.24576991462	1	1	-3.1085e-21	1.75188e-18
315953	2	1	0.000456881068554099	0.000157507059857828	0	0.000203546019646507	-0.000101705806770843	0.999999974112473	999.998859851701	1000.07151072718	1	1	-3.46697e-21	1.7556e-18
315955	2	1	0.000174358821972531	0.000420805341315722	0	0.000252700690831336	-0.000498505106920599	0.999999843817498	1000.0186395463	999.927630769697	1	1	-3.37696e-21	1.75585e-18
316030	2	1	-4.9752927389568e-05	-0.000281047503942533	0	0.000252323080270988	-0.000742184174199464	0.99999969274781	999.994115154634	1000.38626227156	1	1	-3.3107e-21	1.75564e-18
316033	2	1	0.000427636457771108	7.82227862894391e-05	0	0.000139899168719771	0.00108088437701985	0.999999406058417	1000.00412068078	999.727827547791	1	1	-3.73253e-21	1.75503e-18
316040	2	1	0.000209277832316071	0.000179487360302488	0	-0.000108155502681922	0.00164702358859308	0.999998637806915	1000.00482678547	999.587485050582	1	1	-3.79135e-21	1.75312e-18
316105	2	1	0.00041955878984494	0.000403556479418476	0	8.16171251749789e-05	0.00106153846548616	0.999999433237205	1000.01923672726	1000.33912513482	1	1	-3.7132e-21	1.75467e-18
316121	2	1	0.000339885132605411	0.000161372413462701	0	6.33738134202723e-05	-0.000292860600220716	0.999999955108213	1000.0105101408	999.888093355431	1	1	-3.38092e-21	1.75474e-18
316122	2	1	8.24804112515686e-06	-0.000176943728498302	0	5.63822099635238e-07	0.000717350019260026	0.999999742704283	1000.0103231739	999.90656784352	1	1	-3.61293e-21	1.75421e-18
316136	2	1	0.000211833131311123	0.00036925672839816	0	-0.000432662223802373	0.00132855712549925	0.999999023869206	1000.01169067626	1000.26670368858	1	1	-3.64221e-21	1.7513e-18
316158	2	1	-0.000163222947896502	0.000392615470121038	0	-0.00036234395300736	0.00155378389118793	0.99999872723043	1000.02055299135	1000.13035132376	1	1	-3.70755e-21	1.75148e-18
316172	2	1	-0.000124148173916594	-0.000376410995613474	0	0.00020819948760443	-0.000653801754989924	0.999999764598091	1000.00442107864	999.997115861034	1	1	-3.32287e-21	1.75539e-18
316263	2	1	-0.000373609048560514	0.000362103953900794	0	6.16166984097193e-05	-0.000911049038087386	0.999999583096429	1000.02597417471	999.604051203655	1	1	-3.21284e-21	1.75421e-18
316324	2	1	0.000304521656426349	-0.000221044530321013	0	8.44998676844706e-06	-0.000997825237919489	0.999999502136572	1000.01993031784	999.830226571622	1	1	-3.17483e-21	1.7539e-18
316335	2	1	0.000329328482554236	-0.000395658302556612	0	0.000182689261413334	0.00188355314640508	0.999998209424486	999.991758348554	1115.48993065222	1	1	-3.91782e-21	1.7555e-18
316371	2	1	0.000379990925775536	-0.000281334006144968	0	-7.00862302312338e-05	0.000154985785995819	0.999999985533663	999.995685778531	999.966726523591	1	1	-3.45918e-21	1.75374e-18
316372	2	1	-0.000159331762012438	0.000396384057244514	0	-0.000132740166565858	-0.000807179321862223	0.999999665420739	1000.03054328777	1000.40660376743	1	1	-3.19185e-21	1.75329e-18
316384	2	1	-0.000352880293811697	-0.000335411912650962	0	-0.000445175166500568	-7.98519908468166e-05	0.99999989772136	999.979298533704	1000.17745079239	1	1	-3.30353e-21	1.75108e-18
316396	2	1	0.000252626492873387	-0.00034308254952542	0	-0.000747154414201213	0.00154954835676235	0.999998520328991	1000.01036244402	999.661186630871	1	1	-3.61429e-21	1.74932e-18
316397	2	1	-0.000291374309088127	4.71209402724271e-05	0	-6.9840136373591e-05	0.000457420747114651	0.999999892944302	1000.01185829852	1000.24648084311	1	1	-3.53181e-21	1.75345e-18
316414	2	1	0.000354536261768845	0.000164511423739244	0	-0.000203106083330379	-0.000421887449032189	0.999999890379443	999.996374221815	999.629966816638	1	1	-3.27785e-21	1.75299e-18
316418	2	1	-2.47721233819498e-05	-0.000278720965138923	0	-0.000170981938761153	0.00133078453408052	0.999999099888445	999.998760060823	999.618839474428	1	1	-3.70791e-21	1.753e-18
316466	2	1	9.86034349129139e-05	0.000199717714312264	0	0.000265539225926519	0.000881369719866567	0.999999576338078	1000.00744478453	1000.09529001465	1	1	-3.71992e-21	1.75578e-18
316473	2	1	0.000446795183821458	-0.000108445600167872	0	-0.00029136638459101	0.000871492839225878	0.999999577802841	999.99295214342	1000.00477542984	1	1	-3.57502e-21	1.75244e-18
316481	2	1	8.8601664371149e-05	0.00026773871481206	0	-8.28340450796348e-05	-1.94951439462191e-05	0.99999999637923	1000.00339111467	1000.00595708418	1	1	-3.41123e-21	1.75343e-18
316549	2	1	-0.000481527889859723	0.000265596338869911	0	-0.000183113405581381	-0.000823559413485086	0.999999644109623	1000.00880690974	999.877372364143	1	1	-3.17227e-21	1.75249e-18
316557	2	1	-0.00031878606786484	-0.000343240979111648	0	0.000291864580245655	0.000947523276583302	0.999999508507233	1000.0122431297	999.618004360883	1	1	-3.74228e-21	1.75606e-18
316564	2	1	-0.000263292569189111	-0.000104816425916393	0	0.000354986386098103	-6.245255945838e-05	0.99999993504217	999.997060276614	1000.4659576087	1	1	-3.51657e-21	1.75641e-18
316571	2	1	-0.000190234079883389	0.000174350005920143	0	-9.30760549716566e-05	0.00124416016586063	0.999999221700862	999.99698367209	1000.05914330517	1	1	-3.70811e-21	1.75338e-18
316585	2	1	-0.000348300989843189	-0.000388796963828431	0	-2.09751819251862e-05	-0.000511415726395712	0.99999986900699	999.999313454492	1000.49371300382	1	1	-3.29962e-21	1.7538e-18
316660	2	1	-0.000193771200748177	-0.000336085213968329	0	9.7530337229165e-05	0.000596046514887205	0.999999817608176	999.993681886278	999.769132829491	1	1	-3.60887e-21	1.75468e-18
316662	2	1	0.000174887927211709	6.50948861872225e-05	0	0.000218864141175024	0.000565240132767873	0.999999816301023	999.999446751147	1000.22585588168	1	1	-3.63358e-21	1.75543e-18
316691	2	1	0.000481588480329712	-7.33533780696294e-05	0	4.91732333130369e-05	0.000401433504330194	0.999999918216564	1000.01489077083	1000.25203512363	1	1	-3.55112e-21	1.75465e-18
316694	2	1	0.000322102253788759	-7.69659095678499e-06	0	7.77846823002051e-05	0.00143540451659486	0.999998966781175	1000.00194671184	999.64573407582	1	1	-3.79492e-21	1.75468e-18
316765	2	1	-0.000483688072278981	0.000174255176707327	0	2.73443929929197e-05	-0.000589997989642132	0.999999825577313	1000.00072204602	999.780838494047	1	1	-3.29152e-21	1.75413e-18
316779	2	1	-0.000368975543779348	0.000376047620768594	0	0.000226202351286038	-0.00097871238693617	0.999999495477153	1000.01173035272	1000.17883947915	1	1	-3.23846e-21	1.75534e-18
316781	2	1	0.000298919914939872	-0.000146810739361458	0	2.55793272932059e-05	-0.000201505464835831	0.999999979370623	1000.00661632567	1000.42914525263	1	1	-3.39346e-21	1.75423e-18
316793	2	1	8.22704583210987e-05	0.000315819174025705	0	-0.000169073021414695	0.000184682135062739	0.99999996865341	1000.00208258152	1000.31933302785	1	1	-3.44051e-21	1.75297e-18
316801	2	1	-0.000483994040806068	-7.26561516006807e-05	0	0.000187941563972392	0.000213840599380606	0.999999959475082	1000.00163808524	1000.41565395371	1	1	-3.53972e-21	1.7551e-18
316802	2	1	-0.000196810314870427	0.000432069591003947	0	-0.000100853918627276	0.000798368316856026	0.999999676218207	999.993812346017	999.740589665559	1	1	-3.60544e-21	1.75345e-18
316814	2	1	-8.18814116471389e-05	0.000365607736858509	0	-0.000154763929083333	0.000499093551448964	0.999999863476867	1000.00716262367	1000.01535992399	1	1	-3.52111e-21	1.75312e-18
316829	2	1	-0.000383370183885956	0.000422022368163799	0	0.000253006912744262	-0.000259174014172477	0.999999934408164	1000.00863389555	1000.34249772515	1	1	-3.43947e-21	1.75585e-18
316905	2	1	0.000473054304775289	-0.000419422110243373	0	0.000404492687969039	-0.000122146141424742	0.999999910732988	999.978023611171	1000.46490915818	1	1	-3.51526e-21	1.75681e-18
316915	2	1	-0.000354793468918216	0.000371819084832303	0	-6.49651015784177e-05	0.000672475763531881	0.999999771777915	1000.01206252665	1000.00945163006	1	1	-3.58387e-21	1.75338e-18
316950	2	1	0.000207030862371615	-0.000340441165399663	0	5.23046572043062e-05	0.000745368673900447	0.999999720844842	999.997106227001	1000.12504398328	1	1	-3.63263e-21	1.75446e-18
317012	2	1	-0.000107705956138626	0.000269048449415998	0	6.24675377784018e-05	0.000707079618643112	0.999999748068078	1000.0082886095	999.545416220403	1	1	-3.62668e-21	1.75459e-18
317023	2	1	0.000170372336071908	0.000215633862112596	0	7.89993284635098e-06	0.000289954714520549	0.999999957931926	1000.01762081976	999.847180476221	1	1	-3.51333e-21	1.75439e-18
317036	2	1	-3.33074225323804e-05	-0.000427845179607478	0	-0.000845850960384692	0.000428071782377106	0.99999955064525	999.984189329723	1000.36770393998	1	1	-3.33403e-21	1.74896e-18
317050	2	1	-0.000453551405367542	0.000333918595511795	0	0.000180285366230666	-0.000464758633342627	0.999999875748292	1000.0127496549	1000.20949125996	1	1	-3.36591e-21	1.75527e-18
317065	2	1	0.000422550995576976	0.00019856726588352	0	0.000377438145876414	0.000965152085930707	0.999999463010804	999.980483851555	999.660394466135	1	1	-3.77123e-21	1.75707e-18
317071	2	1	-0.000155842044686105	-0.000163672113442592	0	-0.000301120862051056	0.000134763463083725	0.999999945582517	999.983571854316	999.502438612985	1	1	-3.39512e-21	1.75233e-18
317075	2	1	9.4878168108839e-05	-0.000490849629958823	0	-9.08634583204909e-05	0.000916863765355058	0.999999575552244	1000.00270419482	1000.15090223615	1	1	-3.63465e-21	1.75337e-18
317088	2	1	7.09952207175735e-05	0.000316864613986889	0	0.00020240262920152	-0.0003917694445815	0.999999902774934	999.987731537785	1000.47717674324	1	1	-3.39164e-21	1.75554e-18
317126	2	1	-0.000482374914069772	0.000245629883251866	0	-0.000311654296632283	-4.63143513060661e-06	0.999999951425074	1000.0250666824	1000.06258963497	1	1	-3.35596e-21	1.75185e-18
317165	2	1	0.000127540400819859	0.000288054047543396	0	0.000317067687865864	-0.000480053577697403	0.999999834508308	999.978594213538	999.77116570726	1	1	-3.39887e-21	1.75619e-18
317175	2	1	-3.1065907464517e-05	0.000288181431983392	0	-0.000215466117907806	0.000306256827621027	0.999999929890551	1000.00820688818	1000.11841096821	1	1	-3.45841e-21	1.75262e-18
317190	2	1	-0.000242221074987158	0.000135000796783802	0	-3.24702140741885e-06	0.000304871246254414	0.999999953521489	1000.01691233558	1000.36500854491	1	1	-3.51038e-21	1.75343e-18
317215	2	1	-0.000121137700724916	-0.000116284683558843	0	0.000294768413690256	-0.000574847851942702	0.999999791330743	1000.01588259813	1000.2387667543	1	1	-3.36783e-21	1.7561e-18
317281	2	1	0.000224422796941598	0.000199790342447513	0	-2.51348773354209e-05	2.64282282496572e-05	0.999999999334893	1000.01052578103	999.550962753213	1	1	-3.43919e-21	1.75411e-18
317309	2	1	-0.000131796877213985	0.00019299454869226	0	0.000444746648417454	-0.00116453339815804	0.999999223030889	999.991624612694	999.672393707099	1	1	-3.24543e-21	1.75661e-18
317320	2	1	-2.80151487315507e-05	0.000150932886185895	0	-1.73548402685984e-05	0.000153712051543029	0.999999988035707	1000.01116952571	999.972203408533	1	1	-3.47219e-21	1.75401e-18
317321	2	1	-2.02362436599879e-05	0.000157535607213211	0	0.000124986846981546	-0.0011285146134142	0.99999935541632	999.988171918512	1000.21162410376	1	1	-3.17008e-21	1.75488e-18
317327	2	1	0.000106759737390865	-0.000179505216562958	0	1.63757003768666e-05	-0.00105163171522483	0.999999446901133	999.976236848914	1000.16655993661	1	1	-3.16242e-21	1.7541e-18
317338	2	1	-0.000374217909215102	-0.000191729017987474	0	-0.00051182951937136	0.000804625043744185	0.999999545304437	1000.00089450449	999.566440758284	1	1	-3.50277e-21	1.7506e-18
317371	2	1	0.000186064900713837	0.000281933081592703	0	-3.47974989656219e-05	8.74487955165835e-05	0.999999995570922	1000.00009331709	1000.03427702565	1	1	-3.45214e-21	1.75411e-18
317413	2	1	-0.000337122656222155	-0.000192512521512644	0	-0.000119208290489331	-0.000565242812371856	0.999999833144959	999.968177050391	999.564088480948	1	1	-3.2599e-21	1.75321e-18
317450	2	1	0.000260698111690938	0.000347634083808557	0	-0.000719983142834659	0.00109302688968219	0.999999143457879	1000.01843688686	999.862604922839	1	1	-3.51938e-21	1.74943e-18
317457	2	1	0.000458213908919031	-0.000482261426899555	0	-1.54368655447477e-05	-0.00112059132789087	0.999999372018192	999.993570518165	1000.47284778785	1	1	-3.13496e-21	1.75396e-18
317473	2	1	0.000352253690120763	-0.000439604011633954	0	-0.000128627089068002	0.000198409605848167	0.99999997204435	999.972184562743	999.501910607764	1	1	-3.45544e-21	1.75354e-18
317506	2	1	-0.000250362177990772	-0.000104849043844224	0	-6.1443283780535e-05	0.00114571933036267	0.999999341775753	999.980427240687	999.608566117154	1	1	-3.69379e-21	1.7535e-18
317519	2	1	-0.000190432618810257	0.000199958591319827	0	-0.000112914772041957	-0.000912590142151342	0.999999577214654	1000.00456714401	999.900734461745	1	1	-3.16765e-21	1.75335e-18
317534	2	1	0.000293681533641954	7.15422689202827e-05	0	-0.000145755549227779	-0.00015569203150005	0.999999977257655	999.992675237244	999.843136911478	1	1	-3.36005e-21	1.75297e-18
317536	2	1	0.000150325360239179	-0.000192871083965152	0	-0.000365405762215342	0.00125022229633182	0.999999151711059	999.994931156051	1000.36599289288	1	1	-3.64221e-21	1.75194e-18
317577	2	1	0.000426015558651072	0.00023073993335615	0	-0.000582415775396064	0.000524495018936236	0.999999692848372	1000.01975624018	1000.20772163786	1	1	-3.41833e-21	1.74989e-18
317579	2	1	-0.000215674515517128	-0.000229718602329565	0	-0.000397995825378063	0.000413567889515474	0.999999835280448	999.993970639633	999.720426804395	1	1	-3.43795e-21	1.75134e-18
317580	2	1	-0.000462215983029063	-0.000464410545433675	0	-0.00013653688447058	2.04049298210483e-06	0.999999990676758	999.982082675476	999.709316373169	1	1	-3.4027e-21	1.75314e-18
317590	2	1	9.43540946182209e-05	0.000305923581182199	0	0.000198246274828897	0.000658905477132966	0.999999763270965	1000.01302633263	999.839357672564	1	1	-3.65105e-21	1.75546e-18
317612	2	1	-0.000177981906073765	-0.000414685821338301	0	0.000467625860177274	0.00136891709528905	0.999998953695473	999.997969246185	1068.94497704044	1	1	-3.88296e-21	1.75717e-18
317633	2	1	-0.000402357361225916	0.000438387459016421	0	-9.73301973545126e-05	-0.00014924563528119	0.999999984126286	1000.00775134002	999.953477617142	1	1	-3.37432e-21	1.75331e-18
317640	2	1	0.000260988822982866	0.000277998127178655	0	0.000172828027204284	3.07006355036443e-05	0.999999984593972	999.987823949819	1000.48445464505	1	1	-3.49315e-21	1.75564e-18
317718	2	1	0.000172803029151805	-0.000384666715558035	0	7.31606699761623e-05	0.000957476642155421	0.999999538942892	999.970361607369	999.519408920044	1	1	-3.68739e-21	1.75471e-18
317726	2	1	-0.000288267549701807	-0.0001014661950485	0	-0.000117561349502278	7.47536812236542e-05	0.999999990295608	1000.01261705848	999.717550502902	1	1	-3.42605e-21	1.75327e-18
317727	2	1	-0.000380959380399393	0.000115772543154338	0	-0.000574277946655509	-2.76196918935819e-05	0.999999834720982	999.979034692154	1000.46095696987	1	1	-3.28452e-21	1.75017e-18
317748	2	1	0.000486012124940746	-0.000484645941216555	0	-6.32164160794049e-05	0.000565036277740443	0.999999838368832	999.995830219487	1000.40983200385	1	1	-3.56038e-21	1.75375e-18
317758	2	1	4.61996184732971e-05	-0.000444385885158938	0	0.000539552359384602	-0.000125998892349804	0.999999846503754	999.999767550394	1000.16930597417	1	1	-3.55127e-21	1.75773e-18
317784	2	1	-0.000342141023532298	0.000436438744333523	0	-3.19309871073259e-05	0.000522020851379323	0.999999863237312	999.996821325772	999.519919052398	1	1	-3.55766e-21	1.75383e-18
317820	2	1	0.00035075801114573	4.0621442629174e-05	0	0.000129864492644053	-0.00131136129147128	0.999999131733011	1000.0099056237	1000.06246445107	1	1	-3.11709e-21	1.75431e-18
