"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"
2.39816e+2	8.24124e+14	7.19449e+2	3.47446e+14	1.19908e+3	1.74192e+14	1.67871e+3	9.10796e+13
2.39650e+2	8.24851e+14	7.18950e+2	3.47758e+14	1.19825e+3	1.74470e+14	1.67755e+3	9.12908e+13
2.39484e+2	8.25058e+14	7.18452e+2	3.48071e+14	1.19742e+3	1.74749e+14	1.67639e+3	9.15021e+13
2.39318e+2	8.25267e+14	7.17954e+2	3.48384e+14	1.19659e+3	1.75028e+14	1.67523e+3	9.17136e+13
2.39152e+2	8.25475e+14	7.17457e+2	3.48696e+14	1.19576e+3	1.75307e+14	1.67407e+3	9.19252e+13
2.38987e+2	8.25682e+14	7.16960e+2	3.49008e+14	1.19493e+3	1.75585e+14	1.67291e+3	9.21370e+13
2.38821e+2	8.25890e+14	7.16463e+2	3.49319e+14	1.19410e+3	1.75864e+14	1.67175e+3	9.23488e+13
2.38656e+2	8.26096e+14	7.15967e+2	3.49631e+14	1.19328e+3	1.76143e+14	1.67059e+3	9.25609e+13
2.38490e+2	8.26303e+14	7.15471e+2	3.49942e+14	1.19245e+3	1.76421e+14	1.66943e+3	9.27730e+13
2.38325e+2	8.26509e+14	7.14975e+2	3.50253e+14	1.19163e+3	1.76700e+14	1.66828e+3	9.29853e+13
2.38160e+2	8.26715e+14	7.14480e+2	3.50564e+14	1.19080e+3	1.76978e+14	1.66712e+3	9.31977e+13
2.37995e+2	8.26921e+14	7.13986e+2	3.50874e+14	1.18998e+3	1.77257e+14	1.66597e+3	9.34103e+13
2.37830e+2	8.27126e+14	7.13491e+2	3.51184e+14	1.18915e+3	1.77535e+14	1.66481e+3	9.36230e+13
2.37666e+2	8.27331e+14	7.12998e+2	3.51494e+14	1.18833e+3	1.77814e+14	1.66366e+3	9.38358e+13
2.37501e+2	8.27474e+14	7.12504e+2	3.51804e+14	1.18751e+3	1.78092e+14	1.66251e+3	9.40488e+13
2.37337e+2	8.27739e+14	7.12011e+2	3.52113e+14	1.18669e+3	1.78370e+14	1.66136e+3	9.42618e+13
2.37173e+2	8.27942e+14	7.11519e+2	3.52422e+14	1.18586e+3	1.78649e+14	1.66021e+3	9.44751e+13
2.37009e+2	8.28147e+14	7.11026e+2	3.52731e+14	1.18504e+3	1.78927e+14	1.65906e+3	9.46884e+13
2.36845e+2	8.28349e+14	7.10534e+2	3.53040e+14	1.18422e+3	1.79205e+14	1.65791e+3	9.49019e+13
2.36681e+2	8.28021e+14	7.10043e+2	3.53348e+14	1.18340e+3	1.79484e+14	1.65677e+3	9.51155e+13
2.36517e+2	8.28224e+14	7.09552e+2	3.53656e+14	1.18259e+3	1.79762e+14	1.65562e+3	9.53292e+13
2.36354e+2	8.28426e+14	7.09061e+2	3.53964e+14	1.18177e+3	1.80040e+14	1.65448e+3	9.55431e+13
2.36190e+2	8.28628e+14	7.08571e+2	3.54272e+14	1.18095e+3	1.80318e+14	1.65333e+3	9.57571e+13
2.36027e+2	8.28830e+14	7.08081e+2	3.54579e+14	1.18014e+3	1.80596e+14	1.65219e+3	9.59712e+13
2.35864e+2	8.29031e+14	7.07592e+2	3.54886e+14	1.17932e+3	1.80874e+14	1.65105e+3	9.61855e+13
2.35701e+2	8.29232e+14	7.07103e+2	3.55193e+14	1.17850e+3	1.81152e+14	1.64991e+3	9.63999e+13
2.35538e+2	8.29964e+14	7.06614e+2	3.55499e+14	1.17769e+3	1.81430e+14	1.64877e+3	9.66144e+13
2.35375e+2	8.30165e+14	7.06126e+2	3.55805e+14	1.17688e+3	1.81708e+14	1.64763e+3	9.68290e+13
2.35213e+2	8.30365e+14	7.05638e+2	3.56111e+14	1.17606e+3	1.81986e+14	1.64649e+3	9.70437e+13
2.35050e+2	8.30564e+14	7.05150e+2	3.56417e+14	1.17525e+3	1.82264e+14	1.64535e+3	9.72586e+13
2.34888e+2	8.30763e+14	7.04663e+2	3.56722e+14	1.17444e+3	1.82542e+14	1.64421e+3	9.74736e+13
2.34726e+2	8.30962e+14	7.04177e+2	3.57027e+14	1.17363e+3	1.82820e+14	1.64308e+3	9.76887e+13
2.34563e+2	8.31161e+14	7.03690e+2	3.57332e+14	1.17282e+3	1.83098e+14	1.64194e+3	9.79039e+13
2.34401e+2	8.31359e+14	7.03204e+2	3.57637e+14	1.17201e+3	1.83375e+14	1.64081e+3	9.81193e+13
2.34240e+2	8.31557e+14	7.02719e+2	3.57941e+14	1.17120e+3	1.83653e+14	1.63968e+3	9.83347e+13
2.34078e+2	8.31755e+14	7.02234e+2	3.58245e+14	1.17039e+3	1.83931e+14	1.63855e+3	9.85503e+13
2.33916e+2	8.31952e+14	7.01749e+2	3.58549e+14	1.16958e+3	1.84208e+14	1.63741e+3	9.87660e+13
2.33755e+2	8.32150e+14	7.01265e+2	3.58853e+14	1.16877e+3	1.84486e+14	1.63628e+3	9.89818e+13
2.33594e+2	8.32350e+14	7.00781e+2	3.59156e+14	1.16797e+3	1.84763e+14	1.63516e+3	9.91978e+13
2.33432e+2	8.32543e+14	7.00297e+2	3.59459e+14	1.16716e+3	1.85041e+14	1.63403e+3	9.94138e+13
2.33271e+2	8.32740e+14	6.99814e+2	3.59762e+14	1.16636e+3	1.85318e+14	1.63290e+3	9.96300e+13
2.33110e+2	8.32936e+14	6.99331e+2	3.60065e+14	1.16555e+3	1.85596e+14	1.63177e+3	9.98463e+13
2.32950e+2	8.33132e+14	6.98849e+2	3.60367e+14	1.16475e+3	1.85873e+14	1.63065e+3	1.00063e+14
2.32789e+2	8.33327e+14	6.98367e+2	3.60669e+14	1.16395e+3	1.86150e+14	1.62952e+3	1.00279e+14
2.32629e+2	8.33523e+14	6.97886e+2	3.60971e+14	1.16314e+3	1.86427e+14	1.62840e+3	1.00496e+14
2.32468e+2	8.33173e+14	6.97404e+2	3.61272e+14	1.16234e+3	1.86704e+14	1.62728e+3	1.00713e+14
2.32308e+2	8.33367e+14	6.96924e+2	3.61578e+14	1.16154e+3	1.86982e+14	1.62616e+3	1.00929e+14
2.32148e+2	8.33561e+14	6.96443e+2	3.61874e+14	1.16074e+3	1.87259e+14	1.62503e+3	1.01146e+14
2.31988e+2	8.33755e+14	6.95963e+2	3.62175e+14	1.15994e+3	1.87536e+14	1.62391e+3	1.01363e+14
2.31828e+2	8.33949e+14	6.95484e+2	3.62476e+14	1.15914e+3	1.87813e+14	1.62280e+3	1.01581e+14
2.31668e+2	8.34142e+14	6.95004e+2	3.62776e+14	1.15834e+3	1.88090e+14	1.62168e+3	1.01798e+14
2.31509e+2	8.34878e+14	6.94526e+2	3.63076e+14	1.15754e+3	1.88366e+14	1.62056e+3	1.02015e+14
2.31349e+2	8.35071e+14	6.94047e+2	3.63375e+14	1.15675e+3	1.88643e+14	1.61944e+3	1.02233e+14
2.31190e+2	8.35263e+14	6.93569e+2	3.63675e+14	1.15595e+3	1.88920e+14	1.61833e+3	1.02450e+14
2.31030e+2	8.35455e+14	6.93091e+2	3.63974e+14	1.15515e+3	1.89197e+14	1.61721e+3	1.02668e+14
2.30871e+2	8.35647e+14	6.92614e+2	3.64273e+14	1.15436e+3	1.89473e+14	1.61610e+3	1.02886e+14
2.30712e+2	8.35839e+14	6.92137e+2	3.64571e+14	1.15356e+3	1.89750e+14	1.61499e+3	1.03104e+14
2.30554e+2	8.36030e+14	6.91661e+2	3.64870e+14	1.15277e+3	1.90027e+14	1.61388e+3	1.03322e+14
2.30395e+2	8.36221e+14	6.91185e+2	3.65168e+14	1.15197e+3	1.90303e+14	1.61276e+3	1.03540e+14
2.30236e+2	8.36412e+14	6.90709e+2	3.65466e+14	1.15118e+3	1.90579e+14	1.61165e+3	1.03758e+14
2.30078e+2	8.36602e+14	6.90234e+2	3.65763e+14	1.15039e+3	1.90856e+14	1.61055e+3	1.03977e+14
2.29920e+2	8.36792e+14	6.89759e+2	3.66147e+14	1.14960e+3	1.91132e+14	1.60944e+3	1.04195e+14
2.29761e+2	8.36981e+14	6.89284e+2	3.66357e+14	1.14881e+3	1.91408e+14	1.60833e+3	1.04414e+14
2.29603e+2	8.37170e+14	6.88810e+2	3.66654e+14	1.14802e+3	1.91685e+14	1.60722e+3	1.04632e+14
2.29445e+2	8.37359e+14	6.88336e+2	3.66951e+14	1.14723e+3	1.91961e+14	1.60612e+3	1.04851e+14
2.29288e+2	8.37548e+14	6.87863e+2	3.67247e+14	1.14644e+3	1.92237e+14	1.60501e+3	1.05070e+14
2.29130e+2	8.37736e+14	6.87390e+2	3.67543e+14	1.14565e+3	1.92513e+14	1.60391e+3	1.05289e+14
2.28972e+2	8.37924e+14	6.86917e+2	3.67838e+14	1.14486e+3	1.92789e+14	1.60281e+3	1.05508e+14
2.28815e+2	8.38111e+14	6.86445e+2	3.68134e+14	1.14408e+3	1.93065e+14	1.60171e+3	1.05727e+14
2.28658e+2	8.38299e+14	6.85973e+2	3.68429e+14	1.14329e+3	1.93340e+14	1.60060e+3	1.05946e+14
2.28501e+2	8.38486e+14	6.85502e+2	3.68724e+14	1.14250e+3	1.93616e+14	1.59950e+3	1.06166e+14
2.28344e+2	8.38673e+14	6.85031e+2	3.69018e+14	1.14172e+3	1.93892e+14	1.59840e+3	1.06385e+14
2.28187e+2	8.38303e+14	6.84560e+2	3.69313e+14	1.14093e+3	1.94168e+14	1.59731e+3	1.06605e+14
2.28030e+2	8.38490e+14	6.84090e+2	3.69607e+14	1.14015e+3	1.94443e+14	1.59621e+3	1.06824e+14
2.27873e+2	8.38676e+14	6.83620e+2	3.69901e+14	1.13937e+3	1.94719e+14	1.59511e+3	1.07044e+14
2.27717e+2	8.38862e+14	6.83150e+2	3.70194e+14	1.13858e+3	1.94994e+14	1.59402e+3	1.07264e+14
2.27560e+2	8.39047e+14	6.82681e+2	3.70587e+14	1.13780e+3	1.95269e+14	1.59292e+3	1.07484e+14
2.27404e+2	8.39790e+14	6.82212e+2	3.70781e+14	1.13702e+3	1.95545e+14	1.59183e+3	1.07704e+14
2.27248e+2	8.39974e+14	6.81744e+2	3.71073e+14	1.13624e+3	1.95820e+14	1.59074e+3	1.07924e+14
2.27092e+2	8.40159e+14	6.81276e+2	3.71366e+14	1.13546e+3	1.96095e+14	1.58964e+3	1.08144e+14
2.26936e+2	8.40343e+14	6.80808e+2	3.71658e+14	1.13468e+3	1.96370e+14	1.58855e+3	1.08364e+14
2.26780e+2	8.40527e+14	6.80341e+2	3.71950e+14	1.13390e+3	1.96645e+14	1.58746e+3	1.08585e+14
2.26625e+2	8.40709e+14	6.79874e+2	3.72242e+14	1.13312e+3	1.96920e+14	1.58637e+3	1.08805e+14
2.26469e+2	8.40893e+14	6.79408e+2	3.72533e+14	1.13235e+3	1.97195e+14	1.58528e+3	1.09026e+14
2.26314e+2	8.41076e+14	6.78942e+2	3.72825e+14	1.13157e+3	1.97470e+14	1.58420e+3	1.09246e+14
2.26159e+2	8.41259e+14	6.78476e+2	3.73115e+14	1.13079e+3	1.97745e+14	1.58311e+3	1.09467e+14
2.26004e+2	8.41442e+14	6.78011e+2	3.73406e+14	1.13002e+3	1.98019e+14	1.58202e+3	1.09688e+14
2.25849e+2	8.41624e+14	6.77546e+2	3.73696e+14	1.12924e+3	1.98294e+14	1.58094e+3	1.09909e+14
2.25694e+2	8.41806e+14	6.77081e+2	3.73987e+14	1.12847e+3	1.98568e+14	1.57986e+3	1.10130e+14
2.25539e+2	8.41988e+14	6.76617e+2	3.74276e+14	1.12770e+3	1.98843e+14	1.57877e+3	1.10351e+14
2.25384e+2	8.42170e+14	6.76153e+2	3.74566e+14	1.12692e+3	1.99117e+14	1.57769e+3	1.10572e+14
2.25230e+2	8.42351e+14	6.75690e+2	3.74855e+14	1.12615e+3	1.99392e+14	1.57661e+3	1.10793e+14
2.25076e+2	8.42532e+14	6.75227e+2	3.75144e+14	1.12538e+3	1.99666e+14	1.57553e+3	1.11015e+14
2.24921e+2	8.42711e+14	6.74764e+2	3.75433e+14	1.12461e+3	1.99940e+14	1.57445e+3	1.11236e+14
2.24767e+2	8.42893e+14	6.74302e+2	3.75722e+14	1.12384e+3	2.00214e+14	1.57337e+3	1.11457e+14
2.24613e+2	8.43073e+14	6.73840e+2	3.76010e+14	1.12307e+3	2.00488e+14	1.57229e+3	1.11679e+14
2.24459e+2	8.43253e+14	6.73378e+2	3.76298e+14	1.12230e+3	2.00762e+14	1.57122e+3	1.11901e+14
2.24306e+2	8.43432e+14	6.72917e+2	3.76586e+14	1.12153e+3	2.01036e+14	1.57014e+3	1.12122e+14
2.24152e+2	8.43040e+14	6.72457e+2	3.76873e+14	1.12076e+3	2.01310e+14	1.56907e+3	1.12344e+14
2.23999e+2	8.43219e+14	6.71996e+2	3.77160e+14	1.11999e+3	2.01583e+14	1.56799e+3	1.12566e+14
2.23845e+2	8.43397e+14	6.71536e+2	3.77447e+14	1.11923e+3	2.01857e+14	1.56692e+3	1.12788e+14
2.23692e+2	8.43576e+14	6.71077e+2	3.77733e+14	1.11846e+3	2.02130e+14	1.56585e+3	1.13010e+14
2.23539e+2	8.43754e+14	6.70617e+2	3.78020e+14	1.11770e+3	2.02404e+14	1.56477e+3	1.13232e+14
2.23386e+2	8.43931e+14	6.70158e+2	3.78306e+14	1.11693e+3	2.02677e+14	1.56370e+3	1.13454e+14
2.23233e+2	8.44679e+14	6.69700e+2	3.78592e+14	1.11617e+3	2.02951e+14	1.56263e+3	1.13677e+14
2.23081e+2	8.44856e+14	6.69242e+2	3.78877e+14	1.11540e+3	2.03224e+14	1.56156e+3	1.13899e+14
2.22928e+2	8.45033e+14	6.68784e+2	3.79163e+14	1.11464e+3	2.03497e+14	1.56050e+3	1.14121e+14
2.22776e+2	8.45210e+14	6.68327e+2	3.79448e+14	1.11388e+3	2.03770e+14	1.55943e+3	1.14344e+14
2.22623e+2	8.45386e+14	6.67870e+2	3.79732e+14	1.11312e+3	2.04043e+14	1.55836e+3	1.14566e+14
2.22471e+2	8.45563e+14	6.67413e+2	3.80017e+14	1.11236e+3	2.04316e+14	1.55730e+3	1.14789e+14
2.22319e+2	8.45739e+14	6.66957e+2	3.80301e+14	1.11159e+3	2.04589e+14	1.55623e+3	1.15012e+14
2.22167e+2	8.45914e+14	6.66501e+2	3.80585e+14	1.11083e+3	2.04861e+14	1.55517e+3	1.15234e+14
2.22015e+2	8.46090e+14	6.66045e+2	3.80869e+14	1.11008e+3	2.05134e+14	1.55411e+3	1.15457e+14
2.21863e+2	8.46262e+14	6.65590e+2	3.81152e+14	1.10932e+3	2.05407e+14	1.55304e+3	1.15680e+14
2.21712e+2	8.46439e+14	6.65136e+2	3.81436e+14	1.10856e+3	2.05679e+14	1.55198e+3	1.15903e+14
2.21560e+2	8.46926e+14	6.64681e+2	3.81719e+14	1.10780e+3	2.05951e+14	1.55092e+3	1.16126e+14
2.21409e+2	8.47101e+14	6.64227e+2	3.82001e+14	1.10705e+3	2.06224e+14	1.54986e+3	1.16349e+14
2.21258e+2	8.47275e+14	6.63774e+2	3.82284e+14	1.10629e+3	2.06496e+14	1.54881e+3	1.16573e+14
2.21107e+2	8.47134e+14	6.63320e+2	3.82562e+14	1.10553e+3	2.06768e+14	1.54775e+3	1.16796e+14
2.20956e+2	8.47307e+14	6.62868e+2	3.82843e+14	1.10478e+3	2.07040e+14	1.54669e+3	1.17019e+14
2.20805e+2	8.47480e+14	6.62415e+2	3.83124e+14	1.10403e+3	2.07312e+14	1.54564e+3	1.17242e+14
2.20654e+2	8.47652e+14	6.61963e+2	3.83410e+14	1.10327e+3	2.07584e+14	1.54458e+3	1.17466e+14
2.20504e+2	8.47825e+14	6.61511e+2	3.83691e+14	1.10252e+3	2.07856e+14	1.54353e+3	1.17689e+14
2.20353e+2	8.47997e+14	6.61060e+2	3.83972e+14	1.10177e+3	2.08127e+14	1.54247e+3	1.17913e+14
2.20203e+2	8.48170e+14	6.60609e+2	3.84253e+14	1.10101e+3	2.08399e+14	1.54142e+3	1.18137e+14
2.20053e+2	8.48341e+14	6.60158e+2	3.84533e+14	1.10026e+3	2.08670e+14	1.54037e+3	1.18360e+14
2.19903e+2	8.47928e+14	6.59708e+2	3.84813e+14	1.09951e+3	2.08942e+14	1.53932e+3	1.18584e+14
2.19753e+2	8.48099e+14	6.59258e+2	3.85093e+14	1.09876e+3	2.09213e+14	1.53827e+3	1.18808e+14
2.19603e+2	8.48270e+14	6.58808e+2	3.85372e+14	1.09801e+3	2.09484e+14	1.53722e+3	1.19032e+14
2.19453e+2	8.48441e+14	6.58359e+2	3.85651e+14	1.09727e+3	2.09755e+14	1.53617e+3	1.19256e+14
2.19303e+2	8.48611e+14	6.57910e+2	3.85930e+14	1.09652e+3	2.10026e+14	1.53512e+3	1.19480e+14
2.19154e+2	8.49366e+14	6.57462e+2	3.86209e+14	1.09577e+3	2.10297e+14	1.53408e+3	1.19704e+14
2.19005e+2	8.49854e+14	6.57014e+2	3.86487e+14	1.09502e+3	2.10568e+14	1.53303e+3	1.19928e+14
2.18855e+2	8.50024e+14	6.56566e+2	3.86765e+14	1.09428e+3	2.10839e+14	1.53199e+3	1.20152e+14
2.18706e+2	8.50201e+14	6.56119e+2	3.87043e+14	1.09353e+3	2.11109e+14	1.53094e+3	1.20377e+14
2.18557e+2	8.50363e+14	6.55672e+2	3.87321e+14	1.09279e+3	2.11380e+14	1.52990e+3	1.20601e+14
2.18409e+2	8.50211e+14	6.55226e+2	3.87598e+14	1.09204e+3	2.11650e+14	1.52886e+3	1.20825e+14
2.18260e+2	8.50379e+14	6.54779e+2	3.87875e+14	1.09130e+3	2.11921e+14	1.52782e+3	1.21050e+14
2.18111e+2	8.50550e+14	6.54333e+2	3.88152e+14	1.09056e+3	2.12191e+14	1.52678e+3	1.21274e+14
2.17963e+2	8.50715e+14	6.53888e+2	3.88428e+14	1.08981e+3	2.12461e+14	1.52574e+3	1.21499e+14
2.17814e+2	8.50883e+14	6.53443e+2	3.88704e+14	1.08907e+3	2.12731e+14	1.52470e+3	1.21723e+14
2.17666e+2	8.51051e+14	6.52998e+2	3.88980e+14	1.08833e+3	2.13001e+14	1.52366e+3	1.21948e+14
2.17518e+2	8.51218e+14	6.52554e+2	3.89256e+14	1.08759e+3	2.13271e+14	1.52263e+3	1.22173e+14
2.17370e+2	8.51385e+14	6.52110e+2	3.89531e+14	1.08685e+3	2.13541e+14	1.52159e+3	1.22397e+14
2.17222e+2	8.51552e+14	6.51666e+2	3.89807e+14	1.08611e+3	2.13811e+14	1.52055e+3	1.22622e+14
2.17074e+2	8.51719e+14	6.51223e+2	3.90082e+14	1.08537e+3	2.14080e+14	1.51952e+3	1.22847e+14
2.16927e+2	8.51885e+14	6.50780e+2	3.90356e+14	1.08463e+3	2.14350e+14	1.51849e+3	1.23072e+14
2.16779e+2	8.52051e+14	6.50337e+2	3.90630e+14	1.08390e+3	2.14619e+14	1.51745e+3	1.23297e+14
2.16632e+2	8.52216e+14	6.49895e+2	3.90905e+14	1.08316e+3	2.14888e+14	1.51642e+3	1.23522e+14
2.16485e+2	8.52381e+14	6.49454e+2	3.91179e+14	1.08242e+3	2.15157e+14	1.51539e+3	1.23747e+14
2.16337e+2	8.52869e+14	6.49012e+2	3.91452e+14	1.08169e+3	2.15426e+14	1.51436e+3	1.23972e+14
2.16190e+2	8.53034e+14	6.48571e+2	3.91726e+14	1.08095e+3	2.15695e+14	1.51333e+3	1.24197e+14
2.16043e+2	8.53199e+14	6.48130e+2	3.91999e+14	1.08022e+3	2.15964e+14	1.51230e+3	1.24422e+14
2.15897e+2	8.53364e+14	6.47690e+2	3.92271e+14	1.07948e+3	2.16233e+14	1.51128e+3	1.24647e+14
2.15750e+2	8.52604e+14	6.47250e+2	3.92544e+14	1.07875e+3	2.16502e+14	1.51025e+3	1.24873e+14
2.15603e+2	8.52768e+14	6.46810e+2	3.92816e+14	1.07802e+3	2.16770e+14	1.50922e+3	1.25098e+14
2.15457e+2	8.52931e+14	6.46371e+2	3.93088e+14	1.07729e+3	2.17039e+14	1.50820e+3	1.25323e+14
2.15311e+2	8.53094e+14	6.45932e+2	3.93360e+14	1.07655e+3	2.17307e+14	1.50718e+3	1.25549e+14
2.15165e+2	8.53257e+14	6.45494e+2	3.93631e+14	1.07582e+3	2.17575e+14	1.50615e+3	1.25774e+14
2.15019e+2	8.54022e+14	6.45056e+2	3.93902e+14	1.07509e+3	2.17843e+14	1.50513e+3	1.26000e+14
2.14873e+2	8.54181e+14	6.44618e+2	3.94173e+14	1.07436e+3	2.18111e+14	1.50411e+3	1.26225e+14
2.14727e+2	8.54344e+14	6.44180e+2	3.94444e+14	1.07363e+3	2.18379e+14	1.50309e+3	1.26451e+14
2.14581e+2	8.54506e+14	6.43743e+2	3.94714e+14	1.07291e+3	2.18647e+14	1.50207e+3	1.26677e+14
2.14435e+2	8.54668e+14	6.43306e+2	3.94984e+14	1.07218e+3	2.18915e+14	1.50105e+3	1.26902e+14
2.14290e+2	8.54829e+14	6.42870e+2	3.95254e+14	1.07145e+3	2.19182e+14	1.50003e+3	1.27128e+14
2.14145e+2	8.54991e+14	6.42434e+2	3.95523e+14	1.07072e+3	2.19450e+14	1.49901e+3	1.27354e+14
2.14000e+2	8.55155e+14	6.41999e+2	3.95793e+14	1.07000e+3	2.19717e+14	1.49800e+3	1.27580e+14
2.13854e+2	8.55640e+14	6.41563e+2	3.96062e+14	1.06927e+3	2.19984e+14	1.49698e+3	1.27805e+14
2.13709e+2	8.55801e+14	6.41128e+2	3.96330e+14	1.06855e+3	2.20252e+14	1.49597e+3	1.28031e+14
2.13565e+2	8.55961e+14	6.40694e+2	3.96599e+14	1.06782e+3	2.20519e+14	1.49495e+3	1.28257e+14
2.13420e+2	8.56121e+14	6.40260e+2	3.96867e+14	1.06710e+3	2.20786e+14	1.49394e+3	1.28483e+14
2.13275e+2	8.56281e+14	6.39826e+2	3.97135e+14	1.06638e+3	2.21052e+14	1.49293e+3	1.28709e+14
2.13131e+2	8.56441e+14	6.39392e+2	3.97403e+14	1.06565e+3	2.21319e+14	1.49192e+3	1.28935e+14
2.12986e+2	8.56269e+14	6.38959e+2	3.97670e+14	1.06493e+3	2.21586e+14	1.49090e+3	1.29161e+14
2.12842e+2	8.56428e+14	6.38526e+2	3.97938e+14	1.06421e+3	2.21852e+14	1.48989e+3	1.29387e+14
2.12698e+2	8.56587e+14	6.38094e+2	3.98204e+14	1.06349e+3	2.22119e+14	1.48889e+3	1.29613e+14
2.12554e+2	8.56745e+14	6.37662e+2	3.98471e+14	1.06277e+3	2.22385e+14	1.48788e+3	1.29839e+14
2.12410e+2	8.56903e+14	6.37230e+2	3.98737e+14	1.06205e+3	2.22651e+14	1.48687e+3	1.30066e+14
2.12266e+2	8.57062e+14	6.36799e+2	3.99004e+14	1.06133e+3	2.22917e+14	1.48586e+3	1.30292e+14
2.12123e+2	8.57219e+14	6.36368e+2	3.99269e+14	1.06061e+3	2.23183e+14	1.48486e+3	1.30518e+14
2.11979e+2	8.57377e+14	6.35937e+2	3.99535e+14	1.05990e+3	2.23449e+14	1.48385e+3	1.30744e+14
2.11836e+2	8.57534e+14	6.35507e+2	3.99800e+14	1.05918e+3	2.23714e+14	1.48285e+3	1.30971e+14
2.11692e+2	8.57692e+14	6.35077e+2	4.00065e+14	1.05846e+3	2.23980e+14	1.48185e+3	1.31197e+14
2.11549e+2	8.57233e+14	6.34648e+2	4.00330e+14	1.05775e+3	2.24246e+14	1.48084e+3	1.31423e+14
2.11406e+2	8.57390e+14	6.34218e+2	4.00595e+14	1.05703e+3	2.24511e+14	1.47984e+3	1.31650e+14
2.11263e+2	8.57546e+14	6.33790e+2	4.00859e+14	1.05632e+3	2.24776e+14	1.47884e+3	1.31876e+14
2.11120e+2	8.57702e+14	6.33361e+2	4.01123e+14	1.05560e+3	2.25041e+14	1.47784e+3	1.32103e+14
2.10978e+2	8.58806e+14	6.32933e+2	4.01379e+14	1.05489e+3	2.25306e+14	1.47684e+3	1.32329e+14
2.10835e+2	8.58961e+14	6.32505e+2	4.01643e+14	1.05418e+3	2.25571e+14	1.47585e+3	1.32556e+14
2.10693e+2	8.59117e+14	6.32078e+2	4.01906e+14	1.05346e+3	2.25836e+14	1.47485e+3	1.32782e+14
2.10550e+2	8.59272e+14	6.31651e+2	4.02176e+14	1.05275e+3	2.26101e+14	1.47385e+3	1.33009e+14
2.10408e+2	8.59427e+14	6.31224e+2	4.02439e+14	1.05204e+3	2.26365e+14	1.47286e+3	1.33235e+14
2.10266e+2	8.59245e+14	6.30798e+2	4.02701e+14	1.05133e+3	2.26629e+14	1.47186e+3	1.33462e+14
2.10124e+2	8.59399e+14	6.30372e+2	4.02963e+14	1.05062e+3	2.26894e+14	1.47087e+3	1.33689e+14
2.09982e+2	8.59553e+14	6.29946e+2	4.03223e+14	1.04991e+3	2.27158e+14	1.46987e+3	1.33915e+14
2.09840e+2	8.59707e+14	6.29521e+2	4.03485e+14	1.04920e+3	2.27422e+14	1.46888e+3	1.34142e+14
2.09699e+2	8.59861e+14	6.29096e+2	4.03748e+14	1.04849e+3	2.27686e+14	1.46789e+3	1.34369e+14
2.09557e+2	8.60014e+14	6.28671e+2	4.04009e+14	1.04779e+3	2.27950e+14	1.46690e+3	1.34595e+14
2.09416e+2	8.60168e+14	6.28247e+2	4.04271e+14	1.04708e+3	2.28213e+14	1.46591e+3	1.34822e+14
2.09274e+2	8.60321e+14	6.27823e+2	4.04532e+14	1.04637e+3	2.28477e+14	1.46492e+3	1.35049e+14
2.09133e+2	8.60472e+14	6.27400e+2	4.04791e+14	1.04567e+3	2.28740e+14	1.46393e+3	1.35276e+14
2.08992e+2	8.60626e+14	6.26977e+2	4.05051e+14	1.04496e+3	2.29004e+14	1.46295e+3	1.35503e+14
2.08851e+2	8.60778e+14	6.26554e+2	4.05310e+14	1.04426e+3	2.29267e+14	1.46196e+3	1.35729e+14
2.08710e+2	8.60930e+14	6.26131e+2	4.05570e+14	1.04355e+3	2.29530e+14	1.46097e+3	1.35956e+14
2.08570e+2	8.61419e+14	6.25709e+2	4.05829e+14	1.04285e+3	2.29793e+14	1.45999e+3	1.36183e+14
2.08429e+2	8.61571e+14	6.25287e+2	4.06088e+14	1.04215e+3	2.30056e+14	1.45900e+3	1.36410e+14
2.08289e+2	8.61722e+14	6.24866e+2	4.06347e+14	1.04144e+3	2.30319e+14	1.45802e+3	1.36637e+14
2.08148e+2	8.61874e+14	6.24445e+2	4.06605e+14	1.04074e+3	2.30581e+14	1.45704e+3	1.36864e+14
2.08008e+2	8.62025e+14	6.24024e+2	4.06864e+14	1.04004e+3	2.30844e+14	1.45606e+3	1.37091e+14
2.07868e+2	8.62171e+14	6.23604e+2	4.07122e+14	1.03934e+3	2.31106e+14	1.45508e+3	1.37318e+14
2.07728e+2	8.62326e+14	6.23184e+2	4.07379e+14	1.03864e+3	2.31368e+14	1.45410e+3	1.37545e+14
2.07588e+2	8.62133e+14	6.22764e+2	4.07637e+14	1.03794e+3	2.31630e+14	1.45312e+3	1.37772e+14
2.07448e+2	8.61654e+14	6.22345e+2	4.07894e+14	1.03724e+3	2.31892e+14	1.45214e+3	1.37999e+14
2.07309e+2	8.61803e+14	6.21926e+2	4.08151e+14	1.03654e+3	2.32154e+14	1.45116e+3	1.38226e+14
2.07169e+2	8.61953e+14	6.21507e+2	4.08407e+14	1.03585e+3	2.32416e+14	1.45018e+3	1.38453e+14
2.07030e+2	8.62102e+14	6.21089e+2	4.08663e+14	1.03515e+3	2.32677e+14	1.44921e+3	1.38680e+14
2.06890e+2	8.62251e+14	6.20671e+2	4.08920e+14	1.03445e+3	2.32939e+14	1.44823e+3	1.38907e+14
