,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
390,390,2.25,0.02,2050,1,100000.0,,100000.0,100.0,2050.0,2.0467810456138977,0.0424769852843682,0.0238654519152341,-3.0245096620174958e-05,9.964072599935136e-06,545000000000000.0,629426615980795.1,738574890089998.2,1.0015737862013447,100.15737862013448,545857713479732.8,630417198903785.0,739737249060681.6,0.0476757844458019,0.0550612984733043,0.0646094261596561,0.0291350368865604,0.0336483810531805,0.0394833149839621
391,391,2.25,0.02,2055,1,100000.0,,100000.0,100.0,2055.0,2.052645358337031,0.0413698164968587,0.0235201963634826,-9.560496468936234e-06,2.8326928349495655e-05,545000000000000.0,626182562919883.9,736451540344236.4,1.00114747072056,100.11474707205602,545625371542705.3,626901089076559.6,737296596923892.9,0.0477989429400025,0.0549190176055636,0.0645901012018188,0.029171997023921,0.0335174235998717,0.039419747051714
392,392,2.25,0.02,2060,1,100000.0,,100000.0,100.0,2060.0,2.048843446416868,0.0427138849893854,0.022920252523607,2.3438297022374183e-05,-4.345233964316768e-06,545000000000000.0,622938509858972.1,734328196729201.6,1.0054954148296935,100.54954148296936,547995001082183.1,626361815384038.6,738363634791369.4,0.0479227393806633,0.0547759997397254,0.064570676682066,0.0292090510542055,0.0333861334644062,0.0393560179611118
393,393,2.25,0.02,2065,1,100000.0,,100000.0,100.0,2065.0,2.048140033346362,0.0435414056537011,0.0230262658006393,1.5039933792345315e-06,-1.1688505883191832e-05,545000000000000.0,619694494529210.1,732204853114166.4,1.008655989786709,100.86559897867087,549717514433756.3,625058563744734.6,738542810844501.4,0.0480405737575999,0.0546247322414846,0.0645422775260619,0.0292452577070643,0.0332534407195518,0.0392908616948387
394,394,2.25,0.02,2070,1,100000.0,,100000.0,100.0,2070.0,2.0667235221321336,0.0411416713624288,0.0234626953340759,7.808386659126631e-06,2.8487999193369348e-05,545000000000000.0,616450535223794.9,730081509499131.6,1.0015868028528252,100.15868028528251,545864807554789.8,617428720691713.8,731240004921199.8,0.0481589890347762,0.0544727239749076,0.0645137383678192,0.0292815542326619,0.0331204216126772,0.0392255436966286
395,395,2.25,0.02,2075,1,100000.0,,100000.0,100.0,2075.0,2.0726102880550115,0.0432224386060078,0.0237620399431722,-5.22388404382225e-06,8.56002000178662e-06,545000000000000.0,613206575918379.8,727958165884096.8,1.0011533388890668,100.11533388890668,545628569694541.4,613913810909417.8,728797748346424.4,0.0482822636554893,0.0543247735298551,0.0644907671474907,0.0293175466861758,0.0329866282894625,0.0391595367227338
396,396,2.25,0.02,2080,1,100000.0,,100000.0,100.0,2080.0,2.01034160920158,0.0421866641924109,0.0231223643810013,8.09479488357839e-06,1.734470895063992e-06,545000000000000.0,609962616083777.9,725834822269061.8,1.04866793222926,104.866793222926,571524023064946.6,639648235345725.4,761159702208889.4,0.0484061709984299,0.0541760636638552,0.0644676780245344,0.0293536277313685,0.0328525056194034,0.0390933672795413
397,397,2.25,0.02,2085,1,100000.0,,100000.0,100.0,2085.0,2.01250582668192,0.0432971391316475,0.0230719148389294,-1.3193740158349331e-05,1.0302527096725805e-05,545000000000000.0,606718610857980.2,723711478654026.8,1.0499216694306566,104.99216694306566,572207309839707.8,637007016786659.6,759840363854564.5,0.048529516730066,0.0540252494973848,0.0644428776350116,0.0293887675591145,0.0327169031711817,0.0390256668367454
398,398,2.25,0.02,2090,1,100000.0,,100000.0,100.0,2090.0,2.0870201312918653,0.0435169994784823,0.0234363985336017,8.47493648094806e-06,2.891450694288101e-05,545000000000000.0,603474605632182.9,721588135038991.8,1.0014286479741878,100.1428647974188,545778613145932.4,604336758404993.2,722619030466313.1,0.0486534926721102,0.0538736647760183,0.0644179505328462,0.029423991620911,0.0325809756689062,0.0389578041085065
399,399,2.25,0.02,2095,1,100000.0,,100000.0,100.0,2095.0,2.0255305089787874,0.0427325364559712,0.0229440380474142,2.8641161104360378e-05,-5.215101763667991e-07,545000000000000.0,600230600406385.2,719464791423956.8,1.0482303487503877,104.82303487503876,571285540068961.4,629179931594640.0,754164829227959.0,0.048775997283981,0.0537189837342828,0.0643901150686511,0.0294586632793708,0.0324440204538464,0.0388889376732497
400,400,2.25,0.02,2100,1,100000.0,,100000.0,100.0,2100.0,2.098327221950103,0.0413198866217629,0.0231886580784288,-1.4154991100490044e-05,9.763974243182038e-06,545000000000000.0,597169630902765.9,717341447808921.9,1.0007973408883717,100.07973408883711,545434550784162.3,597645778666778.2,717913413476183.2,0.048899120361724,0.0535799443263865,0.0643621390768106,0.0294934167446844,0.032316647323825,0.0388199087494748
