,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
41,41,1000000.0,355,20,17.15,2.43,0.81,0.001,,0.00071,14045.0,0.0008431891191313,355.0,0.0003073921592999,0.0789739975803859,0.0009279878125124,0.002887213623506,-1.5925685574148242e-06,18180456616.85154,12379211608.958576,10084541864.810928,8718575491.818142,7775046867.510163,2.309753123491028,0.0019475588000899,41992368580.704666,28592924126.014072,23292803249.07614,20137757992.93037,17958439695.629684,2.7702371060894897e-07,1.8862755796509626e-07,1.536626535876861e-07,1.3284881589437072e-07,1.1847185022843253e-07,1.4955214958830218e-07,1.0183119958671487e-07,8.295528243761354e-08,7.17188645823515e-08,6.395741298973532e-08
42,42,1000000.0,360,20,17.15,2.43,0.81,0.001,,0.00072,14311.5,0.0008694373185959,360.0,0.0003117799301719,0.0777763372032251,0.0009742169474561,0.0025944304827077,4.313067574602603e-07,18712577747.31836,12754790239.59379,10398470330.407627,8989981874.282177,8017081514.773304,2.309321279682491,0.0020078094042626,43213338990.02039,29454898294.23192,24013400474.98102,20760749240.075565,18514010516.70568,2.893636815826945e-07,1.972348818736526e-07,1.6079771040985358e-07,1.3901741853159585e-07,1.239728835860585e-07,1.561007528452001e-07,1.0640075278076157e-07,8.674427804302505e-08,7.499463503050826e-08,6.687867791260316e-08
43,43,1000000.0,365,20,17.15,2.43,0.81,0.001,,0.00073,14565.5,0.0008946885998915,365.0,0.0003039066519079,0.0815388812888233,0.0009892758325586,0.0027619930182999,6.693951701098349e-07,19221744640.499138,13115698007.300678,10700475654.70266,9251080122.878384,8249923579.599768,2.406002857642325,0.0021533328777566,46262816702.09036,31566808537.93544,25753861217.97083,22265461956.00488,19855882465.795067,3.015453785441365e-07,2.0575541889934082e-07,1.6786608303500185e-07,1.4512836944664877e-07,1.2942250431987893e-07,1.6251327077308665e-07,1.1088873676677557e-07,9.046885857642724e-08,7.821471552510516e-08,6.975027967669194e-08
44,44,1000000.0,370,20,17.15,2.43,0.81,0.001,,0.00074,14742.0,0.0009149077633333,370.0,0.000320564189451,0.0751354876116462,0.0009499734687103,0.0029124393131273,1.1518223028230256e-06,19621056503.52664,13402361101.460312,10942296849.467373,9460146272.867275,8436364485.697211,2.308430066642749,0.0021119985977982,45293794067.0504,30938384160.541084,25259503229.666992,21838065501.233837,19474739070.2976,3.122588724491826e-07,2.1329158116162494e-07,1.741409426961689e-07,1.50553289922942e-07,1.3426033717402789e-07,1.6815982468033902e-07,1.1486326909659939e-07,9.37795943595562e-08,8.107700716369657e-08,7.230281267470465e-08
45,45,1000000.0,375,20,17.15,2.43,0.81,0.001,,0.00075,14964.0,0.000937947983186,375.0,0.0002874278528679,0.0795430365411714,0.0009667123574783,0.0028948419734652,3.6244426138583765e-07,20079209778.038155,13729980123.372242,11217857878.904644,9698382146.14331,8648818352.95817,2.6142739288266323,0.0024516262877083,52483420627.48156,35887683329.55345,29321450400.992058,25349815814.904503,22606445998.95884,3.240010911176464e-07,2.215489847544612e-07,1.8101300962267802e-07,1.564945250416798e-07,1.3955860884036065e-07,1.7434863961063633e-07,1.1921800622897397e-07,9.740514104652065e-08,8.421146809540332e-08,7.509806066805743e-08
46,46,1000000.0,380,20,17.15,2.43,0.81,0.001,,0.0007599999999999,15235.5,0.0009642856836731,380.0,0.0003288433739498,0.0821416008440478,0.0009962588461802,0.0025339413018005,2.251504008866909e-06,20606060769.185905,14105814769.584412,11532856776.732048,9970713969.181383,8891678289.15102,2.311130678465366,0.0022285884107712,47623260408.59912,32600354700.10515,26653917392.823757,23043604167.374386,20549813735.72139,3.370487121909711e-07,2.307256469709343e-07,1.886403504299683e-07,1.6308873105734716e-07,1.454391865647774e-07,1.8130679145456707e-07,1.2411299982916785e-07,1.0147428380009368e-07,8.772943933887699e-08,7.82353152943699e-08
47,47,1000000.0,385,20,17.15,2.43,0.81,0.001,,0.00077,15516.5,0.0009914132495236,385.0,0.0003335234203234,0.0745186375402996,0.0009960753862339,0.0026275400966425,-1.5507124883190158e-07,21143670453.90365,14492665669.539589,11857302464.302317,10251213000.074074,9141821573.85716,2.308683457531376,0.0022888593639977,48814042107.01897,33458977417.293304,27374757993.414124,23666805823.737637,21105572195.42405,3.506275897215413e-07,2.403333159883135e-07,1.96630825888134e-07,1.6999688458890518e-07,1.515997362470304e-07,1.8840763884322864e-07,1.2914167033085546e-07,1.0565839858408985e-07,9.134680947821817e-08,8.14612118180512e-08
48,48,1000000.0,390,20,17.15,2.43,0.81,0.001,,0.00078,15815.5,0.001020147708815,390.0,0.0003378164868195,0.0707994603721406,0.0009948576039276,0.0028112694120852,1.0938713297198246e-08,21711847431.01296,14901947942.98866,12200966597.428667,10548327309.148195,9406782022.984093,2.308945956764937,0.0023554649115939,50131460716.63728,34407777609.85105,28171360342.663506,24355507185.881325,21719741949.80771,3.648613619432118e-07,2.5042295637723255e-07,2.050337403993893e-07,1.7726161168308414e-07,1.5807827092163624e-07,1.959676823536952e-07,1.345026124663892e-07,1.1012398434403501e-07,9.520752492619749e-08,8.49041186986912e-08
49,49,1000000.0,395,20,17.15,2.43,0.81,0.001,,0.00079,16262.5,0.0010589829525903,395.0,0.0003156663922254,0.0783547642930758,0.0009873661828717,0.0028573591039849,-2.1444112036596843e-06,22492043293.33877,15455817269.729004,12665436112.981106,10949883729.784668,9764881805.836018,2.502642094193852,0.0026502549693022,56289527005.24596,38680373865.82019,31697049432.854706,27403636382.585087,24438001071.93589,3.829177688112412e-07,2.631289201649208e-07,2.1562383079888362e-07,1.864172583997037e-07,1.6624308894619617e-07,2.058344349524242e-07,1.414428815093368e-07,1.1590689435110486e-07,1.0020713106943349e-07,8.936266495079749e-08
50,50,1000000.0,400,20,17.15,2.43,0.81,0.001,,0.0008,16630.0,0.0010931555414917,400.0,0.0003464983695096,0.0773871650294508,0.0009913018857125,0.002672443170219,1.5917541962396815e-06,23170013196.709785,15940709998.889938,13074140276.242268,11303228299.025503,10079987248.09615,2.3088132024814527,0.0025238899281617,53495189589.16411,36804092269.46814,30185723540.814564,26097021857.19252,23272789027.57952,3.99705523769264e-07,2.749929309606536e-07,2.255417829321878e-07,1.9499180898986806e-07,1.7388969735933974e-07,2.150309339660497e-07,1.4793887815437246e-07,1.2133547661521146e-07,1.0490040369575977e-07,9.35480292532496e-08
51,51,1000000.0,405,20,17.15,2.43,0.81,0.001,,0.00081,16878.0,0.0011195939060328,405.0,0.0003373746795602,0.0713979955441459,0.0009968244969512,0.0025779824094039,-5.577923769685422e-07,23681400039.88728,16312076134.53592,13390343116.153454,11576600988.380156,10323775407.529345,2.404758543411359,0.0026924425663192,56949943326.64233,39227909238.34743,32201613093.1786,27839856135.74136,24827012904.030083,4.1384917334301196e-07,2.850650389088269e-07,2.340056930783461e-07,2.023092697684029e-07,1.8041525885246066e-07,2.230905831748707e-07,1.5366788160822904e-07,1.2614370137165706e-07,1.0905734717248613e-07,9.725510621639212e-08
52,52,1000000.0,410,20,17.15,2.43,0.81,0.001,,0.00082,17218.5,0.0011510198675858,410.0,0.0003414760392387,0.0738691227606059,0.0009972912380709,0.0029742244666017,-1.03283435643546e-06,24293085391.115986,16756174434.586712,13766197616.326456,11901545430.83742,10613554199.008884,2.4052997783570342,0.00276865547967,58434424878.59041,40305189747.88136,33113119536.855377,28627897659.789684,25529772178.03875,4.300193957806406e-07,2.966062107776169e-07,2.436797090967478e-07,2.1067292575755621e-07,1.878737957843739e-07,2.3235631788424774e-07,1.6026794994391934e-07,1.3166968863355165e-07,1.1383483114305383e-07,1.0151556846906185e-07
53,53,1000000.0,415,20,17.15,2.43,0.81,0.001,,0.00083,17375.5,0.0011698790577916,415.0,0.0003457123811471,0.0713302662635504,0.0009959875046251,0.0027467196896403,-4.846138029663275e-07,24637108774.9607,17016728322.46241,13991753531.188791,12096549457.56623,10787454791.897314,2.4047395919630588,0.0028121819038843,59223242778.40952,40905198817.79579,33633695570.456985,29077960886.164314,25931129335.717712,4.415585135226402e-07,3.049822660490769e-07,2.507671637625722e-07,2.168003740221569e-07,1.933381285162775e-07,2.390942541253035e-07,1.6514121048355706e-07,1.357849212341273e-07,1.1739264929438765e-07,1.0468835775082678e-07
54,54,1000000.0,420,20,17.15,2.43,0.81,0.001,,0.00084,17588.0,0.0011918375692409,420.0,0.0003497370103673,0.0710525175238817,0.0009903373419346,0.0025766673266308,-1.02872961510816e-06,25044517876.24289,17321875864.766823,14254377328.12241,12323600465.951982,10989934225.971298,2.40563906144034,0.0028667470270263,60240001673.00586,41664600461.84334,34286294443.235985,29642164259.453182,26434274336.210617,4.543693744835981e-07,3.142615857270139e-07,2.586095904196254e-07,2.2358053218552906e-07,1.9938453455345878e-07,2.46656534394135e-07,1.7059836771949674e-07,1.4038742247205336e-07,1.213717348127953e-07,1.0823682463334481e-07
55,55,1000000.0,425,20,17.15,2.43,0.81,0.001,,0.00085,17929.5,0.0012224562370743,425.0,0.0003680854098319,0.0782631088218599,0.0009930041098669,0.0023907249240291,2.512607666348572e-07,25631478525.35192,17752834195.116894,14620576595.410336,12640197491.349735,11272268962.063437,2.3092469188640745,0.0028229522535827,59189390893.01279,40995662485.65407,33762508952.849976,29189326302.045883,26030442730.28676,4.707811124126747e-07,3.26071670917788e-07,2.685405489540517e-07,2.3216632744020867e-07,2.0704117072786882e-07,2.56019978248566e-07,1.773241531887721e-07,1.4603760365349636e-07,1.262565904495947e-07,1.1259303873652925e-07
56,56,1000000.0,430,20,17.15,2.43,0.81,0.001,,0.00086,18171.5,0.0012463411146389,430.0,0.0003581244057783,0.0773604931158231,0.0009917715541857,0.0027327130449579,-4.526878319449857e-07,26074734060.25468,18085644743.19555,14906239731.082298,12887167125.367138,11492511418.08611,2.4053114557072077,0.0029976290031146,62713472378.83731,43498567595.54542,35851642877.25151,30995483892.20574,27641137037.720417,4.846826503337278e-07,3.361797749066152e-07,2.770803246804165e-07,2.39549377691932e-07,2.136252235684047e-07,2.641969603133583e-07,1.8324913133986009e-07,1.5103445417903868e-07,1.3057661005110873e-07,1.1644554364422375e-07
57,57,1000000.0,435,20,17.15,2.43,0.81,0.001,,0.00087,18312.5,0.0012631625380936,435.0,0.000376712350544,0.0711705627525772,0.0009970776760054,0.0025089523993964,-2.3160373312046486e-06,26364922468.909733,18315498625.032585,15107423955.5997,13061100643.888037,11647621763.761272,2.3094551507553405,0.0029172224106698,60888714130.13609,42298897758.77754,34889980031.61279,30164079726.32745,26899707848.78775,4.958671751763037e-07,3.444749202600614e-07,2.8413797347168264e-07,2.456510573325417e-07,2.190665763697647e-07,2.708152674819369e-07,1.881331782808145e-07,1.551804699719241e-07,1.341610417650247e-07,1.1964206635544418e-07
58,58,1000000.0,440,20,17.15,2.43,0.81,0.001,,0.00088,18528.0,0.0012851930763286,440.0,0.0003812475251265,0.0735421040109966,0.0009939382511386,0.0023980113024158,1.1407670402179528e-06,26760848165.573544,18619618681.846527,15370909192.891691,13288896409.239138,11850765356.827282,2.308211757770466,0.0029665024178127,61769801166.89404,42978090106.30048,35479368917.04099,30673635000.18427,27354118794.65176,5.093441448908229e-07,3.543906268224609e-07,2.925573416286417e-07,2.529300094013508e-07,2.255577965850924e-07,2.787196401086675e-07,1.9392709027216518e-07,1.600911246115566e-07,1.3840654084310166e-07,1.234281153882244e-07
59,59,1000000.0,445,20,17.15,2.43,0.81,0.001,,0.00089,18740.0,0.0013071617607308,445.0,0.0003705809332358,0.0707412247371413,0.0009928985234213,0.002770492055322,-1.974325879749756e-06,27153298298.15205,18917076357.65108,15633654658.341415,13516052605.957378,12053338595.699516,2.4054228663310315,0.0031440770351859,65311015188.388016,45500677219.69998,37603161340.824585,32509756543.823265,28991534341.450127,5.228995579102645e-07,3.642920560057213e-07,3.010621774049756e-07,2.602828523718601e-07,2.3211491119157853e-07,2.8659649474533534e-07,1.996651646294338e-07,1.650094429023623e-07,1.426586655192664e-07,1.2722007299353536e-07
60,60,1000000.0,450,20,17.15,2.43,0.81,0.001,,0.0009,18668.5,0.0013093684748949,450.0,0.0003898624775899,0.0741250041886564,0.0009957617253361,0.0024513378615015,1.4710915681107782e-06,27134036674.146385,18928156288.995327,15660046959.743908,13538870030.41405,12073686707.006569,2.30850635323128,0.0030226859141797,62639105815.007095,43695775859.220535,36151323533.59061,31254572352.619312,27872186814.65209,5.283801758884846e-07,3.6858734545580505e-07,3.0494756332718505e-07,2.636419569233356e-07,2.351104917591951e-07,2.9028276882086975e-07,2.024954002320989e-07,1.67532824029483e-07,1.448402508749879e-07,1.2916556608493834e-07
61,61,1000000.0,455,20,17.15,2.43,0.81,0.001,,0.00091,19109.0,0.0013469018751995,455.0,0.0003940744188638,0.0714944205401434,0.0009965426750622,0.0026522528148308,1.0087113922752495e-06,27844873942.66761,19449283815.95214,16108946427.387344,13926965389.563976,12419782191.21561,2.3092085097935557,0.0031102780201952,64299635328.78229,44912462500.15886,37198925121.53583,32160274728.81944,28679873624.220894,5.484702634270225e-07,3.830993754888672e-07,3.173035765488722e-07,2.743243295581387e-07,2.446368126552801e-07,3.0183834359069053e-07,2.1083017373752938e-07,1.7462092723584255e-07,1.509682598343321e-07,1.346303988329184e-07
62,62,1000000.0,460,20,17.15,2.43,0.81,0.001,,0.00092,19259.0,0.0013640359468493,460.0,0.0003984952038251,0.0745037502965818,0.0009934175918169,0.002456030141384,-2.6884594816377417e-06,28130499066.80355,19676715277.335297,16313869924.31858,14104131690.422586,12577775465.89813,2.3086853781025862,0.0031491247216009,64944366200.06961,45427270932.91396,37663531670.34792,32561949621.3543,29038079057.882786,5.604133471096522e-07,3.919978043229258e-07,3.250034927175476e-07,2.809812804932644e-07,2.505733450124169e-07,3.0903331378028533e-07,2.161625541027789e-07,1.7921933312737242e-07,1.5494380472717653e-07,1.381757082581523e-07
63,63,1000000.0,465,20,17.15,2.43,0.81,0.001,,0.0009299999999999,19504.5,0.0013870987753266,465.0,0.0004029037800136,0.0716549409126277,0.0009765939829963,0.00268914701933,-1.793121834939628e-07,28531091147.723263,19992081833.10086,16589701352.90758,14342601336.878292,12790437807.287691,2.3082434546272,0.0032017620484189,65856712197.90794,46146597503.145645,38293074099.09073,33106219580.652023,29523447848.471207,5.74805918703277e-07,4.027734833332389e-07,3.342269132925183e-07,2.889553748699532e-07,2.576844788854776e-07,3.175005455361416e-07,2.2247648558366579e-07,1.8461401292218505e-07,1.5960776702469849e-07,1.4233493421032345e-07
64,64,1000000.0,470,20,17.15,2.43,0.81,0.001,,0.00094,19698.5,0.0014065584793523,470.0,0.0004072040405275,0.0711437798298639,0.0009845590448118,0.0024889237623526,1.3962464693879104e-06,28855270761.66025,20254985951.34233,16822439413.05476,14543814676.503864,12969875738.108524,2.3084250524793504,0.0032469334657771,66610201904.46236,46757097340.553,38833324250.69539,33573292036.136314,29939973487.931625,5.876749029649705e-07,4.125189814308664e-07,3.426107324155371e-07,2.96203593074971e-07,2.641482912712096e-07,3.253288576747268e-07,2.283649145487587e-07,1.8966465581820497e-07,1.639742927391504e-07,1.4622891231602577e-07
65,65,1000000.0,475,20,17.15,2.43,0.81,0.001,,0.00095,19640.0,0.0014076028911953,475.0,0.0003957101110358,0.0702848784520339,0.0009932663013046,0.0025805343283588,1.541880788267474e-06,28800555145.81371,20252446670.858284,16834930578.69653,14554613894.960045,12979506259.712433,2.404566493275965,0.0033849013971285,69257487293.41972,48701615676.02655,40483420709.65785,34999880446.30956,31212175782.922672,5.929101457000559e-07,4.1693227945109933e-07,3.465766924189362e-07,2.996323578270736e-07,2.672059933775093e-07,3.288012360155277e-07,2.312118451885009e-07,1.921958085351563e-07,1.6616259701116352e-07,1.481803971992204e-07
66,66,1000000.0,480,20,17.15,2.43,0.81,0.001,,0.00096,19873.0,0.0014295432221971,480.0,0.0003838511978528,0.0777042401429862,0.0009954082140964,0.0021187563514628,-1.323361107979225e-06,29172141566.26158,20549429777.998047,17097336937.478134,14781476917.51872,13181818051.880089,2.518363793671822,0.0035996130541263,73455926318.43875,51743797973.48541,43051372127.35181,37219998979.66703,33192031972.099583,6.071059369507352e-07,4.27657352163796e-07,3.558153156912799e-07,3.07619595672896e-07,2.74328848326864e-07,3.372911343719364e-07,2.3759450312463415e-07,1.9768107038979453e-07,1.7090487189218024e-07,1.5240946070771696e-07
67,67,1000000.0,485,20,17.15,2.43,0.81,0.001,,0.00097,19962.0,0.0014408860737549,485.0,0.0004202563315231,0.0681958543196444,0.0009932174765711,0.0024943749944613,1.1995410081099877e-06,29325668889.956123,20692186130.55148,17232997442.109127,14898762002.626118,13286410486.094336,2.3081151367257293,0.0033257308278855,67687017629.04078,47759946163.81031,39775740701.51074,34388056760.33621,30666563963.932323,6.167266831699292e-07,4.351622248657572e-07,3.624145588436308e-07,3.133249614082895e-07,2.794167765131371e-07,3.432156777808599e-07,2.421729139142429e-07,2.016879792063341e-07,1.743690388790547e-07,1.554987338011377e-07
68,68,1000000.0,490,20,17.15,2.43,0.81,0.001,,0.00098,20001.0,0.0014486340693643,490.0,0.0004244783332864,0.0710665256961703,0.0009886076265286,0.002657520820186,-1.2586303778742971e-06,29404918690.600784,20783048804.03732,17325663469.598106,14978876277.227793,13357854753.609043,2.308716239404654,0.0033444837919787,67887588760.29873,47982144934.29967,40000026152.06604,34581962409.06043,30839485045.8362,6.248839409566215e-07,4.416605799325642e-07,3.681876825604456e-07,3.183161068290141e-07,2.838677776663771e-07,3.48406941031927e-07,2.462499058515149e-07,2.052847509733396e-07,1.7747862249701765e-07,1.5827179671615085e-07
69,69,1000000.0,495,20,17.15,2.43,0.81,0.001,,0.00099,20213.0,0.001468638969684,495.0,0.0004123805060203,0.071072363627591,0.0009918895535016,0.002454682096872,-5.916598079655369e-07,29728730154.10856,21049366119.242424,17564922077.421806,15185726946.533566,13542319939.457062,2.4045140852897733,0.0035320314694712,71496680000.47536,50623076930.59454,42243096374.87672,36521205394.33321,32568862179.99484,6.384004605729478e-07,4.5201813046279147e-07,3.77192509939894e-07,3.261012167875003e-07,2.9081037911001364e-07,3.564326694039726e-07,2.52371417018168e-07,2.1059466823755285e-07,1.8206930347627892e-07,1.6236567189117685e-07
70,70,1000000.0,500,20,17.15,2.43,0.81,0.001,,0.001,20396.0,0.0014866276565724,500.0,0.000416495689933,0.0676013752860066,0.0009949867863547,0.0026062447833798,9.863723181209643e-07,30009600739.278774,21286035353.81469,17780066772.60731,15371729968.959831,13708193621.255184,2.40487036481298,0.0035754356564796,72175030543.50143,51194291625.50562,42762210451.49663,36970004687.99959,32969092188.39886,6.511817466777215e-07,4.61888107141605e-07,3.858116953178499e-07,3.33552920533994e-07,2.974556557295898e-07,3.641305492641914e-07,2.582805353653572e-07,2.1573980727406025e-07,1.8651752568677116e-07,1.663325052570326e-07
