"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"	"Harmonic Energy (eV)"	"Harmonic: 9"	"Harmonic Energy (eV)"	"Harmonic: 11"	"Harmonic Energy (eV)"	"Harmonic: 13"	"Harmonic Energy (eV)"	"Harmonic: 15"	"Harmonic Energy (eV)"	"Harmonic: 17"	"Harmonic Energy (eV)"	"Harmonic: 19"
1.82069e+3	3.60186e+15	5.46208e+3	1.08498e+15	9.10346e+3	3.80160e+14	1.27448e+4	1.37955e+14	1.63862e+4	5.07584e+13	2.00276e+4	1.88063e+13	2.36690e+4	6.99588e+12	2.73104e+4	2.60904e+12	3.09518e+4	9.74508e+11	3.45931e+4	3.64494e+11
1.81957e+3	3.60347e+15	5.45870e+3	1.08663e+15	9.09783e+3	3.81175e+14	1.27370e+4	1.38483e+14	1.63761e+4	5.10123e+13	2.00152e+4	1.89225e+13	2.36544e+4	7.04737e+12	2.72935e+4	2.63133e+12	3.09326e+4	9.83993e+11	3.45718e+4	3.68476e+11
1.81844e+3	3.60508e+15	5.45532e+3	1.08829e+15	9.09221e+3	3.82190e+14	1.27291e+4	1.39012e+14	1.63660e+4	5.12670e+13	2.00029e+4	1.90392e+13	2.36397e+4	7.09916e+12	2.72766e+4	2.65378e+12	3.09135e+4	9.93555e+11	3.45504e+4	3.72495e+11
1.81732e+3	3.60669e+15	5.45195e+3	1.08995e+15	9.08658e+3	3.83207e+14	1.27212e+4	1.39543e+14	1.63559e+4	5.15226e+13	1.99905e+4	1.91565e+13	2.36251e+4	7.15126e+12	2.72598e+4	2.67639e+12	3.08944e+4	1.00320e+12	3.45290e+4	3.76551e+11
1.81619e+3	3.60829e+15	5.44858e+3	1.09161e+15	9.08097e+3	3.84224e+14	1.27134e+4	1.40075e+14	1.63457e+4	5.17790e+13	1.99781e+4	1.92743e+13	2.36105e+4	7.20365e+12	2.72429e+4	2.69916e+12	3.08753e+4	1.01292e+12	3.45077e+4	3.80646e+11
1.81507e+3	3.60989e+15	5.44521e+3	1.09326e+15	9.07535e+3	3.85243e+14	1.27055e+4	1.40608e+14	1.63356e+4	5.20364e+13	1.99658e+4	1.93927e+13	2.35959e+4	7.25635e+12	2.72261e+4	2.72209e+12	3.08562e+4	1.02272e+12	3.44863e+4	3.84779e+11
1.81395e+3	3.61149e+15	5.44184e+3	1.09492e+15	9.06974e+3	3.86263e+14	1.26976e+4	1.41142e+14	1.63255e+4	5.22946e+13	1.99534e+4	1.95116e+13	2.35813e+4	7.30935e+12	2.72092e+4	2.74517e+12	3.08371e+4	1.03259e+12	3.44650e+4	3.88950e+11
1.81283e+3	3.61309e+15	5.43848e+3	1.09657e+15	9.06413e+3	3.87284e+14	1.26898e+4	1.41678e+14	1.63154e+4	5.25537e+13	1.99411e+4	1.96310e+13	2.35667e+4	7.36266e+12	2.71924e+4	2.76842e+12	3.08180e+4	1.04255e+12	3.44437e+4	3.93160e+11
1.81171e+3	3.61469e+15	5.43512e+3	1.09823e+15	9.05853e+3	3.88306e+14	1.26819e+4	1.42214e+14	1.63053e+4	5.28137e+13	1.99288e+4	1.97510e+13	2.35522e+4	7.41628e+12	2.71756e+4	2.79183e+12	3.07990e+4	1.05259e+12	3.44224e+4	3.97410e+11
1.81058e+3	3.61628e+15	5.43175e+3	1.09989e+15	9.05292e+3	3.89330e+14	1.26741e+4	1.42752e+14	1.62953e+4	5.30746e+13	1.99164e+4	1.98716e+13	2.35376e+4	7.47021e+12	2.71588e+4	2.81540e+12	3.07799e+4	1.06272e+12	3.44011e+4	4.01699e+11
1.80946e+3	3.61787e+15	5.42839e+3	1.10154e+15	9.04732e+3	3.90354e+14	1.26663e+4	1.43291e+14	1.62852e+4	5.33364e+13	1.99041e+4	1.99927e+13	2.35230e+4	7.52444e+12	2.71420e+4	2.83913e+12	3.07609e+4	1.07292e+12	3.43798e+4	4.06027e+11
1.80835e+3	3.61946e+15	5.42504e+3	1.10320e+15	9.04173e+3	3.91379e+14	1.26584e+4	1.43832e+14	1.62751e+4	5.35990e+13	1.98918e+4	2.01143e+13	2.35085e+4	7.57899e+12	2.71252e+4	2.86303e+12	3.07419e+4	1.08320e+12	3.43586e+4	4.10396e+11
1.80723e+3	3.62105e+15	5.42168e+3	1.10486e+15	9.03614e+3	3.92406e+14	1.26506e+4	1.44373e+14	1.62650e+4	5.38626e+13	1.98795e+4	2.02365e+13	2.34940e+4	7.63385e+12	2.71084e+4	2.88709e+12	3.07229e+4	1.09357e+12	3.43373e+4	4.14805e+11
1.80611e+3	3.62263e+15	5.41833e+3	1.10651e+15	9.03055e+3	3.93433e+14	1.26428e+4	1.44916e+14	1.62550e+4	5.41270e+13	1.98672e+4	2.03593e+13	2.34794e+4	7.68902e+12	2.70916e+4	2.91132e+12	3.07039e+4	1.10403e+12	3.43161e+4	4.19255e+11
1.80499e+3	3.62422e+15	5.41498e+3	1.10817e+15	9.02496e+3	3.94462e+14	1.26349e+4	1.45460e+14	1.62449e+4	5.43923e+13	1.98549e+4	2.04826e+13	2.34649e+4	7.74451e+12	2.70749e+4	2.93571e+12	3.06849e+4	1.11456e+12	3.42949e+4	4.23746e+11
1.80388e+3	3.62580e+15	5.41163e+3	1.10982e+15	9.01938e+3	3.95491e+14	1.26271e+4	1.46005e+14	1.62349e+4	5.46585e+13	1.98426e+4	2.06065e+13	2.34504e+4	7.80031e+12	2.70581e+4	2.96027e+12	3.06659e+4	1.12518e+12	3.42737e+4	4.28278e+11
1.80276e+3	3.62738e+15	5.40828e+3	1.11148e+15	9.01380e+3	3.96522e+14	1.26193e+4	1.46551e+14	1.62248e+4	5.49256e+13	1.98304e+4	2.07309e+13	2.34359e+4	7.85642e+12	2.70414e+4	2.98500e+12	3.06469e+4	1.13589e+12	3.42525e+4	4.32851e+11
1.80165e+3	3.62896e+15	5.40494e+3	1.11313e+15	9.00823e+3	3.97554e+14	1.26115e+4	1.47098e+14	1.62148e+4	5.51936e+13	1.98181e+4	2.08559e+13	2.34214e+4	7.91285e+12	2.70247e+4	3.00990e+12	3.06280e+4	1.14668e+12	3.42313e+4	4.37466e+11
1.80053e+3	3.63053e+15	5.40159e+3	1.11479e+15	9.00266e+3	3.98587e+14	1.26037e+4	1.47647e+14	1.62048e+4	5.54625e+13	1.98058e+4	2.09814e+13	2.34069e+4	7.96961e+12	2.70080e+4	3.03496e+12	3.06090e+4	1.15756e+12	3.42101e+4	4.42124e+11
1.79942e+3	3.63210e+15	5.39825e+3	1.11644e+15	8.99709e+3	3.99621e+14	1.25959e+4	1.48197e+14	1.61948e+4	5.57323e+13	1.97936e+4	2.11075e+13	2.33924e+4	8.02668e+12	2.69913e+4	3.06020e+12	3.05901e+4	1.16852e+12	3.41889e+4	4.46824e+11
1.79830e+3	3.63368e+15	5.39491e+3	1.11809e+15	8.99152e+3	4.00655e+14	1.25881e+4	1.48748e+14	1.61847e+4	5.60029e+13	1.97814e+4	2.12342e+13	2.33780e+4	8.08407e+12	2.69746e+4	3.08561e+12	3.05712e+4	1.17957e+12	3.41678e+4	4.51567e+11
1.79719e+3	3.63525e+15	5.39158e+3	1.11975e+15	8.98596e+3	4.01691e+14	1.25803e+4	1.49300e+14	1.61747e+4	5.62745e+13	1.97691e+4	2.13614e+13	2.33635e+4	8.14179e+12	2.69579e+4	3.11119e+12	3.05523e+4	1.19071e+12	3.41467e+4	4.56353e+11
1.79608e+3	3.63681e+15	5.38824e+3	1.12140e+15	8.98040e+3	4.02728e+14	1.25726e+4	1.49854e+14	1.61647e+4	5.65470e+13	1.97569e+4	2.14892e+13	2.33490e+4	8.19983e+12	2.69412e+4	3.13694e+12	3.05334e+4	1.20194e+12	3.41255e+4	4.61183e+11
1.79497e+3	3.63838e+15	5.38491e+3	1.12306e+15	8.97485e+3	4.03767e+14	1.25648e+4	1.50408e+14	1.61547e+4	5.68203e+13	1.97447e+4	2.16176e+13	2.33346e+4	8.25819e+12	2.69245e+4	3.16286e+12	3.05145e+4	1.21325e+12	3.41044e+4	4.66056e+11
1.79386e+3	3.63994e+15	5.38158e+3	1.12471e+15	8.96930e+3	4.04806e+14	1.25570e+4	1.50964e+14	1.61447e+4	5.70946e+13	1.97325e+4	2.17466e+13	2.33202e+4	8.31688e+12	2.69079e+4	3.18897e+12	3.04956e+4	1.22466e+12	3.40833e+4	4.70973e+11
1.79275e+3	3.64150e+15	5.37825e+3	1.12636e+15	8.96375e+3	4.05846e+14	1.25492e+4	1.51521e+14	1.61347e+4	5.73698e+13	1.97202e+4	2.18761e+13	2.33057e+4	8.37590e+12	2.68912e+4	3.21524e+12	3.04767e+4	1.23615e+12	3.40622e+4	4.75935e+11
1.79164e+3	3.64306e+15	5.37492e+3	1.12802e+15	8.95820e+3	4.06887e+14	1.25415e+4	1.52079e+14	1.61248e+4	5.76459e+13	1.97080e+4	2.20062e+13	2.32913e+4	8.43525e+12	2.68746e+4	3.24170e+12	3.04579e+4	1.24774e+12	3.40412e+4	4.80942e+11
1.79053e+3	3.64461e+15	5.37160e+3	1.12967e+15	8.95266e+3	4.07929e+14	1.25337e+4	1.52639e+14	1.61148e+4	5.79228e+13	1.96959e+4	2.21368e+13	2.32769e+4	8.49493e+12	2.68580e+4	3.26833e+12	3.04390e+4	1.25942e+12	3.40201e+4	4.85993e+11
1.78942e+3	3.64617e+15	5.36827e+3	1.13132e+15	8.94712e+3	4.08972e+14	1.25260e+4	1.53199e+14	1.61048e+4	5.82007e+13	1.96837e+4	2.22681e+13	2.32625e+4	8.55493e+12	2.68414e+4	3.29514e+12	3.04202e+4	1.27118e+12	3.39991e+4	4.91090e+11
1.78832e+3	3.64772e+15	5.36495e+3	1.13297e+15	8.94159e+3	4.10017e+14	1.25182e+4	1.53761e+14	1.60949e+4	5.84795e+13	1.96715e+4	2.23999e+13	2.32481e+4	8.61527e+12	2.68248e+4	3.32213e+12	3.04014e+4	1.28304e+12	3.39780e+4	4.96233e+11
1.78721e+3	3.64927e+15	5.36163e+3	1.13462e+15	8.93606e+3	4.11062e+14	1.25105e+4	1.54324e+14	1.60849e+4	5.87592e+13	1.96593e+4	2.25323e+13	2.32337e+4	8.67595e+12	2.68082e+4	3.34929e+12	3.03826e+4	1.29500e+12	3.39570e+4	5.01422e+11
1.78611e+3	3.65082e+15	5.35832e+3	1.13628e+15	8.93053e+3	4.12108e+14	1.25027e+4	1.54888e+14	1.60749e+4	5.90398e+13	1.96472e+4	2.26653e+13	2.32194e+4	8.73696e+12	2.67916e+4	3.37664e+12	3.03638e+4	1.30704e+12	3.39360e+4	5.06657e+11
1.78500e+3	3.65237e+15	5.35500e+3	1.13793e+15	8.92500e+3	4.13156e+14	1.24950e+4	1.55453e+14	1.60650e+4	5.93213e+13	1.96350e+4	2.27988e+13	2.32050e+4	8.79830e+12	2.67750e+4	3.40417e+12	3.03450e+4	1.31918e+12	3.39150e+4	5.11939e+11
1.78390e+3	3.65391e+15	5.35169e+3	1.13958e+15	8.91948e+3	4.14204e+14	1.24873e+4	1.56020e+14	1.60551e+4	5.96037e+13	1.96229e+4	2.29330e+13	2.31906e+4	8.85998e+12	2.67584e+4	3.43189e+12	3.03262e+4	1.33165e+12	3.38940e+4	5.17268e+11
1.78279e+3	3.65546e+15	5.34838e+3	1.14123e+15	8.91396e+3	4.15253e+14	1.24795e+4	1.56587e+14	1.60451e+4	5.98870e+13	1.96107e+4	2.30677e+13	2.31763e+4	8.92200e+12	2.67419e+4	3.45978e+12	3.03075e+4	1.34398e+12	3.38731e+4	5.22644e+11
1.78169e+3	3.65700e+15	5.34507e+3	1.14288e+15	8.90845e+3	4.16304e+14	1.24718e+4	1.57156e+14	1.60352e+4	6.01713e+13	1.95986e+4	2.32030e+13	2.31620e+4	8.98436e+12	2.67253e+4	3.48786e+12	3.02887e+4	1.35641e+12	3.38521e+4	5.28068e+11
1.78059e+3	3.65855e+15	5.34176e+3	1.14453e+15	8.90293e+3	4.17355e+14	1.24641e+4	1.57726e+14	1.60253e+4	6.04564e+13	1.95865e+4	2.33389e+13	2.31476e+4	9.04706e+12	2.67088e+4	3.51613e+12	3.02700e+4	1.36893e+12	3.38312e+4	5.33540e+11
1.77949e+3	3.66008e+15	5.33846e+3	1.14618e+15	8.89743e+3	4.18408e+14	1.24564e+4	1.58297e+14	1.60154e+4	6.07425e+13	1.95743e+4	2.34754e+13	2.31333e+4	9.11010e+12	2.66923e+4	3.54458e+12	3.02513e+4	1.38155e+12	3.38102e+4	5.39061e+11
1.77838e+3	3.66162e+15	5.33515e+3	1.14783e+15	8.89192e+3	4.19461e+14	1.24487e+4	1.58870e+14	1.60055e+4	6.10295e+13	1.95622e+4	2.36124e+13	2.31190e+4	9.17349e+12	2.66758e+4	3.57322e+12	3.02325e+4	1.39427e+12	3.37893e+4	5.44630e+11
1.77728e+3	3.66315e+15	5.33185e+3	1.14948e+15	8.88642e+3	4.20515e+14	1.24410e+4	1.59443e+14	1.59956e+4	6.13173e+13	1.95501e+4	2.37501e+13	2.31047e+4	9.23722e+12	2.66593e+4	3.60205e+12	3.02138e+4	1.40708e+12	3.37684e+4	5.50248e+11
1.77618e+3	3.66468e+15	5.32855e+3	1.15113e+15	8.88092e+3	4.21571e+14	1.24333e+4	1.60018e+14	1.59857e+4	6.16061e+13	1.95380e+4	2.38884e+13	2.30904e+4	9.30129e+12	2.66428e+4	3.63107e+12	3.01951e+4	1.42000e+12	3.37475e+4	5.55916e+11
1.77509e+3	3.66621e+15	5.32526e+3	1.15278e+15	8.87543e+3	4.22627e+14	1.24256e+4	1.60594e+14	1.59758e+4	6.18959e+13	1.95259e+4	2.40272e+13	2.30761e+4	9.36572e+12	2.66263e+4	3.66027e+12	3.01764e+4	1.43301e+12	3.37266e+4	5.61634e+11
1.77399e+3	3.66774e+15	5.32196e+3	1.15443e+15	8.86993e+3	4.23685e+14	1.24179e+4	1.61171e+14	1.59659e+4	6.21865e+13	1.95139e+4	2.41666e+13	2.30618e+4	9.43049e+12	2.66098e+4	3.68967e+12	3.01578e+4	1.44612e+12	3.37058e+4	5.67406e+11
1.77289e+3	3.66927e+15	5.31867e+3	1.15607e+15	8.86445e+3	4.24743e+14	1.24102e+4	1.61750e+14	1.59560e+4	6.24781e+13	1.95018e+4	2.43067e+13	2.30476e+4	9.49561e+12	2.65933e+4	3.71925e+12	3.01391e+4	1.45933e+12	3.36849e+4	5.73224e+11
1.77179e+3	3.67079e+15	5.31538e+3	1.15772e+15	8.85896e+3	4.25802e+14	1.24025e+4	1.62329e+14	1.59461e+4	6.27705e+13	1.94897e+4	2.44473e+13	2.30333e+4	9.56108e+12	2.65769e+4	3.74903e+12	3.01205e+4	1.47264e+12	3.36641e+4	5.79094e+11
1.77070e+3	3.67231e+15	5.31209e+3	1.15937e+15	8.85348e+3	4.26863e+14	1.23949e+4	1.62910e+14	1.59363e+4	6.30639e+13	1.94777e+4	2.45886e+13	2.30190e+4	9.62690e+12	2.65604e+4	3.77901e+12	3.01018e+4	1.48605e+12	3.36432e+4	5.85014e+11
1.76960e+3	3.67383e+15	5.30880e+3	1.16102e+15	8.84800e+3	4.27924e+14	1.23872e+4	1.63492e+14	1.59264e+4	6.33582e+13	1.94656e+4	2.47304e+13	2.30048e+4	9.69308e+12	2.65440e+4	3.80918e+12	3.00832e+4	1.49957e+12	3.36224e+4	5.90987e+11
1.76851e+3	3.67535e+15	5.30552e+3	1.16267e+15	8.84253e+3	4.28986e+14	1.23795e+4	1.64075e+14	1.59165e+4	6.36535e+13	1.94536e+4	2.48728e+13	2.29906e+4	9.75960e+12	2.65276e+4	3.83954e+12	3.00646e+4	1.51319e+12	3.36016e+4	5.97011e+11
1.76741e+3	3.67687e+15	5.30223e+3	1.16431e+15	8.83705e+3	4.30049e+14	1.23719e+4	1.64659e+14	1.59067e+4	6.39496e+13	1.94415e+4	2.50159e+13	2.29763e+4	9.82649e+12	2.65112e+4	3.87010e+12	3.00460e+4	1.52691e+12	3.35808e+4	6.03087e+11
1.76632e+3	3.67838e+15	5.29895e+3	1.16596e+15	8.83159e+3	4.31114e+14	1.23642e+4	1.65244e+14	1.58969e+4	6.42467e+13	1.94295e+4	2.51595e+13	2.29621e+4	9.89373e+12	2.64948e+4	3.90085e+12	3.00274e+4	1.54073e+12	3.35600e+4	6.09216e+11
1.76522e+3	3.67989e+15	5.29567e+3	1.16760e+15	8.82612e+3	4.32179e+14	1.23566e+4	1.65831e+14	1.58870e+4	6.45447e+13	1.94175e+4	2.53038e+13	2.29479e+4	9.96133e+12	2.64784e+4	3.93180e+12	3.00088e+4	1.55466e+12	3.35393e+4	6.15398e+11
1.76413e+3	3.68140e+15	5.29240e+3	1.16925e+15	8.82066e+3	4.33245e+14	1.23489e+4	1.66419e+14	1.58772e+4	6.48437e+13	1.94055e+4	2.54486e+13	2.29337e+4	1.00293e+13	2.64620e+4	3.96295e+12	2.99902e+4	1.56869e+12	3.35185e+4	6.21634e+11
1.76304e+3	3.68291e+15	5.28912e+3	1.17090e+15	8.81520e+3	4.34312e+14	1.23413e+4	1.67007e+14	1.58674e+4	6.51435e+13	1.93934e+4	2.55941e+13	2.29195e+4	1.00976e+13	2.64456e+4	3.99431e+12	2.99717e+4	1.58283e+12	3.34978e+4	6.27923e+11
1.76195e+3	3.68442e+15	5.28585e+3	1.17254e+15	8.80975e+3	4.35380e+14	1.23336e+4	1.67598e+14	1.58575e+4	6.54443e+13	1.93814e+4	2.57402e+13	2.29053e+4	1.01663e+13	2.64292e+4	4.02586e+12	2.99531e+4	1.59707e+12	3.34770e+4	6.34254e+11
1.76086e+3	3.68592e+15	5.28258e+3	1.17419e+15	8.80430e+3	4.36449e+14	1.23260e+4	1.68189e+14	1.58477e+4	6.57460e+13	1.93694e+4	2.58868e+13	2.28912e+4	1.02353e+13	2.64129e+4	4.05761e+12	2.99346e+4	1.61142e+12	3.34563e+4	6.40651e+11
1.75977e+3	3.68742e+15	5.27931e+3	1.17583e+15	8.79885e+3	4.37519e+14	1.23184e+4	1.68781e+14	1.58379e+4	6.60487e+13	1.93575e+4	2.60341e+13	2.28770e+4	1.03047e+13	2.63965e+4	4.08957e+12	2.99161e+4	1.62588e+12	3.34356e+4	6.47103e+11
1.75868e+3	3.68892e+15	5.27604e+3	1.17748e+15	8.79340e+3	4.38590e+14	1.23108e+4	1.69375e+14	1.58281e+4	6.63522e+13	1.93455e+4	2.61820e+13	2.28628e+4	1.03745e+13	2.63802e+4	4.12172e+12	2.98976e+4	1.64045e+12	3.34149e+4	6.53611e+11
1.75759e+3	3.69042e+15	5.27278e+3	1.17912e+15	8.78796e+3	4.39662e+14	1.23031e+4	1.69970e+14	1.58183e+4	6.66567e+13	1.93335e+4	2.63306e+13	2.28487e+4	1.04446e+13	2.63639e+4	4.15409e+12	2.98791e+4	1.65512e+12	3.33943e+4	6.60174e+11
1.75650e+3	3.69192e+15	5.26951e+3	1.18076e+15	8.78252e+3	4.40734e+14	1.22955e+4	1.70566e+14	1.58085e+4	6.69622e+13	1.93215e+4	2.64797e+13	2.28346e+4	1.05152e+13	2.63476e+4	4.18665e+12	2.98606e+4	1.66991e+12	3.33736e+4	6.66792e+11
1.75542e+3	3.69341e+15	5.26625e+3	1.18241e+15	8.77709e+3	4.41808e+14	1.22879e+4	1.71163e+14	1.57988e+4	6.72685e+13	1.93096e+4	2.66295e+13	2.28204e+4	1.05860e+13	2.63313e+4	4.21943e+12	2.98421e+4	1.68480e+12	3.33529e+4	6.73468e+11
1.75433e+3	3.69490e+15	5.26299e+3	1.18405e+15	8.77166e+3	4.42883e+14	1.22803e+4	1.71761e+14	1.57890e+4	6.75758e+13	1.92976e+4	2.67799e+13	2.28063e+4	1.06573e+13	2.63150e+4	4.25241e+12	2.98236e+4	1.69980e+12	3.33323e+4	6.80200e+11
1.75325e+3	3.69639e+15	5.25974e+3	1.18569e+15	8.76623e+3	4.43958e+14	1.22727e+4	1.72360e+14	1.57792e+4	6.78841e+13	1.92857e+4	2.69309e+13	2.27922e+4	1.07289e+13	2.62987e+4	4.28560e+12	2.98052e+4	1.71492e+12	3.33117e+4	6.86989e+11
1.75216e+3	3.69788e+15	5.25648e+3	1.18733e+15	8.76080e+3	4.45035e+14	1.22651e+4	1.72961e+14	1.57694e+4	6.81932e+13	1.92738e+4	2.70825e+13	2.27781e+4	1.08009e+13	2.62824e+4	4.31899e+12	2.97867e+4	1.73014e+12	3.32911e+4	6.93836e+11
1.75108e+3	3.69937e+15	5.25323e+3	1.18898e+15	8.75538e+3	4.46112e+14	1.22575e+4	1.73563e+14	1.57597e+4	6.85033e+13	1.92618e+4	2.72347e+13	2.27640e+4	1.08732e+13	2.62661e+4	4.35260e+12	2.97683e+4	1.74548e+12	3.32705e+4	7.00741e+11
1.74999e+3	3.70085e+15	5.24998e+3	1.19062e+15	8.74996e+3	4.47191e+14	1.22499e+4	1.74166e+14	1.57499e+4	6.88144e+13	1.92499e+4	2.73876e+13	2.27499e+4	1.09460e+13	2.62499e+4	4.38642e+12	2.97499e+4	1.76093e+12	3.32499e+4	7.07704e+11
1.74891e+3	3.70234e+15	5.24673e+3	1.19226e+15	8.74455e+3	4.48270e+14	1.22424e+4	1.74770e+14	1.57402e+4	6.91263e+13	1.92380e+4	2.75411e+13	2.27358e+4	1.10191e+13	2.62336e+4	4.42045e+12	2.97315e+4	1.77650e+12	3.32293e+4	7.14725e+11
1.74783e+3	3.70382e+15	5.24348e+3	1.19390e+15	8.73914e+3	4.49350e+14	1.22348e+4	1.75375e+14	1.57304e+4	6.94392e+13	1.92261e+4	2.76952e+13	2.27218e+4	1.10926e+13	2.62174e+4	4.45469e+12	2.97131e+4	1.79218e+12	3.32087e+4	7.21806e+11
1.74675e+3	3.70530e+15	5.24024e+3	1.19554e+15	8.73373e+3	4.50431e+14	1.22272e+4	1.75982e+14	1.57207e+4	6.97531e+13	1.92142e+4	2.78499e+13	2.27077e+4	1.11665e+13	2.62012e+4	4.48915e+12	2.96947e+4	1.80797e+12	3.31882e+4	7.28946e+11
1.74566e+3	3.70677e+15	5.23699e+3	1.19718e+15	8.72832e+3	4.51513e+14	1.22197e+4	1.76589e+14	1.57110e+4	7.00679e+13	1.92023e+4	2.80053e+13	2.26936e+4	1.12407e+13	2.61850e+4	4.52382e+12	2.96763e+4	1.82388e+12	3.31676e+4	7.36146e+11
1.74458e+3	3.70825e+15	5.23375e+3	1.19882e+15	8.72292e+3	4.52596e+14	1.22121e+4	1.77198e+14	1.57013e+4	7.03836e+13	1.91904e+4	2.81613e+13	2.26796e+4	1.13153e+13	2.61688e+4	4.55870e+12	2.96579e+4	1.83990e+12	3.31471e+4	7.43407e+11
1.74350e+3	3.70972e+15	5.23051e+3	1.20046e+15	8.71752e+3	4.53680e+14	1.22045e+4	1.77808e+14	1.56915e+4	7.07003e+13	1.91786e+4	2.83180e+13	2.26656e+4	1.13904e+13	2.61526e+4	4.59380e+12	2.96396e+4	1.85604e+12	3.31266e+4	7.50728e+11
1.74243e+3	3.71119e+15	5.22728e+3	1.20210e+15	8.71213e+3	4.54765e+14	1.21970e+4	1.78419e+14	1.56818e+4	7.10179e+13	1.91667e+4	2.84752e+13	2.26515e+4	1.14658e+13	2.61364e+4	4.62912e+12	2.96212e+4	1.87230e+12	3.31061e+4	7.58110e+11
1.74135e+3	3.71266e+15	5.22404e+3	1.20374e+15	8.70674e+3	4.55851e+14	1.21894e+4	1.79031e+14	1.56721e+4	7.13364e+13	1.91548e+4	2.86332e+13	2.26375e+4	1.15415e+13	2.61202e+4	4.66466e+12	2.96029e+4	1.88868e+12	3.30856e+4	7.65554e+11
1.74027e+3	3.71413e+15	5.22081e+3	1.20537e+15	8.70135e+3	4.56937e+14	1.21819e+4	1.79644e+14	1.56624e+4	7.16559e+13	1.91430e+4	2.87917e+13	2.26235e+4	1.16177e+13	2.61041e+4	4.70041e+12	2.95846e+4	1.90517e+12	3.30651e+4	7.73059e+11
1.73919e+3	3.71560e+15	5.21758e+3	1.20701e+15	8.69597e+3	4.58025e+14	1.21744e+4	1.80259e+14	1.56527e+4	7.19764e+13	1.91311e+4	2.89509e+13	2.26095e+4	1.16943e+13	2.60879e+4	4.73639e+12	2.95663e+4	1.92179e+12	3.30447e+4	7.80627e+11
1.73812e+3	3.71706e+15	5.21435e+3	1.20865e+15	8.69058e+3	4.59113e+14	1.21668e+4	1.80875e+14	1.56431e+4	7.22978e+13	1.91193e+4	2.91107e+13	2.25955e+4	1.17712e+13	2.60718e+4	4.77259e+12	2.95480e+4	1.93852e+12	3.30242e+4	7.88258e+11
1.73704e+3	3.71852e+15	5.21112e+3	1.21029e+15	8.68521e+3	4.60202e+14	1.21593e+4	1.81492e+14	1.56334e+4	7.26201e+13	1.91075e+4	2.92712e+13	2.25815e+4	1.18486e+13	2.60556e+4	4.80901e+12	2.95297e+4	1.95537e+12	3.30038e+4	7.95951e+11
1.73597e+3	3.71998e+15	5.20790e+3	1.21192e+15	8.67983e+3	4.61292e+14	1.21518e+4	1.82110e+14	1.56237e+4	7.29433e+13	1.90956e+4	2.94323e+13	2.25676e+4	1.19263e+13	2.60395e+4	4.84565e+12	2.95114e+4	1.97235e+12	3.29834e+4	8.03708e+11
1.73489e+3	3.72144e+15	5.20468e+3	1.21356e+15	8.67446e+3	4.62383e+14	1.21442e+4	1.82729e+14	1.56140e+4	7.32675e+13	1.90838e+4	2.95940e+13	2.25536e+4	1.20044e+13	2.60234e+4	4.88251e+12	2.94932e+4	1.98945e+12	3.29630e+4	8.11529e+11
1.73382e+3	3.72289e+15	5.20146e+3	1.21519e+15	8.66909e+3	4.63475e+14	1.21367e+4	1.83349e+14	1.56044e+4	7.35927e+13	1.90720e+4	2.97564e+13	2.25396e+4	1.20829e+13	2.60073e+4	4.91961e+12	2.94749e+4	2.00667e+12	3.29426e+4	8.19415e+11
1.73275e+3	3.72435e+15	5.19824e+3	1.21683e+15	8.66373e+3	4.64568e+14	1.21292e+4	1.83971e+14	1.55947e+4	7.39188e+13	1.90602e+4	2.99194e+13	2.25257e+4	1.21618e+13	2.59912e+4	4.95693e+12	2.94567e+4	2.02401e+12	3.29222e+4	8.27364e+11
1.73167e+3	3.72580e+15	5.19502e+3	1.21846e+15	8.65837e+3	4.65662e+14	1.21217e+4	1.84593e+14	1.55851e+4	7.42458e+13	1.90484e+4	3.00831e+13	2.25118e+4	1.22411e+13	2.59751e+4	4.99447e+12	2.94384e+4	2.04148e+12	3.29018e+4	8.35379e+11
1.73060e+3	3.72725e+15	5.19181e+3	1.22010e+15	8.65301e+3	4.66756e+14	1.21142e+4	1.85217e+14	1.55754e+4	7.45738e+13	1.90366e+4	3.02474e+13	2.24978e+4	1.23208e+13	2.59590e+4	5.03224e+12	2.94202e+4	2.05907e+12	3.28814e+4	8.43460e+11
1.72953e+3	3.72870e+15	5.18859e+3	1.22173e+15	8.64765e+3	4.67851e+14	1.21067e+4	1.85842e+14	1.55658e+4	7.49027e+13	1.90248e+4	3.04124e+13	2.24839e+4	1.24009e+13	2.59430e+4	5.07024e+12	2.94020e+4	2.07678e+12	3.28611e+4	8.51607e+11
1.72846e+3	3.73015e+15	5.18538e+3	1.22337e+15	8.64230e+3	4.68948e+14	1.20992e+4	1.86468e+14	1.55561e+4	7.52326e+13	1.90131e+4	3.05780e+13	2.24700e+4	1.24814e+13	2.59269e+4	5.10846e+12	2.93838e+4	2.09463e+12	3.28408e+4	8.59820e+11
