,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
620,620,23110,500000.0,0.01715,0.00243,0.81,887124000000.0,23.11,2951.0,0.5902000000000001,23110.0,15.533396534403437,0.0491778443784926,0.0138873377868584,-0.0053843575334987,-0.0001753810803684,5235805848.000001,1.4877621870281794,0.8780772427840315,7789633959.275413,1.5369647278667774e-07,6.418521047302185e-08
621,621,23120,500000.0,0.01715,0.00243,0.81,886726000000.0,23.12,2986.0,0.5972,23120.0,15.112506625649983,0.0607716268001921,0.0177463287615985,-0.0064758680589518,-6.890592469355945e-05,5295527672.0,1.5298587172004376,0.9136316259121012,8101409171.18534,1.5544959999644485e-07,6.491733422905018e-08
622,622,23130,500000.0,0.01715,0.00243,0.81,886328000000.0,23.13,2860.0,0.5720000000000001,23130.0,15.854715459292493,0.0597360973763556,0.0143208645333498,-0.0061103472128007,9.63157799929266e-05,5069796160.000001,1.4588719715208414,0.8344747677099212,7396183519.147992,1.4882327766929892e-07,6.215011462069746e-08
623,623,23140,500000.0,0.01715,0.00243,0.81,885930000000.0,23.14,3015.0,0.603,23140.0,14.714983401787322,0.0619940213334176,0.0142930663018297,-0.0069826124260325,0.0001003139356604,5342157900.0,1.5725467958862498,0.9482457179194084,8400793288.763416,1.568184249255771e-07,6.548896944347055e-08
624,624,23150,500000.0,0.01715,0.00243,0.81,885532000000.0,23.15,2819.0,0.5638,23150.0,15.764819640240605,0.0481307123636446,0.0143789893510589,-0.0060102135505663,-0.0001550886311326,4992629416.0,1.4684595528710205,0.8279174959086814,7331474359.870065,1.4655805685830134e-07,6.12041353676566e-08
625,625,23160,500000.0,0.01715,0.00243,0.81,885135000000.0,23.16,2858.0,0.5716,23160.0,15.387376347709504,0.0581395143925983,0.0145597039467655,-0.0058395961318926,-0.000172296289187,5059431660.0,1.5051298854757322,0.8603322425379286,7615101794.988094,1.485190289751259e-07,6.202305727112027e-08
626,626,23170,500000.0,0.01715,0.00243,0.81,884737000000.0,23.17,2986.0,0.5972,23170.0,15.410947899625173,0.0563782902081277,0.0146568130483341,-0.0064023703348295,-8.137607645657328e-05,5283649364.0,1.503476629141258,0.8978762429231592,7943843335.351071,1.5510091364418617e-07,6.47717192614259e-08
627,627,23180,500000.0,0.01715,0.00243,0.81,884340000000.0,23.18,2941.0,0.5882000000000001,23180.0,15.149594865863037,0.0558058547075869,0.0148692032456006,-0.0058209507440099,8.858461019548444e-05,5201687880.000001,1.530073919813663,0.8999894796343967,7958966964.198824,1.5269494379716185e-07,6.376696177920745e-08
628,628,23190,500000.0,0.01715,0.00243,0.81,883943000000.0,23.19,2887.0,0.5773999999999999,23190.0,16.00626051666768,0.0635379485836289,0.0124272304353182,-0.0063988457447875,-6.410793539978436e-05,5103886881.999999,1.448808107043599,0.8365418010069738,7394552692.075076,1.4982400685564804e-07,6.256802930857362e-08
629,629,23200,500000.0,0.01715,0.00243,0.81,883546000000.0,23.2,2859.0,0.5718,23200.0,15.55802150276213,0.049487138830659,0.0156025492777052,-0.0069145843680228,8.110647486454442e-05,5052116028.0,1.4911921799234646,0.8526636884802371,7533675913.019596,1.483042794471168e-07,6.193337568374004e-08
630,630,23210,500000.0,0.01715,0.00243,0.81,883149000000.0,23.21,2873.0,0.5746,23210.0,15.71901226531554,0.0605400387339817,0.0128209324790646,-0.0074692278006297,-0.0001468982003494,5074574154.0,1.4765558807542598,0.8484290090813976,7492892309.412272,1.4896353512843988e-07,6.220868756236714e-08
631,631,23220,500000.0,0.01715,0.00243,0.81,882752000000.0,23.22,2566.0,0.5132,23220.0,14.681619498696818,0.0634174827483141,0.0142739739488264,-0.0067046547641502,-0.0002003355954198,4530283264.0,1.5815693903564978,0.8116614111309547,7164957339.986725,1.3298593924510956e-07,5.5536280993559183e-08
632,632,23230,500000.0,0.01715,0.00243,0.81,882355000000.0,23.23,2315.0,0.4629999999999999,23230.0,15.840822705536992,0.0551978910493477,0.0141709309761335,-0.0068351739644448,0.0001372164798721,4085303650.0,1.466464238115625,0.6789729422475344,5990951704.568232,1.1992361433863846e-07,5.00813212395217e-08
633,633,23240,500000.0,0.01715,0.00243,0.81,881959000000.0,23.24,2278.0,0.4556,23240.0,16.335856567875453,0.0429280385814709,0.0112792389467623,-0.006053537792369,-7.783104606480526e-05,4018205204.0,1.4226373685051557,0.6481535850909489,5716448877.532282,1.1795394724649321e-07,4.925876822591679e-08
634,634,23250,500000.0,0.01715,0.00243,0.81,881562000000.0,23.25,2300.0,0.4599999999999999,23250.0,15.381114847121353,0.0588723494811125,0.0119619243865318,-0.0064329018756765,-0.0003365197285514,4055185200.0,1.5115939404321752,0.6953332125988005,6129793375.650238,1.190394907356653e-07,4.971210222940321e-08
635,635,23260,500000.0,0.01715,0.00243,0.81,881166000000.0,23.26,2313.0,0.4626,23260.0,15.948774964079348,0.054526959945977,0.0164453652016481,-0.0063425610346891,8.135077303122715e-05,4076273916.0,1.4584192235696705,0.6746647328233295,5944916239.63002,1.1965854754542802e-07,4.997062665035417e-08
636,636,23270,500000.0,0.01715,0.00243,0.81,880770000000.0,23.27,2346.0,0.4692,23270.0,15.261302180151688,0.054593413225287,0.014445037193957,-0.0061065426852172,-0.0001122788886493,4132572840.0,1.524771590609361,0.7154228303139122,6301229662.555844,1.2131119592309668e-07,5.0660789424003413e-08
637,637,23280,500000.0,0.01715,0.00243,0.81,880374000000.0,23.28,2370.0,0.474,23280.0,16.12738848180379,0.0667552982819269,0.0158486456484395,-0.0062863439356785,6.575708046597195e-05,4172972760.000001,1.4435071137689997,0.6842223719265059,6023715864.624257,1.2249713088423276e-07,5.11560479273881e-08
638,638,23290,500000.0,0.01715,0.00243,0.81,879978000000.0,23.29,2261.0,0.4522,23290.0,16.224795774905942,0.0599781871593142,0.0128316623120333,-0.0058620340113737,0.0001212563295414,3979260516.0,1.4354572053240535,0.6491137482475371,5712058179.553712,1.1681073045176349e-07,4.878134926336281e-08
639,639,23300,500000.0,0.01715,0.00243,0.81,879582000000.0,23.3,2366.0,0.4732,23300.0,15.718612896911509,0.0598884681971447,0.0149369917608407,-0.0061845900002488,-0.0001189592311383,4162182024.0,1.4823190922004403,0.7014333944292483,6169681879.388671,1.221803700817661e-07,5.102376539411132e-08
640,640,23310,500000.0,0.01715,0.00243,0.81,879186000000.0,23.31,2394.0,0.4787999999999999,23310.0,16.121140204621042,0.0567951114072197,0.0142851207039949,-0.0059687854734741,-6.734474633936555e-05,4209542568.0,1.445927502901954,0.6923100883894555,6086693373.707718,1.2357063335228797e-07,5.1604353477971984e-08
641,641,23320,500000.0,0.01715,0.00243,0.81,878791000000.0,23.32,2350.0,0.47,23320.0,15.209534204394004,0.0480352589907808,0.0144389976496611,-0.0060730298319801,2.394267309152829e-05,4130317700.000001,1.5332487955655407,0.7206269339158041,6332804638.828034,1.212449965502203e-07,5.0633143892494374e-08
642,642,23330,500000.0,0.01715,0.00243,0.81,878396000000.0,23.33,2250.0,0.4499999999999999,23330.0,15.586161127237574,0.0556116551068207,0.012440719062397,-0.006450293634201,9.745594348437656e-05,3952782000.0,1.4968406786985982,0.6735783054143691,5916684891.627602,1.1603345668876097e-07,4.845675183331821e-08
643,643,23340,500000.0,0.01715,0.00243,0.81,878000000000.0,23.34,2389.0,0.4778,23340.0,14.534112812398234,0.0544873643860192,0.0159892960962622,-0.0061698369251795,-4.252089567453458e-05,4195084000.0,1.605877173327701,0.7672881134159755,6736789635.792265,1.2314620376729962e-07,5.142710736588153e-08
644,644,23350,500000.0,0.01715,0.00243,0.81,877605000000.0,23.35,2304.0,0.4608,23350.0,15.853547549326322,0.0571769271337712,0.0153106315994809,-0.0057959944898836,1.1984917209670893e-05,4044003840.0,1.472856464923665,0.6786922590368248,5956237199.920127,1.1871126321103037e-07,4.9575031076306735e-08
645,645,23360,500000.0,0.01715,0.00243,0.81,877210000000.0,23.36,2327.0,0.4654,23360.0,15.008863147224474,0.0518611186061324,0.0141964205561816,-0.0061337911330284,-2.160615027024293e-05,4082535340.000001,1.5564136850911234,0.7243549290414089,6354113873.044144,1.1984235091999157e-07,5.0047384809263816e-08
646,646,23370,500000.0,0.01715,0.00243,0.81,876816000000.0,23.37,2249.0,0.4498,23370.0,14.063417665529414,0.0492329786567822,0.014308778477981,-0.0051278069719349,-0.0002156928092816,3943918368.000001,1.6617582266138466,0.7474588503309082,6553838793.117456,1.1577326580047598e-07,4.83480934716464e-08
647,647,23380,500000.0,0.01715,0.00243,0.81,876421000000.0,23.38,2425.0,0.485,23380.0,15.56938777727919,0.0559079559228786,0.014550273834795,-0.0062253531356527,0.0001182452031171,4250641850.0,1.5016646983460094,0.7283073786978146,6383038811.457172,1.247770980037376e-07,5.21081853888645e-08
648,648,23390,500000.0,0.01715,0.00243,0.81,876026000000.0,23.39,2366.0,0.4732,23390.0,15.790551818230597,0.048114214005068,0.0156686902622954,-0.0068563304606972,-0.0002768883310534,4145355032.0,1.481265523158959,0.7009348455588196,6140371490.155105,1.2168641568523366e-07,5.0817485013497057e-08
649,649,23400,500000.0,0.01715,0.00243,0.81,875632000000.0,23.4,2393.0,0.4786,23400.0,15.482668568471126,0.0486343628675996,0.0170233824840563,-0.0063614522701805,7.787278978882939e-05,4190774752.0,1.5113673651615658,0.7233404209663254,6333800194.915854,1.2301970629256684e-07,5.137428073367054e-08
650,650,23410,500000.0,0.01715,0.00243,0.81,875238000000.0,23.41,2333.0,0.4666,23410.0,15.55974412006617,0.0571711207716099,0.0158295327613038,-0.0064418424742428,-0.0002122904193018,4083860508.0,1.5045234561286889,0.7020106446296462,6144263925.843623,1.1988125107277844e-07,5.006362990876928e-08
651,651,23420,500000.0,0.01715,0.00243,0.81,874843000000.0,23.42,2403.0,0.4806,23420.0,15.847057707138449,0.0554287421391705,0.0153929464533319,-0.0064971118837239,-0.0001158677734689,4204495458.0,1.4778768672906553,0.7102676224198889,6213726576.006828,1.234224760242116e-07,5.154248147067549e-08
652,652,23430,500000.0,0.01715,0.00243,0.81,874449000000.0,23.43,2481.0,0.4962,23430.0,15.215776296307013,0.0518246506294587,0.0143006485556379,-0.0059095656841397,9.657322513958724e-05,4339015938.0,1.5398491370884997,0.7640731418233135,6681429947.942547,1.2737130909667332e-07,5.3191554330210594e-08
653,653,23440,500000.0,0.01715,0.00243,0.81,874055000000.0,23.44,2315.0,0.4629999999999999,23440.0,15.269169661169144,0.0495244118876509,0.013442480582961,-0.0064072034454569,0.000252223499903,4046874650.0,1.5351194937344894,0.7107603255990685,6212436163.914938,1.1879553550527697e-07,4.9610224043622055e-08
654,654,23450,500000.0,0.01715,0.00243,0.81,873662000000.0,23.45,2377.0,0.4754,23450.0,15.922552291358445,0.0565290074245636,0.0155697898610832,-0.006171579757848,3.552024030903772e-06,4153389148.000001,1.472753838134787,0.7001471746492779,6116919808.984375,1.2192225622764622e-07,5.0915974423034964e-08
655,655,23500,500000.0,0.01715,0.00243,0.81,871695000000.0,23.5,2418.0,0.4836,23500.0,15.2881813293061,0.0582614856665099,0.0160434200434021,-0.0059457538968531,-0.0001621817362025,4215517020.000001,1.5371350910753896,0.7433585300440584,6479819138.467555,1.2374601269710922e-07,5.1677593676370003e-08
656,656,23550,500000.0,0.01715,0.00243,0.81,869732000000.0,23.55,2360.0,0.472,23550.0,14.896342660267692,0.0591966668062352,0.0160711829653869,-0.0067591170688023,7.933186766913202e-05,4105135040.000001,1.5809249650797708,0.746196583517652,6489910469.759744,1.2050576248964782e-07,5.032443222913352e-08
657,657,23600,500000.0,0.01715,0.00243,0.81,867771000000.0,23.6,2474.0,0.4948,23600.0,15.983301713640683,0.0484359772299821,0.0145572250490272,-0.006206704688433,-0.0001919410588218,4293730908.0,1.4765409815081556,0.7305924776502354,6339869649.230224,1.260419722986525e-07,5.2636409761025053e-08
658,658,23650,500000.0,0.01715,0.00243,0.81,865815000000.0,23.65,2393.0,0.4786,23650.0,15.75776026234962,0.0536951014143667,0.0152292243239324,-0.0071488498074726,2.3359058314384586e-06,4143790590.0,1.5008478112531949,0.7183057624657792,6219199037.293085,1.216404916719567e-07,5.079830667840253e-08
659,659,23700,500000.0,0.01715,0.00243,0.81,863861000000.0,23.7,2438.0,0.4876,23700.0,16.137025418509438,0.0541413151377665,0.0151627126472843,-0.0061951552454956,-2.7880239630589752e-05,4212186236.000001,1.4686721614019211,0.7161245458995769,6186320663.453544,1.2364823791949596e-07,5.163676193465028e-08
660,660,23750,500000.0,0.01715,0.00243,0.81,861911000000.0,23.75,2379.0,0.4758,23750.0,16.99596910672699,0.0531922904170214,0.0159827427191334,-0.0057830865421777,-0.0002888444350166,4100972538.0,1.3973901606234251,0.6648782384246258,5730658673.588076,1.203835727267077e-07,5.0273404541186224e-08
661,661,23800,500000.0,0.01715,0.00243,0.81,859964000000.0,23.8,2509.0,0.5018,23800.0,15.816940418546436,0.046328507242583,0.0163664855642079,-0.0068831971836432,9.837640213045533e-05,4315299352.0,1.5047157901722183,0.7550663835084191,6493299074.274343,1.2667511146815844e-07,5.290081511865387e-08
662,662,23850,500000.0,0.01715,0.00243,0.81,858021000000.0,23.85,2508.0,0.5015999999999999,23850.0,16.177426843893045,0.0515735488961626,0.0149822309855799,-0.0052869093319253,-8.628050843900174e-05,4303833335.999999,1.4742764860039124,0.7394970853795624,6345040286.944574,1.263385278996923e-07,5.27602543966538e-08
663,663,23900,500000.0,0.01715,0.00243,0.81,856081000000.0,23.9,2497.0,0.4994,23900.0,16.369117305275722,0.0576308341134016,0.0156890141390316,-0.0052557606192337,2.768992100770976e-05,4275268514.0,1.460066511484837,0.7291572158355276,6242176384.896943,1.2550001086628165e-07,5.241008115390556e-08
664,664,23950,500000.0,0.01715,0.00243,0.81,854144000000.0,23.95,2558.0,0.5115999999999999,23950.0,16.596434045033675,0.0491838575999347,0.0159806884150073,-0.0066526280810347,6.374144976616412e-05,4369800703.999999,1.4430810820573114,0.7382802815805205,6305976728.303121,1.2827499232846664e-07,5.35689416402896e-08
665,665,24000,500000.0,0.01715,0.00243,0.81,852211000000.0,24.0,2471.0,0.4942,24000.0,16.1634156718319,0.0498959644083105,0.014734670687672,-0.0051424007707144,-3.124534475727922e-05,4211626762.000001,1.484834671536968,0.7338052946735697,6253569439.790575,1.2363181462518138e-07,5.1629903399882824e-08
666,666,24050,500000.0,0.01715,0.00243,0.81,850281000000.0,24.05,2560.0,0.512,24050.0,16.34008334991813,0.059310716684046,0.0174481787958512,-0.0069612830039544,0.0001682593708302,4353438720.0,1.471840717392699,0.7535824473050621,6407568368.769954,1.2779468818778648e-07,5.336836174537289e-08
667,667,24100,500000.0,0.01715,0.00243,0.81,848354000000.0,24.1,2526.0,0.5052,24100.0,16.549573475240322,0.0599862592325444,0.0155137722546483,-0.0058700648798078,-0.0001542648052918,4285884408.0,1.456230883294715,0.73568784224049,6241237237.160887,1.258116392021376e-07,5.254022031691704e-08
668,668,24150,500000.0,0.01715,0.00243,0.81,846431000000.0,24.15,2562.0,0.5124,24150.0,17.2386284959357,0.0543284067232991,0.0162457249471629,-0.0069052032243011,5.155904540236229e-05,4337112444.0,1.400923513474043,0.7178332083040996,6075962803.380474,1.2731543225130054e-07,5.316821959119026e-08
669,669,24200,500000.0,0.01715,0.00243,0.81,844511000000.0,24.2,2609.0,0.5218,24200.0,17.630025227041187,0.0517680138096879,0.0169404502320522,-0.0063699203132151,-0.0002409418216802,4406658398.0,1.3726582740722169,0.7162530874108828,6048836111.02452,1.2935694565662814e-07,5.4020776356018025e-08
670,670,24250,500000.0,0.01715,0.00243,0.81,842594000000.0,24.25,2576.0,0.5152,24250.0,17.343807690798712,0.0599424058805284,0.0176224222210058,-0.0064631072043547,5.108287766958519e-05,4341044288.0,1.39819354736418,0.7203493156020255,6069620112.303732,1.274308510754302e-07,5.321641966621472e-08
671,671,24300,500000.0,0.01715,0.00243,0.81,840681000000.0,24.3,2569.0,0.5138,24300.0,17.265683303121477,0.0535222837072295,0.0158731087492925,-0.0063398996233708,0.000177352127135,4319418978.0,1.407416061871515,0.7231303725895845,6079219647.589844,1.2679604261109649e-07,5.295131719408533e-08
672,672,24350,500000.0,0.01715,0.00243,0.81,838771000000.0,24.35,2472.0,0.4943999999999999,24350.0,17.48043547923953,0.0557874947812264,0.0151657492120342,-0.0062240320305632,-0.0001524521854212,4146883824.0,1.3929858915081974,0.6886922247616527,5776550660.555562,1.2173129319689966e-07,5.083622631887355e-08
673,673,24400,500000.0,0.01715,0.00243,0.81,836864000000.0,24.4,2579.0,0.5158,24400.0,17.419669252005406,0.0600214533052085,0.0147251647844673,-0.0068389938180895,9.687565335413898e-06,4316544512.0,1.4007154583139398,0.7224890333983303,6046250624.458602,1.2671166299539436e-07,5.291607940823847e-08
674,674,24450,500000.0,0.01715,0.00243,0.81,834961000000.0,24.45,2551.0,0.5102,24450.0,16.744870911781618,0.0506858456379286,0.0158263431610397,-0.0066395572315284,-3.100983145950519e-05,4259971022.0,1.460148610808166,0.7449678212343264,6220190769.856344,1.2505095476467301e-07,5.2222550757967684e-08
675,675,24500,500000.0,0.01715,0.00243,0.81,833061000000.0,24.5,2575.0,0.515,24500.0,16.68022172336714,0.0578502559836421,0.0152189756133673,-0.0059711825703461,-0.0001561887710026,4290264150.0,1.4688054155586086,0.7564347890126834,6301563217.69695,1.2594020602005597e-07,5.259391112789218e-08
676,676,24550,500000.0,0.01715,0.00243,0.81,831165000000.0,24.55,2538.0,0.5075999999999999,24550.0,17.286693091507914,0.0503632346883161,0.0145108187072373,-0.0070155391645482,2.9024370862337336e-05,4218993540.0,1.420167516716091,0.7208770314850877,5991677578.74303,1.2384806553808237e-07,5.1720211980866304e-08
677,677,24600,500000.0,0.01715,0.00243,0.81,829271000000.0,24.6,2585.0,0.517,24600.0,17.059849235440197,0.0568376966331552,0.0186516272610442,-0.0055272762135868,-0.0002982278547886,4287331070.0,1.4419822625920906,0.7455048297601109,6182255356.799969,1.2585410579718897e-07,5.255795479899085e-08
678,678,24650,500000.0,0.01715,0.00243,0.81,827382000000.0,24.65,2485.0,0.4969999999999999,24650.0,17.700745425376226,0.0533453527388386,0.0134438475145438,-0.006841455151429,-0.0001237880478725,4112088540.0,1.3925967188173414,0.6921205692522185,5726481008.290391,1.2070988167484072e-07,5.0409674477219284e-08
679,679,24700,500000.0,0.01715,0.00243,0.81,825495000000.0,24.7,2583.0,0.5166,24700.0,17.87335355240066,0.0521390616807638,0.0177077135354486,-0.0062971818103532,-0.0001770488984627,4264507170.0,1.3819454713736372,0.7139130305116208,5893316371.221905,1.251841128625625e-07,5.2278158934162354e-08
680,680,24750,500000.0,0.01715,0.00243,0.81,823612000000.0,24.75,2560.0,0.512,24750.0,17.848566226803086,0.0533466926424848,0.0150801709742877,-0.0065144551848384,-0.0003351997566311,4216893440.0,1.3866660036161935,0.7099729938514912,5847422774.120144,1.237864173464057e-07,5.169446706892199e-08
